systemId,COMID,areasqkm,county_areasqkm,levee_areasqkm
1105100080,2259,0.572874740299112,2450.98923260937,0.573
1105200080,2259,0.32991196022992,2450.98923260937,0.33
1105300080,2259,0.00213506735498359,2450.98923260937,0.002
1105400080,2259,0.000896846068475032,2450.98923260937,0.001
4505000037,2259,0.0236618786138857,2450.98923260937,0.024
4505000001,2259,0.20191570003282502,2450.98923260937,0.20199999999999999
4505000002,2259,0.016325718245142,2450.98923260937,0.016
4505000003,2259,0.0446435257306002,2450.98923260937,0.045
4505000004,2259,0.0103394298029918,2450.98923260937,0.01
1105000028,1189,0.00420906859192206,1010.38753699263,0.004
4305000001,134,0.127957136672325,17682.0091865764,0.128
4505000006,3451,1.1614233808920602,1755.21808285817,1.161
4305000003,490,0.079822460130241,2796.81906668306,0.08
1105000077,3483,0.0139172710426375,1151.92525753264,0.013999999999999999
1105200078,3483,0.004811873046137389,1151.92525753264,0.005
1105000060,495,0.0138963130382234,444.138266447966,0.013999999999999999
7105000005,491,2.2240659046858196,1165.3932511084402,2.224
4305000004,482,0.24458013182114802,1636.9967659275198,0.245
4305000005,482,0.127148889147236,1636.9967659275198,0.127
4305000006,482,4.65346899428191,1636.9967659275198,4.6530000000000005
4305000007,997,0.12398884072701899,990.717499872731,0.124
4305000010,1188,2.94789301643199,1232.9642745157198,2.948
4305000011,1188,8.80783808639307,1232.9642745157198,8.808
4305000012,482,0.14894568807877698,1636.9967659275198,0.149
4305000013,2135,1.09410713635953,587.258571566858,1.094
4305000014,482,0.818863430339106,1636.9967659275198,0.8190000000000001
4305000015,482,1.91584650540463,1636.9967659275198,1.916
4305000016,482,4.2221270151311705,1636.9967659275198,4.2219999999999995
4305000008,482,0.9542474244898901,1636.9967659275198,0.9540000000000001
4305000009,482,2.13477983623948,1636.9967659275198,2.135
4305000017,3535,0.0856175350867511,1986.1427598234698,0.086
4305000018,3535,0.0525023102024018,1986.1427598234698,0.053
4305000019,1000,0.10561478355115801,4394.64618410372,0.106
1105100066,998,0.154891314684897,1500.5516877568302,0.155
4305000020,1193,0.785085151390227,390.633643826446,2.89
4305000020,3499,2.10533236661365,729.888697879209,2.89
1105000085,2135,2.3956463649639503,587.258571566858,2.396
1105000089,2135,0.9918013713418921,587.258571566858,0.992
1105100038,482,0.0249172154069841,1636.9967659275198,0.025
1105200038,482,0.00612298869789392,1636.9967659275198,0.006
1105200044,482,0.0313697462324183,1636.9967659275198,0.031
4305000022,482,0.489765057513775,1636.9967659275198,0.49
1105000045,1193,0.00334325546680242,390.633643826446,0.003
4305000023,1193,0.507103944379074,390.633643826446,0.507
4305000024,1193,0.17491322181800698,390.633643826446,0.175
1105000051,2406,0.00469943214539113,733.553619908898,0.005
4305000026,483,0.456167145116659,1072.70526955107,0.456
4305000025,2121,0.088736323236231,232.521597229503,0.08900000000000001
4305000027,2767,0.487792605234394,1950.89331519935,0.488
4305000029,2135,13.407820409068501,587.258571566858,13.408
4305000028,482,0.0116545910093259,1636.9967659275198,0.012
4305000030,2135,0.14520171099137197,587.258571566858,0.145
4305000031,2135,0.0442303882086319,587.258571566858,0.044000000000000004
4305000032,1188,0.8102673808084979,1232.9642745157198,0.81
4305000033,1189,0.917140924399836,1010.38753699263,0.917
4305000035,1189,0.555143225663464,1010.38753699263,0.555
4305000034,1191,0.268004412622795,415.909929082239,0.268
4305000036,3535,0.10343787338622099,1986.1427598234698,0.10300000000000001
4305000037,1189,0.0761471617883979,1010.38753699263,0.076
4305000038,3535,0.0446551850485789,1986.1427598234698,0.045
4305000039,495,0.0754145859463791,444.138266447966,0.075
4305000040,493,8.06968838154902,525.431303450296,8.071
1105100081,2259,0.0744087751114641,2450.98923260937,0.07400000000000001
1105200081,2259,0.256862901884259,2450.98923260937,0.257
1105300081,2259,0.28755417090995,2450.98923260937,0.28800000000000003
4505000032,2259,0.285607833295099,2450.98923260937,0.28600000000000003
4505000030,2259,0.765235427744396,2450.98923260937,0.765
4505000031,2259,0.04570070879182,2450.98923260937,0.046
4505000029,2259,0.0294616768114745,2450.98923260937,0.028999999999999998
4505000034,2259,0.26320610663272603,2450.98923260937,0.263
4505000033,2259,0.42580921273990796,2450.98923260937,0.426
4305000041,3483,0.10241794917527199,1151.92525753264,0.102
4305000042,1390,0.113732687105226,1807.7257661420801,0.114
4505000019,3483,0.0182261132136479,1151.92525753264,0.018000000000000002
4505000020,3483,0.0441861571642536,1151.92525753264,0.044000000000000004
4305000043,2069,0.0319429511159823,9215.26177107785,0.032
4305000044,2269,0.0535307640064389,466.637550815708,0.054000000000000006
4305000045,2462,0.216217375852816,23.341694232789198,0.22399999999999998
4305000046,134,0.17211750008636703,17682.0091865764,0.172
4305000047,132,0.0979157634007577,10604.2618239081,0.098
4305000048,132,0.0250114976495331,10604.2618239081,0.025
4305000049,1390,0.14940396778001502,1807.7257661420801,0.149
4305000050,495,1.03646469178702,444.138266447966,1.036
1105000067,3572,0.0584894179284018,455.274252417921,0.057999999999999996
1105000072,1188,0.19217433214318105,1232.9642745157198,0.192
1105000092,2269,0.0467122230096316,466.637550815708,0.047
1105000015,482,0.0330242932183597,1636.9967659275198,0.033
4305000051,3483,2.49837342882389,1151.92525753264,2.498
4305000052,484,0.0729008023022409,657.185447124886,0.073
4305000053,495,0.204719191334857,444.138266447966,0.205
4305000054,1193,0.20404336297355,390.633643826446,0.204
4305000055,1193,0.15936996127932698,390.633643826446,0.159
4305000056,3535,0.0293012745644348,1986.1427598234698,0.028999999999999998
1105000068,3572,0.0641267442277024,455.274252417921,0.064
1105000001,1000,0.0525101618399043,4394.64618410372,0.053
4305000058,1189,0.0395958202577551,1010.38753699263,0.04
4305000059,1189,0.0360586287061909,1010.38753699263,0.036000000000000004
1105000055,2269,0.0713017016174318,466.637550815708,0.071
1105000009,482,1.88438181449779,1636.9967659275198,1.8840000000000001
1105000019,1193,0.00259204663500143,390.633643826446,0.003
4305000061,2406,1.6516700611692399,733.553619908898,1.652
4505000005,3376,0.0262290121363583,189.43791307652901,0.026000000000000002
2305030001,2665,1.70441204314666,3636.6322095933397,1.704
1205000187,648,0.526457119798661,1298.5491083641803,0.526
1205000067,1326,0.000138221208535368,2327.5267627819603,0.0
2305040001,2665,4.07355243111115,3636.6322095933397,4.074
1205000013,2256,0.0006150493528312071,35.084814461059,0.001
1205000165,649,0.00243248765874159,903.279348435573,0.002
1205000254,649,0.0478042905227686,903.279348435573,0.048
1205000166,649,0.0215385901195388,903.279348435573,0.022000000000000002
430005400023,649,0.22283316523139604,903.279348435573,0.223
430005400024,649,0.0333416541485148,903.279348435573,0.033
1205000206,648,0.649232696586788,1298.5491083641803,0.649
1205000014,2732,0.0259946026309842,1630.1190489435098,0.026000000000000002
2405000002,703,0.164003755335647,2201.92032298823,0.16399999999999998
1205000190,648,0.0805727894727555,1298.5491083641803,0.081
4905000073,3621,0.194128923213393,2678.7115595832197,0.19399999999999998
1205000007,646,0.800772400963899,655.726847258991,0.8009999999999999
1205000196,648,0.56190386712155,1298.5491083641803,0.562
1205000201,648,0.0366023280409561,1298.5491083641803,0.037000000000000005
1205000202,648,0.0024054639722630397,1298.5491083641803,0.002
1205000182,648,0.0771875750338957,1298.5491083641803,0.077
1205000175,649,0.0194450848035154,903.279348435573,0.019
1205000204,648,0.102605209455375,1298.5491083641803,0.10300000000000001
2405000014,2391,0.952859989215593,886.595248581153,0.953
2405000015,2391,0.0173589545840969,886.595248581153,0.017
2405000003,2559,0.14237696453309698,528.399685588836,0.142
2405000004,703,0.269339589567325,2201.92032298823,0.26899999999999996
2405000031,703,0.0948266500418023,2201.92032298823,0.095
2405000005,703,0.120469747635697,2201.92032298823,0.12
2405000006,2538,0.0141907259851617,1273.0196188359,0.013999999999999999
2405000007,2538,0.856427261105143,1273.0196188359,0.856
1205000258,1324,0.0584505167840812,2190.8072710256697,0.057999999999999996
1205000068,2560,0.00275520691957066,516.370663855112,0.003
2305090001,2665,3.6975228174482,3636.6322095933397,3.698
1205000172,649,0.124587640119869,903.279348435573,0.125
430005400022,649,0.0514711458282731,903.279348435573,0.051
1205000121,786,0.0838316707073003,495.055192719712,0.084
1205000130,651,0.047108654840905,740.362824816635,0.047
4805000006,1328,0.5536714640847199,3800.79900708574,0.589
4805000006,3455,0.035664990943484,222.641912855843,0.589
1205000207,648,0.44475059053474797,1298.5491083641803,0.445
1205000184,648,0.17806587583806602,1298.5491083641803,0.17800000000000002
1205000253,2668,0.008833966152891979,2522.83835056162,0.009000000000000001
1205000015,2523,0.0749944843274031,1701.65406571681,0.075
2405000008,3186,0.163468898780477,1904.6372222660998,0.163
1205000186,648,1.0300501822077,1298.5491083641803,1.03
2405000030,3621,0.069604765165468,2678.7115595832197,0.07
460005000001,3621,0.273597994068689,2678.7115595832197,0.27399999999999997
460005000002,3621,0.0495009528941138,2678.7115595832197,0.05
4805000008,1328,0.32396355970681107,3800.79900708574,0.324
2305160001,1326,0.047888869374302,2327.5267627819603,0.048
4505000008,2584,0.0144603083014311,66.43410147960451,0.013999999999999999
4505000008,2256,5.42678805673495e-06,35.084814461059,0.013999999999999999
4505000009,2256,0.8102341968083431,35.084814461059,0.81
4505000010,2584,0.0615190406049034,66.43410147960451,0.11900000000000001
4505000010,2256,0.0578356099569052,35.084814461059,0.11900000000000001
4505000007,2256,0.638602412664419,35.084814461059,0.639
2405000010,2559,0.0477025977247752,528.399685588836,0.048
1205000146,649,0.0297645164736633,903.279348435573,0.03
2305130001,2732,4.11124128354338,1630.1190489435098,4.111000000000001
1205000023,2732,0.22287102633965303,1630.1190489435098,0.223
1205000004,2732,0.00360793467049499,1630.1190489435098,0.004
2305590001,2732,0.16569238556711902,1630.1190489435098,0.166
1205000148,649,0.00378261205765256,903.279348435573,0.004
430005400028,651,0.115717393259589,740.362824816635,0.11599999999999999
1205000159,649,0.008663137683718259,903.279348435573,0.009000000000000001
1205000151,649,0.11911774280044198,903.279348435573,0.11900000000000001
1205000209,648,0.13417419741496303,1298.5491083641803,0.134
1205000244,2790,0.103732649362961,133.99309618806998,0.10400000000000001
2305440001,2665,6.6260687561566,3636.6322095933397,6.626
2405000024,3621,0.536096748861406,2678.7115595832197,0.536
2405000025,3621,0.0602251988120177,2678.7115595832197,0.06
4805000011,787,22.450580745128104,446.68512071247903,22.451
1205000170,649,0.0265213178181485,903.279348435573,0.027000000000000003
1205400018,649,0.677016845470818,903.279348435573,0.677
1205000123,651,1.58672190806651,740.362824816635,1.587
1205000157,649,0.108976393210125,903.279348435573,0.109
430005400026,648,2.30114630234764,1298.5491083641803,2.301
1205000139,649,0.0143379145150757,903.279348435573,0.013999999999999999
1205000140,649,0.054163874694908,903.279348435573,0.054000000000000006
4505000011,2598,1.56467649646016,1253.42573787127,1.565
4505000012,2584,0.06563794647728,66.43410147960451,0.066
4505000013,715,0.21932814601896497,3257.35842770597,0.21899999999999997
4505000014,717,0.0824655124682021,1507.95836223918,0.08199999999999999
1205000092,2665,0.0049020364670202205,3636.6322095933397,0.005
1205000189,648,0.0217870517481707,1298.5491083641803,0.022000000000000002
2305130002,2732,1.26846557315758,1630.1190489435098,1.268
1205000032,2732,0.284168344760735,1630.1190489435098,0.284
1205000197,648,3.0943979823952996,1298.5491083641803,3.094
1205000008,2795,0.0955501071102205,131.276271545671,0.096
4505000015,1327,0.31352878104890103,3005.9282557598103,0.314
2305500001,2154,0.6789882571284449,2944.5739787886,0.679
1205000104,2665,0.010682956219065001,3636.6322095933397,0.011000000000000001
1205000044,709,0.20144242770930498,1142.57407972539,0.201
1205000158,649,0.3726913889213979,903.279348435573,0.373
1205000153,649,0.0336761974774237,903.279348435573,0.034
1205000056,706,0.0757920042356756,2086.55987856677,0.076
2305190001,2732,0.24176668794857897,1630.1190489435098,0.242
1205000257,1466,0.23836445499809303,172.679286271296,0.23800000000000002
1205000183,648,0.0142223681993168,1298.5491083641803,0.013999999999999999
1205400020,649,0.49189899576591,903.279348435573,0.49200000000000005
1205000174,649,0.0757931900658756,903.279348435573,0.076
1205000162,649,0.49002996144696503,903.279348435573,0.49
430005400027,648,1.2847938041942801,1298.5491083641803,1.285
1205000003,706,0.0018727140584885102,2086.55987856677,0.002
1205000179,648,0.0877765862511089,1298.5491083641803,0.08800000000000001
1205000145,649,0.0112432292257851,903.279348435573,0.011000000000000001
1205000142,649,1.9315102909741297,903.279348435573,1.932
1205000180,648,0.15979997645980898,1298.5491083641803,0.16
1205000052,718,0.00793151404483613,2630.71363650396,0.008
1205000168,649,0.0235585765882758,903.279348435573,0.024
4505000016,1327,0.109269886240398,3005.9282557598103,0.109
4505000017,1327,0.17509151038234197,3005.9282557598103,0.175
4505000018,1327,0.0452864363053404,3005.9282557598103,0.045
2305220001,2640,0.7787304493229309,211.33253883270402,0.779
2305010001,2665,0.24082877081054602,3636.6322095933397,0.24100000000000002
2305080001,2665,1.99331502936222,3636.6322095933397,1.993
2305120001,2626,7.10964081399325,1063.93919700616,7.11
2305170002,2665,0.17402346826142098,3636.6322095933397,0.174
2305060001,2732,5.7047961248271,1630.1190489435098,5.705
2305170003,2665,0.0610152506499775,3636.6322095933397,0.061
2305060003,2732,0.948288574900671,1630.1190489435098,0.948
2305170001,2665,1.6475189671646802,3636.6322095933397,1.6480000000000001
1205000005,1326,0.0282521441420102,2327.5267627819603,0.027999999999999997
4505000036,2625,0.146515501608068,153.353690582479,0.147
4905000008,708,2.07038036378539,3425.59470533872,2.07
4905000010,708,5.10655118428373,3425.59470533872,5.107
2405000018,706,0.0540838943952755,2086.55987856677,0.054000000000000006
2405000019,706,0.183525429970224,2086.55987856677,0.184
1205000143,649,0.00135395887446249,903.279348435573,0.001
2305240001,1326,0.0506749552944396,2327.5267627819603,0.051
2305090002,2665,2.33549680157382,3636.6322095933397,2.335
430005400025,648,0.103890374900304,1298.5491083641803,0.10400000000000001
1205000138,649,0.0881875450897813,903.279348435573,0.08800000000000001
1205400003,786,0.0547098637166892,495.055192719712,0.07200000000000001
1205400003,1242,0.0170021149666896,1633.21542270776,0.07200000000000001
1205400004,786,0.0270619806954134,495.055192719712,0.027000000000000003
1205400005,786,0.0961491884411597,495.055192719712,0.096
1205400005,2436,0.000150148336339742,16.5036831074042,0.096
1205000048,2598,0.0155909301208915,1253.42573787127,0.016
1205000177,648,0.0343736562648453,1298.5491083641803,0.034
1205000178,648,0.0502559180633668,1298.5491083641803,0.05
1205000176,648,0.0150074349401093,1298.5491083641803,0.015
4505000028,2523,0.211406155262736,1701.65406571681,0.21100000000000002
1205000203,648,1.42377164204881,1298.5491083641803,1.4240000000000002
1205000205,648,0.0024821617918908603,1298.5491083641803,0.002
4905000011,708,1.89738921043995,3425.59470533872,1.8969999999999998
4905000012,708,1.43789931601168,3425.59470533872,1.4380000000000002
1205000160,649,0.0639916656187136,903.279348435573,0.064
1205000167,649,0.0689474477285782,903.279348435573,0.069
4505000027,2584,0.28999602736000607,66.43410147960451,0.29
4505000021,654,6.6167688064798496,245.21024797366402,6.617000000000001
1205000136,787,0.0141999267687043,446.68512071247903,0.013999999999999999
430005400019,787,10.4706423507203,446.68512071247903,10.470999999999998
1205000163,649,0.975932263744756,903.279348435573,0.976
1205000103,2665,0.0050944885611037,3636.6322095933397,0.005
1205000045,709,0.00991614332629181,1142.57407972539,0.01
1205000188,648,0.0363265825075431,1298.5491083641803,0.036000000000000004
4505000022,1327,0.0306991752001856,3005.9282557598103,0.031
4505000023,1327,0.0430697842723052,3005.9282557598103,0.043
4505000024,2519,0.17673433369702696,532.54902056012,0.177
4505000025,3279,0.00565108458007593,115.9227653468,0.006
4505000026,3279,0.00467575553530687,115.9227653468,0.005
4905000016,708,0.0624212301971406,3425.59470533872,0.062
4905000015,708,0.138041447098608,3425.59470533872,0.138
4905000017,708,0.31303295840644607,3425.59470533872,0.313
1205000248,715,0.00129610182983614,3257.35842770597,0.001
1205000247,715,0.00971307277286694,3257.35842770597,0.01
1205000193,648,1.54391686748718,1298.5491083641803,1.544
2405000028,2559,0.27515504897487,528.399685588836,0.275
2405000022,2559,0.10909501438191001,528.399685588836,0.109
2405000029,2559,0.09162325983950399,528.399685588836,0.092
1205000185,648,0.42181849199253096,1298.5491083641803,0.42200000000000004
430005400029,651,0.0609394194100052,740.362824816635,0.061
1205000191,648,0.6344220688843729,1298.5491083641803,0.634
1205000150,649,1.9426968576889598,903.279348435573,1.943
2305010002,2665,0.22373174842567897,3636.6322095933397,0.22399999999999998
2305060002,2732,2.05000465772935,1630.1190489435098,2.05
2305080002,2665,0.0428983721003458,3636.6322095933397,0.043
2305090003,2665,2.33201580601314,3636.6322095933397,2.332
2305120002,2626,10.4006554584922,1063.93919700616,10.401
1205000055,655,0.0131939077548031,477.15576403936797,0.013000000000000001
2305170004,2665,0.5692334860519089,3636.6322095933397,0.569
2305170005,2665,0.436982272463776,3636.6322095933397,0.43700000000000006
1205000009,2795,0.36145963419200106,131.276271545671,0.361
1205000011,2795,0.0988778635900225,131.276271545671,0.099
1205000124,651,0.291982298996172,740.362824816635,0.292
430005400031,651,0.15526588920900197,740.362824816635,0.155
430005400021,649,0.0257404936849475,903.279348435573,0.026000000000000002
1205000152,649,1.0769999588019599,903.279348435573,1.077
1205000154,649,0.33357744581675397,903.279348435573,0.33399999999999996
1205000210,648,0.15306467055590398,1298.5491083641803,0.153
1205000147,649,0.0154404447215308,903.279348435573,0.015
1205000211,2626,0.17183590524262,1063.93919700616,0.172
1205000245,715,0.0278853822449405,3257.35842770597,0.027999999999999997
1205000155,649,0.0254973397907652,903.279348435573,0.025
1205000156,649,0.0032295975969145103,903.279348435573,0.003
1205000070,718,0.00563915301317023,2630.71363650396,0.006
1205000181,648,0.176729137834605,1298.5491083641803,0.177
2305130003,2732,2.8016846130093396,1630.1190489435098,2.802
1205000134,787,0.14714779861381602,446.68512071247903,0.147
2305160002,1326,0.0333697872306851,2327.5267627819603,0.033
2305170006,2665,1.9859191470802502,3636.6322095933397,1.986
2305310001,2732,0.5336638987660239,1630.1190489435098,0.534
1205000141,649,0.0212961780426202,903.279348435573,0.021
2305260001,2038,0.7986122548397769,1204.33945281855,0.799
2305150001,1619,0.192523807024192,39.9012773392632,0.193
2305150003,1619,0.0111566013918486,39.9012773392632,0.011000000000000001
4805000001,2149,0.315222639342013,901.6108126101759,0.315
1305000136,2149,0.132686596195185,901.6108126101759,0.133
2305300001,1172,1.5509887497496202,176.92971533385503,1.551
1305000345,1275,0.212620454511357,439.920482229067,0.213
1305000637,1275,0.14819281350528196,439.920482229067,0.14800000000000002
2305150002,1618,0.11563849582171301,67.37872100232039,0.11599999999999999
2305150004,1619,0.000565062166906893,39.9012773392632,0.162
2305150004,1618,0.16095660826957,67.37872100232039,0.162
2305370001,3524,0.49360639813953294,3007.1449961263597,0.494
2305540001,1127,2.23480623000069e-06,2534.25639387349,2.298
2305540001,1272,2.2982622655183103,1513.8438013849698,2.298
500005000005,2193,0.0822402297402075,1270.0096689229802,0.08199999999999999
2305480001,2146,0.504428714822401,2633.9786673364897,0.504
1305000328,959,0.0709657171431766,1108.07286793705,0.071
1305000599,1089,0.0750415629141483,1916.09697907332,0.075
4905000064,2130,0.13856484020074802,808.3283524261659,0.139
1305000634,517,0.156182505181555,1719.9686312510698,0.156
500005000022,675,0.00724305920968205,777.6074523596851,0.006999999999999999
4805000003,1087,0.717840012652705,976.931891509373,0.718
1305000109,816,0.0668438542728478,1090.60615808798,0.067
1305000108,816,0.0316977089532278,1090.60615808798,0.032
2305020001,1275,0.8970546313656558,439.920482229067,0.897
2305180001,817,0.0412849461078797,852.4169857263761,0.047
2305180001,1279,0.0058902065373277294,1703.75335898089,0.047
4905000032,514,0.12956462905587302,2799.7572279290503,0.13
2305020002,1275,0.6738976078931479,439.920482229067,0.674
2305070001,1299,2.80366284658636,2212.06567897628,2.804
4905000033,2150,0.556747838242546,1700.83006677943,0.557
4905000066,2150,0.0758071313812573,1700.83006677943,0.076
