systemId,huc8
5105120001,07090005
5105620001,07060005
5105620002,07060005
2605000003,04040001
2605000003,04040001
2605000003,04040001
2605000003,04040001
2605000003,04040001
5705000002,07040003
5605180001,07140105
5605180001,07140105
5605180001,07140106
5605180001,07140106
5105130001,07080104
5105130001,07080107
5105140001,07110001
260005000181,07130008
2605000009,07120003
2605000009,04040001
2605000010,07120003
5105150001,07110004
5605200001,07130011
260005000147,07130006
5105160001,07080104
5105950079,07130003
5105950079,07130008
2605000005,07120003
2605000005,04040001
5605210001,07130011
260005000197,07130009
5105180001,07110001
5105950077,07110001
260005000111,07130004
260005000112,07130004
5105190002,07110001
5105190001,07110001
5605230001,07140105
5605240001,07130011
5105590250,07080104
5105640001,07130005
5105640001,07130003
2605000007,07120004
4005000021,08020203
4005000021,08020203
4005000021,08020204
4005000021,08020204
4005000021,08010300
4005000021,08010300
4005000021,07140107
4005000021,07140107
260005000119,07130004
5105900001,07130003
260005000073,07130005
1505000285,07130008
1505000422,07130008
5105590190,07080209
5105590150,07130005
5105700001,07080208
5105780001,07080208
5105780003,07080208
5105780002,07080208
5105790001,07130009
5105790001,07130008
260005000120,07130004
5605270001,07130011
260005000148,07130006
5605280001,07130011
260005000124,07130004
260005000123,07130004
260005000122,07130004
5105210001,07080101
5105210001,07090005
5605290001,07130011
5605300001,07140101
260005000121,07130004
5105800002,07080101
5105800002,07090005
5105800003,07090005
5105800001,07080101
5705000039,07050005
5705000006,07020012
5705000005,07020012
5705000009,07020007
4005000001,05140206
4005000001,05140206
4005000001,05140206
4005000001,07140108
4005000001,07140108
4005000001,07140108
4005000001,07140105
4005000001,07140105
4005000001,07140105
5705000042,07060003
5705000011,07010206
5105590270,07110001
5105590270,07110001
260005000125,07130004
2605000006,07120003
260005000138,07130004
5105220001,07080101
5105230002,07080101
5105230002,07080101
5105230001,07080101
4005000016,08010100
4005000016,07140105
4005000016,08010300
260005000149,07130006
2605000001,07120004
5105590330,07130008
5105810001,07130008
5105830001,07120005
5105830001,07120007
260005000078,07130005
5105840001,07130003
5105850001,07090005
5605360001,07140101
5605360001,07140204
260005000139,07130004
260005000201,07130008
5105240001,07080101
5105630001,07090005
5105630002,07090005
5705000018,07040008
5705000065,07040008
5705000064,07040008
5705000066,07040008
260005000080,07130005
5105250001,07060005
5605560001,07110004
260005000130,07130004
5105860001,07130003
5105660001,07130003
5105660001,07130008
5105660001,07130011
5105260002,07110004
5105260003,07110004
5105260001,07110004
5105260005,07110004
5105260006,07110004
5105260004,07110004
5105300001,07110004
5105300001,07110001
5105310001,07110004
1705100118,07110004
5105590390,07130008
260005000085,07130005
260005000133,07130004
5105880001,07130003
5105880001,07130004
1505000071,07020008
260005000075,07130005
260005000131,07130004
260005000132,07130004
260005000134,07130004
5105890001,07080208
5105590410,07130003
260005000151,07130006
260005000135,07130004
5105070003,07080104
5105070002,07080104
5105070001,07080104
5105070001,07080209
5105330003,07110001
5605440001,07130011
260005000091,07130010
260005000092,07130010
260005000179,07130010
260005000207,07130009
260005000207,07130008
5705000021,07040001
5105910001,07060004
5105910002,07060004
260005000209,07130006
260005000180,07130010
5105920003,07080205
1705000168,07080205
1705100168,07080205
1705000172,07080205
5105920001,07080205
5105920002,07080205
5105920005,07080205
5105920004,07080205
260005000152,07130006
260005000141,07130004
5105550006,07100006
5605600001,07110004
5605470001,07140101
5605470001,07110009
5605470002,07110009
5105580300,07100001
5105580300,10230003
5905000003,11140207
5905000004,08020401
5905000004,08020303
5905000004,08020402
5905000004,11110207
5905000001,08030100
5905000001,08060100
5905000001,08020401
5905000001,11110207
5905000001,08040207
5905000001,08050003
5905000001,08050002
5905000001,08050001
5905000001,08040205
5905000001,08080101
5905000001,08080102
5905000001,08040301
5905000001,08040305
5905000001,08040306
5905000001,08040304
5905000034,08040207
4005000012,08010100
4005000012,08020100
4005000012,08020203
4005000012,08020204
4005000005,08020203
4005000005,08020204
4005000005,07140107
4005000004,08010100
4005000004,08010100
3705000041,08020302
3705000041,08020302
3705000041,11010007
3705000041,11010007
4005000017,08020301
4005000017,08020303
5905000007,08030202
5905000007,08030204
5905000007,08030207
5905000037,08040207
4005000002,08010100
4005000002,08010100
4005000002,07140105
4005000002,07140105
4005000002,08020100
4005000002,08020100
4005000002,08020203
4005000002,08020203
4005000002,08020204
4005000002,08020204
4005000002,08020205
4005000002,08020205
4005000002,08010300
4005000002,08010300
4005000019,08020301
4005000018,08020301
4005000014,08020204
4005000007,08010100
4005000007,08010211
5905000048,08030206
5905000048,08030205
5905000012,08030206
5905000012,08030202
3705000001,11110207
4005000003,08010100
4005000003,08010100
4005000003,08010100
4005000003,08010202
4005000003,08010202
4005000003,08010202
4005000003,08010205
4005000003,08010205
4005000003,08010205
4005000003,08010204
4005000003,08010204
4005000003,08010204
4005000003,08010206
4005000003,08010206
4005000003,08010206
4005000003,08010203
4005000003,08010203
4005000003,08010203
4005000003,08010201
4005000003,08010201
4005000003,08010201
5905000057,08040301
5905000057,08040304
4005000029,08020100
5905000023,08040301
5905000023,08040305
5905000023,08040304
4005000021,08020203
4005000021,08020203
4005000021,08020204
4005000021,08020204
4005000021,08010300
4005000021,08010300
4005000021,07140107
4005000021,07140107
3705000022,11010013
3705000022,11010009
4005000009,08010211
4005000023,08010100
4005000023,08010210
4005000001,05140206
4005000001,05140206
4005000001,05140206
4005000001,07140108
4005000001,07140108
4005000001,07140108
4005000001,07140105
4005000001,07140105
4005000001,07140105
4005000006,08020100
4005000006,08020303
4005000006,08020304
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030206
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030205
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08030202
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08010100
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030204
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08030207
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08010211
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030209
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030100
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08030208
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000021,08020100
5905000051,08060100
4005000016,08010100
4005000016,07140105
4005000016,08010300
3705000062,11010013
4005000024,08010204
4005000025,08010204
3705000003,08020401
3705000003,08020402
3705000003,11110207
4005000022,08010209
5905000040,08030206
5905000038,11140207
5905000038,08040301
5905000020,08030206
5905000020,08030208
4005000011,08020203
4005000011,08020203
4005000011,08020203
4005000011,08020204
4005000011,08020204
4005000011,08020204
5905000032,08030100
5905000032,08030208
4005000010,08020203
5905000033,08040207
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4405000516,11140207
4405000516,08080101
4405000516,08080102
4405000516,08040301
4405000516,08080103
4005000015,08020301
4005000015,11010013
4005000015,08020302
4005000015,08020304
5905000024,08030206
1405250001,08030206
1405000057,08030206
1405000056,08030206
5905000029,08030206
1805000534,09020316
1805000535,09020311
1805000535,09020316
5705000072,09020102
1805000546,09020204
1805200568,09020204
1805200568,09020205
1805400528,09020204
1805500528,09020204
1805600528,09020204
1805000703,09010003
1805000704,09010003
1805000705,09010003
1805000706,09010003
1805000707,09010003
1805000708,09010003
1805000709,09010003
5705000003,09020309
5705000016,09020311
5705000049,09020104
5705000015,09020107
5705000017,09020306
5705000026,09020311
5705000026,09020316
5705000036,09010008
5705000037,09010008
5705000038,09010008
5705000038,09010003
5705000030,09010008
5705000029,09010008
5705000029,09010002
5705000032,09010008
5705000031,09010008
5705000034,09010008
5705000033,09010008
1805100568,09020204
1805000503,10190005
1805000763,10170102
1805000758,10170102
3605000096,10260008
3605000220,10260008
4705000114,10200202
3605000092,10270104
3605000040,10270104
3605000039,10270102
3605000047,10260015
3605000050,10250004
4705000103,10120202
4705000103,10120203
4705000155,10230006
4705000140,10230006
3605000121,10300101
4705000096,10210005
4705000153,10210005
1805000022,10120110
1805000023,10120110
3605000129,10240005
3605000127,10270104
3605000127,10300101
1805000817,16020204
1805000816,10180007
4705000068,10220003
4705000069,10220003
3605000066,10250017
4705000154,10210009
4705000154,10200201
4705000061,10210009
4705000061,10200201
4705000061,10200103
5605810001,10300200
4705000038,10230007
4705000039,10230007
1805000553,10190005
3605000051,10300101
1805000508,10190003
1805001316,10120203
1805000009,10160004
4705000024,10240002
4705000117,10190005
3605000095,10270207
3605000119,10270104
3605000119,10240011
4705000050,10100001
4705000118,10190007
4705000119,10190007
4705000157,10190007
1805000820,10140102
1805000733,10130102
3605000091,10270205
3605000137,10240011
3605000123,10250017
3605000205,10270101
3605000204,10270101
4705000051,10050012
4705000060,10200102
4705000060,10200101
4705000059,10200102
4705000059,10200101
4705000045,10030104
4705000112,10080011
4705000112,10080010
3605000026,10300101
3605000099,10260008
1805001368,10130201
4705000046,10050004
4705000047,10050004
4705000022,10170203
4705000021,10170203
4705000102,10130102
4705000056,10220003
4705000143,10120109
4705000142,10120109
4705000062,10220003
1805000826,10160006
1805000827,10160006
1805000828,10160006
4705000159,10240003
4705000159,10240002
4705000020,10230005
4705000018,10230005
1705000103,10250004
3605000052,10250004
4705000040,10240005
4705000144,10240005
4705000041,10240005
4705000041,10240004
4705000042,10240004
4705000030,10240004
