systemId,Levee_year,urban_percentage
6005000018,1952,0.507614213
5205000921,1952,0.502512563
4705000017,1964,0.502512563
3405000057,1964,0.5
4005000006,1950,0.493857646
3605000009,1952,0.490196078
5605180001,1960,0.489929232
5605180001,1960,0.489929232
3605000046,1981,0.461893764
4705000008,1965,0.456621005
3405000095,1966,0.455166136
3405000043,1956,0.433973962
5905000020,1976,0.423280423
5205000561,1959,0.385653683
3605000098,1966,0.381679389
5205000651,1957,0.376293509
5105260006,1968,0.355029586
5605030001,1968,0.351493849
5605030001,1968,0.351493849
3805010096,1963,0.34965035
3905000040,1974,0.334549878
3405000007,1952,0.330517811
3405000063,1964,0.323624595
5605320001,1957,0.315955766
3405000036,1956,0.3003003
4705000094,1970,0.297619048
5205000661,1961,0.275862069
5205002131,1976,0.238663484
2205000053,1964,0.234192037
5905000004,1967,0.220207254
6005000019,1952,0.199600798
5205000931,1959,0.188014101
3605000129,1971,0.185528757
5205000544,1964,0.183823529
3405000041,1955,0.183670062
5205001281,1965,0.179533214
6005000150,1964,0.168918919
5205000801,1955,0.168350168
5205000642,1950,0.159489633
1805200568,1993,0.155520995
5105640001,1950,0.145137881
5205000922,1952,0.134048257
5905000029,1956,0.132625995
3405000114,1967,0.122984422
3405000107,1958,0.118623962
3405000053,1961,0.116267141
3705000015,1948,0.111234705
4005000014,1950,0.10478519
3705000001,1952,0.102722137
3905000042,1949,0.09596929
3405000050,1966,0.091809481
5205000633,1961,0.050175615
3405000047,1959,0.046242775
3405000039,1955,0.03632401
4005000016,1950,0.034630036
5905000024,1962,0.029730935
3405000038,1956,0.023073373
3405000055,1960,0.014779781
2305080002,1948,0
3705000005,1948,0
3705000007,1948,0
6005000325,1948,0
5205000391,1948,0
6005000570,1949,0
6005000235,1949,0
5905000026,1949,0
3705000023,1949,0
3705000011,1949,0
2305570001,1949,0
6005000595,1950,0
6005000395,1950,0
6005000295,1950,0
5105530001,1950,0
4705000159,1950,0
4005000029,1950,0
4005000007,1950,0
2305010002,1950,0
1805001360,1950,0
1205000211,1950,0
6005000640,1951,0
6005000576,1951,0
6005000038,1951,0
3705000014,1951,0
5205001411,1952,0
5205000941,1952,0
5205000842,1952,0
4705000088,1952,0
4705000087,1952,0
4705000086,1952,0
4705000085,1952,0
4705000084,1952,0
3605000207,1952,0
1705000298,1952,0
3405000045,1953,0
5805000044,1954,0
5105590150,1954,0
2305600004,1954,0
5505000297,1955,0
5505000031,1955,0
5205000902,1955,0
4905000037,1955,0
4905000032,1955,0
1705100142,1955,0
1705000480,1955,0
1105100066,1955,0
6005000445,1956,0
4305000007,1956,0
6005000265,1957,0
6005000180,1957,0
6005000130,1957,0
5105950070,1957,0
3405000046,1957,0
5205000981,1958,0
3705000031,1958,0
6105011001,1959,0
6005000400,1959,0
5805000030,1959,0
4905000066,1959,0
4905000033,1959,0
4705000098,1959,0
4705000097,1959,0
3405000037,1959,0
6005000706,1960,0
5505000189,1960,0
5505000049,1960,0
5205000413,1960,0
5105590140,1960,0
4705000092,1960,0
3805010094,1960,0
5205000991,1961,0
5205000711,1961,0
5205000662,1961,0
5205000632,1961,0
5205000631,1961,0
