systemId,COMID,areakm2,yearCons,Area_km2,pct_protected
1205000211,2626,0.1850329621764696,1950.0,1063.9446124,0.01739122131170722
6005000640,207,0.21553649906448552,1951.0,22021.671052200003,0.0009787472465353762
6005000576,207,0.8097121231717916,1951.0,22021.671052200003,0.003676887740500964
6005000038,2060,2.6754210239205967,1951.0,8369.03645479,0.03196808901924814
6005000036,2060,0.5078171674108947,1951.0,8369.03645479,0.006067809241292605
6005000035,2060,12.168764347518973,1951.0,8369.03645479,0.1454022146187953
6005000031,1625,1.3396575700469178,1951.0,2262.42846118,0.05921325659721419
6005000030,1625,0.963933389373984,1951.0,2262.42846118,0.04260613786971331
5905000038,249,1.1970006090902492,1951.0,3526.39285686,0.033944051547225865
5905000038,249,1.1970006090902492,1951.0,3526.39285686,0.033944051547225865
5605360001,1814,70.38134432135817,1951.0,1546.31638202,4.551548773570961
5105620002,3417,0.13266495149068552,1951.0,1601.75610882,0.0082824688952439
5105620001,3417,0.17110271350348047,1951.0,1601.75610882,0.010682195158258542
4905000012,708,1.5483304759064005,1951.0,3425.60301889,0.04519877135115635
4905000011,708,2.043109293940645,1951.0,3425.60301889,0.05964232523950411
4705000144,3268,0.5938693674071994,1951.0,1424.6757605,0.04168452807807839
4705000042,3268,22.68528854730577,1951.0,1424.6757605,1.5923123826676329
4705000041,3268,172.11264053043797,1951.0,1424.6757605,12.080828866635159
4305000041,3483,0.11028368410979504,1951.0,1151.92388801,0.009573869007987588
3905000038,2238,1.1654578860939482,1951.0,940.807009022,0.12387852927514649
3905000031,2510,1.9152776108633265,1951.0,413.63122248699995,0.46303990287472113
3905000005,1833,1.8060982538627848,1951.0,971.1443359689999,0.18597629486874107
3705000024,642,20.59941896027464,1951.0,1467.72518164,1.403492916654694
3605000092,3682,8.611411977285025,1951.0,404.314930634,2.129877312168908
3605000050,1729,2.8041301899968296,1951.0,1859.70558794,0.15078355456806317
3605000040,3682,8.592073975453756,1951.0,404.314930634,2.125094406476817
3305000021,2797,1.0445154668338728,1951.0,1151.84846946,0.09068167337354312
2305340008,683,0.12490553908395888,1951.0,900.8586466510001,0.013865165145309229
2305340007,683,0.21541088593245256,1951.0,900.8586466510001,0.023911729851653907
2305340006,683,0.1980783947939943,1951.0,900.8586466510001,0.02198773309557093
2305340005,683,0.16708235760795806,1951.0,900.8586466510001,0.018547011590452894
2305340004,683,0.16929350717680502,1951.0,900.8586466510001,0.01879246070470262
2305340003,683,0.2320067785659189,1951.0,900.8586466510001,0.025753960338663454
2305340001,683,0.4186610833122411,1951.0,900.8586466510001,0.04647355996067092
2305280001,1092,3.966285262628252,1951.0,1018.5798942,0.389393633745677
6005000020,1956,12.374998538344213,1952.0,2863.95117664,0.43209530383344785
6005000019,2008,67.42541855296317,1952.0,1225.77784186,5.500623053411666
6005000018,1956,185.68188985807015,1952.0,2863.95117664,6.483416734635572
5905000057,9,2.7718444328074687,1952.0,1914.72459064,0.14476465421489024
5905000012,669,9.2574386827481,1952.0,1570.54979163,0.5894393627049695
5205000941,2143,53.737587117424745,1952.0,2591.42975633,2.0736655888959254
5205000922,466,150.4483314580205,1952.0,1575.8626175000002,9.547046156643821
5205000842,465,12.997534406405507,1952.0,1667.95103457,0.7792515569712926
5205000431,465,6.488611215864915,1952.0,1667.95103457,0.3890168884686527
4905000010,708,5.498735770628632,1952.0,3425.60301889,0.16051876823749386
4905000008,708,2.229386211120517,1952.0,3425.60301889,0.06508010994931065
4705000114,1704,7.410472976769238,1952.0,1406.31322504,0.5269432758522528
4705000088,2017,1.4773628644993009,1952.0,1060.73222126,0.13927764565729914
4705000087,2017,1.8360873670061029,1952.0,1060.73222126,0.1730962188388216
4705000086,2017,1.0138182113157486,1952.0,1060.73222126,0.09557720516036326
4705000085,2017,0.5923857310557663,1952.0,1060.73222126,0.05584686871792164
4705000084,2017,1.7855967937787367,1952.0,1060.73222126,0.1683362452832535
4705000083,2017,12.325504327319805,1952.0,1060.73222126,1.1619807601091676
4505000014,717,0.08879889302322094,1952.0,1507.97391975,0.0058886225988538645
3705000063,969,48.18260669014499,1952.0,1810.73465696,2.660942424940253
3605000207,1934,1.3870498995661458,1952.0,1436.45005665,0.09656095547108248
3605000205,1070,3.9646822373303343,1952.0,1611.02189307,0.24609735313870537
3605000204,2880,3.288831311197318,1952.0,1048.11228233,0.3137861626701006
3605000137,3207,2.8530499372068143,1952.0,1213.98832352,0.23501461109068167
3605000123,2880,2.906200001237813,1952.0,1048.11228233,0.27727945280606786
3605000101,3391,0.8711831991582163,1952.0,1441.78274439,0.06042402730563978
3605000009,1934,15.984248739748676,1952.0,1436.45005665,1.1127604935340496
3405000007,2641,185.8474445556247,1952.0,1337.01595897,13.900166509515444
2305320003,2283,1.2830723745455173,1952.0,3221.37299085,0.03982998486018108
2205000040,3324,0.27792919110583864,1952.0,6213.20081886,0.004473204700903795
1705000298,1934,2.6413087134150404,1952.0,1436.45005665,0.183877518134876
4705000102,3593,1.0514891795210295,1953.0,1997.17674084,0.052648779550616025
3905000017,1775,1.1474302844195068,1953.0,470.42831495800004,0.24391182416856638
3905000009,2444,0.26127885666492306,1953.0,515.048721127,0.05072895940663782
3605000138,3059,6.5109830144309315,1953.0,1031.32760446,0.6313205412396639
3605000119,3682,9.338709550451737,1953.0,404.314930634,2.3097612387966606
3605000021,1640,0.4995356495615863,1953.0,1491.57311305,0.03349052387650816
3305000002,1938,0.1593165363288884,1953.0,121.854865617,0.13074285997707596
3305000001,1938,1.5521392348995249,1953.0,121.854865617,1.2737605733184492
6005000450,2021,0.2805290531986138,1954.0,1901.23750782,0.014755076735271992
5805000049,2881,11.619310331753391,1954.0,3294.54400605,0.35268341568411427
5805000047,2881,9.714260397634208,1954.0,3294.54400605,0.29485902691829996
5805000044,2881,0.5605130949418411,1954.0,3294.54400605,0.017013374048503584
5805000043,2881,8.83689909352655,1954.0,3294.54400605,0.26822829129915216
5805000016,2881,18.145846076921114,1954.0,3294.54400605,0.5507847533254567
5105590150,2485,4.271841142975088,1954.0,2286.14810077,0.1868575855403368
5105580006,3266,0.2417198541505185,1954.0,1495.48378472,0.016163321636802355
5105580004,3266,0.4107672383371742,1954.0,1495.48378472,0.027467181024238407
5105580003,3266,0.3864958928528953,1954.0,1495.48378472,0.025844204852094675
5105580002,3266,0.1707974467323949,1954.0,1495.48378472,0.011420882558373802
5105580001,3266,2.182874729970382,1954.0,1495.48378472,0.1459644532607943
4905000046,1088,0.07306038872435934,1954.0,1634.0224471,0.004471198596691503
4805000005,506,0.11078260816945408,1954.0,494.379018487,0.022408436447908676
3905000030,1581,9.58296602497984,1954.0,386.045442606,2.4823414467193348
3605000094,3059,20.822567490407586,1954.0,1031.32760446,2.0190061237922765
2305580001,2154,0.916822218128992,1954.0,2944.62381343,0.031135461648700236
2305380003,2048,0.08927440858941915,1954.0,1624.44100452,0.005495700264953513
5905000034,254,4.29469529655792,1955.0,1636.18408078,0.26248240323366046
5505000297,594,0.5519015706622716,1955.0,3216.8831520999997,0.017156407135956654
5505000032,594,0.6102557696526056,1955.0,3216.8831520999997,0.018970405227626223
5505000031,594,0.9178980836217996,1955.0,3216.8831520999997,0.028533771362587123
5205000801,468,40.40836519813011,1955.0,644.032484476,6.274274384002123
5205000771,468,41.861695039538496,1955.0,644.032484476,6.4999353368950255
5205000401,468,65.14866671611288,1955.0,644.032484476,10.115742340096302
5105580300,3474,0.3717401921551188,1955.0,1871.48228037,0.019863409664857966
4905000037,1997,0.1895482173214405,1955.0,2801.75150258,0.006765347217513564
4905000032,514,0.1395152383658422,1955.0,2799.76417411,0.004983106779348366
3905000023,2202,2.9044397832224877,1955.0,425.415079504,0.682730801787476
3605000024,2808,75.66331084584587,1955.0,1075.59461495,7.034556495000967
3405000041,2376,402.85426847441704,1955.0,3922.30106866,10.27086553078004
3105000007,3203,13.04345526418184,1955.0,2249.56339044,0.5798216364834522
3005000020,841,3.5550923564947627,1955.0,1027.86316622,0.34587214264800725
3005000010,841,3.606831677999788,1955.0,1027.86316622,0.3509058205932243
2305320002,2283,5.7643210461056285,1955.0,3221.37299085,0.1789398825432084
2305170006,2665,2.138438395823833,1955.0,3636.64790655,0.05880245904400787
2305170005,2665,0.470542661373341,1955.0,3636.64790655,0.012938911697386
2305170004,2665,0.6129508116185169,1955.0,3636.64790655,0.01685482970497434
2305170002,2665,0.1873885321076928,1955.0,3636.64790655,0.005152781817843449
2305170001,2665,1.7740489483031427,1955.0,3636.64790655,0.04878253253794207
1705100142,2881,1.001304219703751,1955.0,3294.54400605,0.030392801488308745
1705000480,3547,15.798710233067553,1955.0,2613.43330691,0.604519357402206
1105100066,998,0.1667870211392743,1955.0,1500.54457126,0.011115099433482607
6005000445,2009,0.958188978569918,1956.0,5491.29347213,0.017449240027564022
5905000032,1131,0.5429156997511417,1956.0,1602.417966,0.03388102924896573
5905000029,672,50.76825513877,1956.0,2419.30741231,2.098462348374964
5905000013,227,624.0618457660079,1956.0,3364.17119403,18.550240453680157
5005000028,70,1.1177864494666805,1956.0,3021.16287584,0.03699854974405816
4305000007,997,0.13351121857418866,1956.0,990.728647767,0.013476063185929784
3805030013,462,1.7367997707223304,1956.0,572.078836236,0.3035944804652496
3805010081,462,1.0142963050168337,1956.0,572.078836236,0.177300092359719
3805010072,462,3.438981829250593,1956.0,572.078836236,0.6011377473561892
3805010071,462,5.737287733517535,1956.0,572.078836236,1.00288410794325
3705000027,969,3.0764463830429998,1956.0,1810.73465696,0.16990045290279987
3705000026,2999,0.47490234236699996,1956.0,1661.17483588,0.028588341943876276
3405000043,2376,108.43517443224844,1956.0,3922.30106866,2.764580600369207
3405000042,2376,89.39034729232687,1956.0,3922.30106866,2.279028196141655
3405000036,2376,22.320281735790335,1956.0,3922.30106866,0.5690608993311099
3305000016,3291,1.586618585527927,1956.0,638.713394128,0.24840853505100663
6005000265,1803,1.6896270468476862,1957.0,1563.48046307,0.1080683185212298
6005000180,1380,1.13015629362103,1957.0,10923.640951899999,0.010345967050706265
6005000130,1380,1.9587994443620835,1957.0,10923.640951899999,0.017931745038007502
5205000651,468,72.08246929068748,1957.0,644.032484476,11.192365451773053
5105950070,1809,0.07258355764716684,1957.0,1521.57951019,0.004770277015501038
5105250001,2098,2.66657840273982,1957.0,1682.48345608,0.15849061654089916
4705000047,3614,3.0544506424834843,1957.0,7553.83430849,0.04043576437797276
4705000046,3614,0.2279610845814445,1957.0,7553.83430849,0.0030178194976454758
4705000043,1180,0.9937300752349274,1957.0,13498.781115900001,0.007361628184817579
4105000002,2025,0.2697583208594721,1957.0,1051.68968772,0.025649992008982415
3605000047,2886,0.7948788494591894,1957.0,1865.90561132,0.04260016394381639
3605000025,2987,16.650193917695173,1957.0,1105.06127402,1.5067213293182355
3405000046,2376,484.04329558097885,1957.0,3922.30106866,12.340799115309768
3405000030,3254,8.161230295025067,1957.0,2556.18545293,0.3192737946955431
5205000981,467,28.79167527817292,1958.0,2063.35401142,1.3953822329479222
5105870002,2170,0.4021078195583406,1958.0,1240.28416839,0.03242062019386352
5105870001,2170,0.6028495358586463,1958.0,1240.28416839,0.04860575916575627
4505000028,2523,0.22764222258816216,1958.0,1701.6498215,0.013377736107156061
4305000036,3535,0.11138193763792448,1958.0,1986.14171261,0.005607955209377122
4305000032,1188,0.8724961719196493,1958.0,1232.95602463,0.07076458158201371
4305000017,3535,0.0921929918772355,1958.0,1986.14171261,0.0046418133858174785
3805010083,462,4.076275566700219,1958.0,572.078836236,0.7125373827006302
3805010038,1122,6.041638180698513,1958.0,824.415421423,0.7328390546443458
3705000031,642,5.8895099686691985,1958.0,1467.72518164,0.40126789690208936
2405000030,3621,0.0749504358291885,1958.0,2678.7157267,0.0027979988724493167
2405000024,3621,0.5772691530343372,1958.0,2678.7157267,0.021550220774844763
6105011001,1024,6.505501244030622,1959.0,601.2710990319999,1.0819580808896314
6005000400,258,1.874934001557268,1959.0,3815.9251670999997,0.049134454148171025
6005000008,1872,0.14667061868239295,1959.0,2789.05387436,0.005258794748668999
5805000036,3547,17.955075814888318,1959.0,2613.43330691,0.6870301900344857
5805000035,3547,54.52909858943142,1959.0,2613.43330691,2.086492830915362
5805000030,3547,4.240252814555741,1959.0,2613.43330691,0.1622483651426795
5805000027,3547,163.30815027675249,1959.0,2613.43330691,6.24879731367013
5805000026,3547,20.44661528023275,1959.0,2613.43330691,0.7823660632996163
5805000025,3547,161.13763143539146,1959.0,2613.43330691,6.165744922946321
5505000010,3702,1.977179533870999,1959.0,4967.48720073,0.03980240821919866
5305000039,366,0.14543991622793698,1959.0,471.32963878,0.03085736695964991
5305000038,366,0.5273280003029635,1959.0,471.32963878,0.11188093362172404
5305000013,459,3.2904261539515747,1959.0,9351.92860761,0.03518446613540267
5205000931,466,286.66803068995665,1959.0,1575.8626175000002,18.19118161104273
4905000066,2150,0.08162914576249937,1959.0,1700.83505451,0.004799356971509281
4905000034,2150,0.31060520856372154,1959.0,1700.83505451,0.018261924208353347
4905000033,2150,0.5995062638595824,1959.0,1700.83505451,0.03524776034395037
4905000004,2048,0.1147643228039552,1959.0,1624.44100452,0.007064850153660488
4705000158,3350,1.7107049966454,1959.0,3157.74331566,0.05417492258353006
4705000112,1375,2.744209930695264,1959.0,8180.37688095,0.03354625307161367
4705000098,3641,0.1168429365456262,1959.0,3022.21857505,0.003866131242466245
4705000097,3641,0.10813868624493572,1959.0,3022.21857505,0.0035781226128936312
4705000044,3383,1.709246312287603,1959.0,6172.52133899,0.027691217549800876
3405000064,3254,37.94893480947941,1959.0,2556.18545293,1.4845923939509498
3305000023,1343,0.2497385412232002,1959.0,1024.94677639,0.02436600094522106
3305000003,1938,1.130816933910216,1959.0,121.854865617,0.9280031028588287
3005000011,841,0.7328719396009691,1959.0,1027.86316622,0.07130053529363536
2305430001,1997,0.13194351241823887,1959.0,2801.75150258,0.004709322446931441
2305020001,1275,0.9659487376505272,1959.0,439.920398156,0.21957352777899436
6005000700,211,0.12175607545316222,1960.0,2217.54923342,0.005490569211191076
5505000049,594,1.1167840391519592,1960.0,3216.8831520999997,0.03471633834206617
5205000413,2143,11.19918633383651,1960.0,2591.42975633,0.4321624503415779
5205000412,2143,119.48072445709444,1960.0,2591.42975633,4.610610191738472
5205000411,2143,92.89971267471924,1960.0,2591.42975633,3.5848825324242792
5105590140,2485,1.263801783606724,1960.0,2286.14810077,0.05528083605699305
4905000063,514,0.0983117978253478,1960.0,2799.76417411,0.0035114313817734143
4905000044,1088,0.09337441853483512,1960.0,1634.0224471,0.005714390197059559
4805000016,2270,0.27233778818791216,1960.0,1003.30885878,0.02714396327757621
4805000001,2149,0.3394318489582863,1960.0,901.624459473,0.03764669928727138
4705000092,1934,7.235730674777644,1960.0,1436.45005665,0.5037230943937144
4305000030,2135,0.1563532483561338,1960.0,587.250087964,0.026624644518694167
3905000002,454,229.22526955496573,1960.0,1357.5084612,16.88573413032998
3805010094,354,1.7178179436385361,1960.0,7126.480715899999,0.02410471608806695
3605000220,3177,3.28561593726865,1960.0,2206.50434476,0.14890593553877748
3605000096,3177,3.74004856994682,1960.0,2206.50434476,0.16950107434996337
1805000733,1223,0.6656920452365068,1960.0,2922.09949638,0.02278129290468
1305000136,2149,0.14287697413329842,1960.0,901.624459473,0.015846616918180113
1205000032,2732,0.30599257231584265,1960.0,1630.13237814,0.01877102598655109
1205000023,2732,0.23998759733741504,1960.0,1630.13237814,0.014721969856904731
5205020051,47,38.16468360375969,1961.0,6694.13370687,0.5701213222644829
5205000711,468,44.354304952653536,1961.0,644.032484476,6.886967043089642
5205000662,465,8.446578414763112,1961.0,1667.95103457,0.5064044591057585
5205000661,465,48.762813785027205,1961.0,1667.95103457,2.923515905105591
5205000633,2285,134.21131321377234,1961.0,4343.70319218,3.089790146237292
5205000632,2285,6.772640894272325,1961.0,4343.70319218,0.15591859283721685
4705000113,3480,3.4098563423916977,1961.0,2107.66894656,0.16178329846141365
4705000109,3480,0.6747331061045102,1961.0,2107.66894656,0.03201323942290679
4705000108,3480,15.304806333650696,1961.0,2107.66894656,0.7261484949346624
4705000106,3480,6.640038634838848,1961.0,2107.66894656,0.31504182123460545
4705000105,3480,0.3217850551736788,1961.0,2107.66894656,0.015267343369976361
4505000034,2259,0.2834204283600258,1961.0,2450.98431981,0.011563534946726892
4505000033,2259,0.4585114965402495,1961.0,2450.98431981,0.0187072390808193
4505000032,2259,0.3075426147912064,1961.0,2450.98431981,0.01254771857598204
4505000030,2259,0.8240057761672382,1961.0,2450.98431981,0.033619381793153005
4305000034,1191,0.2885872454046506,1961.0,415.90857778,0.06938718286240839
3805030024,354,1.1752571011401842,1961.0,7126.480715899999,0.016491409266260276
3805030003,2420,1.010462803053524,1961.0,115.949530007,0.8714677868832424
3805030002,3400,0.7046576444459993,1961.0,378.193925945,0.1863217772959358
3805010085,369,6.1020349530166165,1961.0,2447.8292578,0.24928352063660086
3805010082,462,4.672857624094064,1961.0,572.078836236,0.8168205722902092
3805010079,462,1.5300622289712775,1961.0,572.078836236,0.26745653431935035
3805010069,359,1.7076314470403309,1961.0,50977.8149267,0.0033497541028302226
3805010061,364,17.073623842896723,1961.0,327.155628406,5.218807919058131
3805010019,361,16.33483815932675,1961.0,15514.250629600001,0.105289250182417
3705000013,2683,0.5533395779680474,1961.0,1768.34909882,0.031291308844915565
3605000215,2976,1.3183604474702737,1961.0,1439.43022449,0.09158904857214444
3605000214,2976,1.4925490363682374,1961.0,1439.43022449,0.10369026653563966
3605000213,2976,0.19665201564221785,1961.0,1439.43022449,0.013661795639444281
3605000212,2976,0.6483886888012416,1961.0,1439.43022449,0.04504481549503173
3605000211,2976,0.6163605717523013,1961.0,1439.43022449,0.04281976029582692
3605000210,2976,0.24431414362750745,1961.0,1439.43022449,0.016972975797702846
3605000143,2976,0.0709441479208759,1961.0,1439.43022449,0.004928627085485293
3605000048,2882,62.651635618852694,1961.0,1868.18047944,3.3536179351168984
3405000034,3254,31.163594148811683,1961.0,2556.18545293,1.2191444917695917
3005000008,841,1.3377903481861264,1961.0,1027.86316622,0.130152572069091
2705000001,2629,0.9285376464613904,1961.0,1860.63718477,0.0499042830091655
2305550001,2048,0.5659972775878284,1961.0,1624.44100452,0.03484258745087962
2305130003,2732,3.016854801539316,1961.0,1630.13237814,0.18506808661647361
2305130002,2732,1.3658841608390713,1961.0,1630.13237814,0.08378976941722739
2305130001,2732,4.426985884822716,1961.0,1630.13237814,0.2715721707137649
1805000863,1498,12.645563094684984,1961.0,5562.99351777,0.22731579776771207
1105300081,2259,0.3096384299583948,1961.0,2450.98431981,0.012633227697776455
1105200081,2259,0.2765900616547786,1961.0,2450.98431981,0.011284856431730246
1105100081,2259,0.08012339500443738,1961.0,2450.98431981,0.0032690292776189006
6105009004,731,5.728606740753712,1962.0,2230.06147704,0.25688111290803484
6105009003,731,4.658529126590707,1962.0,2230.06147704,0.20889689250962062
6105009002,731,5.598521545671043,1962.0,2230.06147704,0.25104785690043213
6105009001,2533,0.3380390113163189,1962.0,971.266942912,0.03480392427470337
5805000007,2840,0.1612328237525132,1962.0,2745.56695364,0.005872478306848608
5705000049,1225,0.4684492561742183,1962.0,4578.68578808,0.01023108546547928
5305000032,658,0.0770605918384489,1962.0,1312.48252435,0.005871361363581793
5305000031,658,0.20168231620950666,1962.0,1312.48252435,0.015366476312466619
5205000841,465,115.12524827202516,1962.0,1667.95103457,6.902195920979455
4905000077,678,0.14039200600668886,1962.0,2229.69887642,0.006296455879822749
4905000062,3620,0.13778434210153126,1962.0,2327.64052862,0.005919485436319505
4805000015,2447,0.4449199500722458,1962.0,370.235832481,0.12017203928933014
4805000010,2447,0.43407736659835466,1962.0,370.235832481,0.11724347794473161
4805000009,2447,0.2080132935387456,1962.0,370.235832481,0.05618399822211173
4705000023,1653,3.464531725729838,1962.0,1100.90352885,0.3146989390931353
4705000002,1942,11.119008394986585,1962.0,1810.1834422000002,0.6142476025232634
3605000218,962,0.9550336374529076,1962.0,1218.30134515,0.0783905920530131
3605000209,2832,0.7592843066109036,1962.0,1494.65424217,0.050799996761026395
3605000140,962,28.417829308433763,1962.0,1218.30134515,2.3325780129492424
3605000093,2832,2.6529261264231967,1962.0,1494.65424217,0.17749430280086517
3605000039,2976,1.528367899455798,1962.0,1439.43022449,0.10617867218935947
3405000065,3254,8.530989441320191,1962.0,2556.18545293,0.3337390654321124
3405000033,3254,52.12356253054619,1962.0,2556.18545293,2.0391150599343297
3105000001,891,7.675569685116482,1962.0,3580.97296444,0.21434313415200004
3005000017,841,0.10425184979498807,1962.0,1027.86316622,0.010142580571145244
6005000043,87,0.4399925421444125,1963.0,5640.89235327,0.007800052094405787
6005000013,583,0.4880835755114442,1963.0,4559.20487351,0.01070545389059656
5205001271,2266,110.96964467347038,1963.0,2847.31901201,3.897337959160884
5105080001,389,22.264548680781843,1963.0,1168.41556471,1.9055333866857458
5105040001,2819,2.8289779307078478,1963.0,1323.06647586,0.21381978776757968
4705000022,1798,1.0801112099683772,1963.0,1991.30213999,0.054241452779928284
4705000021,1798,1.0389038981652834,1963.0,1991.30213999,0.05217208766573719
4305000042,1390,0.1224673978282552,1963.0,1807.72235748,0.006774679602844384
4305000039,495,0.08120645194358203,1963.0,444.137598762,0.0182840750636602
3605000066,3218,0.6590935378799573,1963.0,1859.64863376,0.03544183164038598
3405000117,805,118.9016503659852,1963.0,3901.17138019,3.0478448337277175
2305530004,2038,0.06973204163873205,1963.0,1204.33026702,0.005790109536255143
2305530001,2038,0.1403698245803749,1963.0,1204.33026702,0.011655426125568245
1705100118,2661,7.0411669987104215,1963.0,1149.95006817,0.6123019767210891
1105000055,2269,0.07677769761696639,1963.0,466.638861332,0.016453344112363006
6005000425,2009,0.8629599929386599,1964.0,5491.29347213,0.015715058707360056
6005000421,2009,6.264892500091322,1964.0,5491.29347213,0.11408773783239913
6005000420,2009,4.450836630737077,1964.0,5491.29347213,0.08105260906790794
6005000200,1380,8.028545961432862,1964.0,10923.640951899999,0.07349697776396083
6005000150,1380,39.58653805423014,1964.0,10923.640951899999,0.3623932554039564
5905000036,224,1.1858334628653882,1964.0,1041.93036229,0.11381120138001465
5805000008,2939,0.9238809305724404,1964.0,2469.8968870999997,0.03740564779840685
5705000039,3114,0.23888593759832424,1964.0,1532.56354027,0.01558734312289841
