systemId,huc2
1105000028,01
4305000001,01
4305000003,01
1105000077,01
1105200078,01
1105000060,01
4305000004,01
4305000005,01
4305000006,01
4305000007,01
4305000010,01
4305000011,01
4305000012,01
4305000013,01
4305000014,01
4305000015,01
4305000016,01
4305000008,01
4305000009,01
4305000017,01
4305000018,01
4305000019,01
1105100066,01
4305000020,01
1105000089,01
1105100038,01
1105200038,01
1105200044,01
4305000022,01
1105000045,01
4305000023,01
4305000024,01
1105000051,01
4305000026,01
4305000025,01
4305000027,01
4305000029,01
4305000028,01
4305000030,01
4305000031,01
4305000032,01
4305000033,01
4305000035,01
4305000034,01
4305000036,01
4305000037,01
4305000038,01
4305000039,01
4305000040,01
4305000041,01
4305000042,01
4505000019,01
4505000020,01
4305000043,01
4305000044,01
4305000046,01
4305000047,01
4305000048,01
4305000049,01
4305000050,01
1105000067,01
1105000072,01
1105000015,01
4305000051,02
4305000051,01
4305000052,01
4305000053,01
4305000054,01
4305000055,01
1105000068,01
1105000001,01
4305000058,01
4305000059,01
1105000055,01
1105000009,01
1105000019,01
4305000061,01
1105300080,02
4505000037,02
4505000001,02
4505000002,02
4505000003,02
4505000004,02
2305260001,02
2305150001,02
2305150003,02
4805000001,02
1305000136,02
1305000345,02
4505000005,02
2305150002,02
2305150004,02
2305370001,02
2305540001,02
2305030001,02
2305480001,02
2305040001,02
4505000006,02
4805000003,02
2305020001,02
2305180001,02
2305020002,02
500005000002,02
500005000002,02
4605000004,02
2305350001,02
1305400010,02
4805000004,02
2305600003,02
2305600004,02
4805000005,02
2305290002,02
2305020003,02
2305090001,02
2305100001,02
2305400001,02
4805000006,02
1205000253,02
2305410001,02
2305050001,02
4805000008,02
2305160001,02
4805000009,02
4805000010,02
4505000008,02
4505000009,02
4505000010,02
4505000007,02
2305110001,02
500005000006,02
2305130001,02
1205000023,02
2305420001,02
2305140001,02
2305430001,02
2305430002,02
2305440001,02
4505000011,02
4505000012,02
4505000013,02
4505000014,02
1205000092,02
2305520001,02
1305000004,02
2305470001,02
2305020004,02
2305490002,02
2305490001,02
1305000581,02
2305130002,02
1205000032,02
4805000002,02
2305330001,02
4505000015,02
2305180002,02
500005000024,02
2305520003,02
2305500001,02
2305500001,02
1205000104,02
2305190001,02
2305200001,02
2305530001,02
2305530002,02
2305530003,02
2305530004,02
2305530006,02
2305530005,02
4805000013,02
2305610001,02
4505000016,02
4505000017,02
4505000018,02
2305220001,02
4605000001,02
1105100081,02
1105200081,02
