systemId,Levee_year,urban_percentage
4305000027,1948,100
3905000003,1948,93.33333333
3805010086,1948,72.54901961
5505000022,1948,72.5
2305190001,1948,66.6667
4705000050,1948,54.54545455
2305080001,1948,51.51515152
2305310001,1948,50
6005000009,1948,38.19951338
2405000008,1948,33.33333333
5205000392,1948,30.18867925
3705000009,1948,27.27272727
2705000010,1948,23.52941176
2705000011,1948,17.39130435
5605920001,1948,3.787878788
5505000021,1948,1.052631579
3705000015,1948,0.111234705
2305080002,1948,0
3705000005,1948,0
3705000007,1948,0
6005000325,1948,0
5205000391,1948,0
1105000015,1948,
1205000104,1948,
1205000103,1948,
2.60E+11,1948,
2.60E+11,1948,
2405000004,1949,100
2205000016,1949,81.63265306
2205000015,1949,33.33333333
1705000103,1949,25
2305570001,1949,0
4005000019,1950,100
3905270002,1950,100
2205000020,1950,100
4705000100,1950,98.33333333
5505000015,1950,91.89189189
3905270003,1950,91.42857143
4305000016,1950,88.23529412
4305000015,1950,86.66666667
4305000014,1950,85.71428571
2305320001,1950,82.1192053
3905270004,1950,81.81818182
4005000025,1950,80
3305000019,1950,77.55102041
3305000022,1950,70.76923077
4005000023,1950,70.28571429
3605000051,1950,64.18439716
4005000022,1950,62.96296296
3905000022,1950,61.11111111
2405000014,1950,58.82352941
3605000127,1950,58.33333333
4005000024,1950,50
3905270001,1950,50
2305010001,1950,50
4705000101,1950,38.41059603
4705000037,1950,37.16108453
3705000004,1950,34.7826087
3905000027,1950,32.68292683
4005000018,1950,30.76923077
4005000017,1950,29.45736434
5505000016,1950,27.65273312
4005000009,1950,25
1805000826,1950,25
4705000099,1950,16.27906977
4705000036,1950,14.51612903
4705000095,1950,8.148148148
5905000048,1950,7.984031936
4005000001,1950,7.921714818
4005000001,1950,7.921714818
4005000001,1950,7.921714818
5405000002,1950,5.696202532
5205000641,1950,3.397683398
4005000010,1950,2.141230068
4005000012,1950,1.5625
3605000139,1950,1.408450704
3605000079,1950,1.384083045
4005000002,1950,1.255794185
4005000002,1950,1.255794185
3705000008,1950,1.047120419
5905000021,1950,0.962936171
5905000021,1950,0.962936171
5905000021,1950,0.962936171
5905000021,1950,0.962936171
4005000021,1950,0.929363336
4005000021,1950,0.929363336
4005000003,1950,0.806371822
4005000003,1950,0.806371822
4005000003,1950,0.806371822
4005000011,1950,0.782656878
4005000011,1950,0.782656878
4005000011,1950,0.782656878
4005000015,1950,0.569663417
4005000005,1950,0.508221226
4005000006,1950,0.493857646
5205000642,1950,0.159489633
5105640001,1950,0.145137881
4005000014,1950,0.10478519
4005000016,1950,0.034630036
6005000595,1950,0
6005000395,1950,0
6005000295,1950,0
5105530001,1950,0
4705000159,1950,0
4005000029,1950,0
4005000007,1950,0
2305010002,1950,0
1805001360,1950,0
1205000211,1950,0
5105620002,1951,100
4305000041,1951,100
2305340005,1951,100
2305340003,1951,100
3805010044,1951,87.59124088
3905000031,1951,87.5
5905000038,1951,83.33333333
6005000031,1951,76.19047619
2305280001,1951,70.49180328
2305340006,1951,66.66666667
2305340001,1951,57.14285714
6005000030,1951,53.33333333
3905000038,1951,50
3305000021,1951,50
2305340008,1951,50
2305340007,1951,50
2305340004,1951,50
3605000040,1951,43.07692308
4705000082,1951,41.70731707
3905000005,1951,38.46153846
4905000012,1951,38.0952381
5105620001,1951,33.33333333
6005000035,1951,31.66666667
3605000092,1951,27.90697674
4705000144,1951,14.28571429
4905000011,1951,13.79310345
6005000036,1951,11.11111111
3605000050,1951,4.87804878
4705000042,1951,2.686567164
4705000041,1951,1.405700898
5605360001,1951,1.048617731
4705000040,1951,0.836320191
3705000024,1951,0.655737705
6005000640,1951,0
6005000576,1951,0
6005000038,1951,0
3705000014,1951,0
4505000014,1952,100
3605000204,1952,97.95918367
2305320003,1952,87.5
3605000205,1952,84.48275862
5205000431,1952,78.125
3605000123,1952,72.5
4905000008,1952,63.88888889
3605000137,1952,60.97560976
5905000057,1952,60.46511628
4905000010,1952,55.69620253
5905000012,1952,51.79856115
2205000040,1952,40.98360656
3605000101,1952,27.27272727
3405000014,1952,9.925123467
3905440001,1952,4.285714286
5205000521,1952,3.341511859
4705000114,1952,2.857142857
3605000121,1952,2.153846154
3905000033,1952,1.83908046
3405000006,1952,1.131541726
4705000083,1952,1.111111111
3705000063,1952,0.902527076
3605000208,1952,0.666666667
6005000020,1952,0.549450549
6005000018,1952,0.507614213
5205000921,1952,0.502512563
3605000009,1952,0.490196078
3405000007,1952,0.330517811
6005000019,1952,0.199600798
5205000922,1952,0.134048257
3705000001,1952,0.102722137
5205001411,1952,0
5205000941,1952,0
5205000842,1952,0
4705000088,1952,0
4705000087,1952,0
4705000086,1952,0
4705000085,1952,0
4705000084,1952,0
3605000207,1952,0
1705000298,1952,0
3305000002,1953,66.66666667
3305000001,1953,65.38461538
3905000009,1953,50
4705000102,1953,42.85714286
3905000017,1953,15
3605000021,1953,14.28571429
3605000119,1953,11.26760563
3405000044,1953,2.610966057
3605000138,1953,1.052631579
3405000045,1953,0
5105580004,1954,100
5105580003,1954,100
5105580002,1954,100
4905000046,1954,100
4805000005,1954,100
3905000030,1954,88.96551724
3605000065,1954,75.78947368
5105580006,1954,75
3905000028,1954,55.94783715
5805000016,1954,50
2305380003,1954,50
5105580001,1954,44.44444444
5805000049,1954,31.31868132
2305580001,1954,30.76923077
5805000043,1954,19.23076923
6005000450,1954,15.34391534
5805000047,1954,8.904109589
3605000094,1954,2.243589744
5805000044,1954,0
5105590150,1954,0
2305600004,1954,0
3005000010,1955,94.44444444
2305170006,1955,87.09677419
2305320002,1955,87.05882353
3905000023,1955,79.48717949
3005000020,1955,75.92592593
2305170005,1955,62.5
3005000015,1955,61.9047619
5905000034,1955,58.73015873
5105580300,1955,50
2305170001,1955,42.30769231
3105000007,1955,41.4507772
2305170004,1955,37.5
2305170002,1955,33.33333333
5505000032,1955,27.27272727
3605000024,1955,1.78412132
5205000401,1955,0.823045267
5205000771,1955,0.642054575
3405000041,1955,0.183670062
5205000801,1955,0.168350168
3405000039,1955,0.03632401
5505000297,1955,0
5505000031,1955,0
5205000902,1955,0
4905000037,1955,0
4905000032,1955,0
1705100142,1955,0
1705000480,1955,0
1105100066,1955,0
5005000028,1956,73.33333333
3805030013,1956,69.23076923
3805010071,1956,62.35294118
3805010047,1956,60.31746032
3705000026,1956,44.44444444
3305000016,1956,36.36363636
5905000032,1956,33.33333333
3805010072,1956,32.69230769
3705000027,1956,23.91304348
3805010081,1956,11.11111111
2205000004,1956,8.701134931
4405000516,1956,2.287298562
5905000013,1956,1.89728492
3405000042,1956,1.885369532
5905000003,1956,1.149425287
3405000043,1956,0.433973962
3405000036,1956,0.3003003
5905000029,1956,0.132625995
3405000038,1956,0.023073373
6005000445,1956,0
4305000007,1956,0
4705000046,1957,100
3805010101,1957,100
3805010102,1957,95.45454545
3805010033,1957,87.01532913
3805010104,1957,80.76923077
3805010026,1957,77.41935484
4705000047,1957,63.82978723
3805010100,1957,60.60606061
4705000043,1957,60
3605000047,1957,50
4105000002,1957,33.33333333
5605300001,1957,22.5923244
5105250001,1957,12.5
3605000025,1957,2.8
3405000030,1957,1.6
5205000651,1957,0.376293509
5605320001,1957,0.315955766
6005000265,1957,0
6005000180,1957,0
6005000130,1957,0
5105950070,1957,0
3405000046,1957,0
4305000036,1958,100
4305000032,1958,100
4305000017,1958,100
2405000030,1958,100
5205000393,1958,88.91509434
4505000028,1958,66.66666667
3805010050,1958,46.22641509
5105870001,1958,40
3805010038,1958,39.77272727
5105870002,1958,33.33333333
2405000024,1958,30
3805010083,1958,24.44444444
3405000107,1958,0.118623962
5205000981,1958,0
3705000031,1958,0
5305000039,1959,100
5305000038,1959,100
4905000004,1959,100
3805010105,1959,100
3805010103,1959,100
3305000023,1959,100
2305430001,1959,100
2305020001,1959,92.85714286
3005000011,1959,91.66666667
4905000034,1959,66.66666667
4705000112,1959,66.66666667
3005000002,1959,62.74089936
3005000006,1959,55.21669342
6005000008,1959,50
5805000027,1959,47.5973488
3805010074,1959,47.46543779
3305000003,1959,40
4705000158,1959,15.38461538
4705000044,1959,10.71428571
5505000010,1959,8.333333333
5805000026,1959,6.51465798
5805000025,1959,3.121098627
5305000013,1959,2.040816327
5805000035,1959,1.982651797
3405000064,1959,1.415929204
5805000036,1959,1.098901099
3605000063,1959,0.706713781
5205000561,1959,0.385653683
5205000931,1959,0.188014101
3405000047,1959,0.046242775
6105011001,1959,0
6005000400,1959,0
5805000030,1959,0
4905000066,1959,0
4905000033,1959,0
4705000098,1959,0
4705000097,1959,0
3405000037,1959,0
4905000063,1960,100
4905000044,1960,100
4305000030,1960,100
4805000016,1960,75
3305000024,1960,75
1205000032,1960,66.66666667
6005000700,1960,50
3805010070,1960,50
1305000136,1960,50
1205000023,1960,50
3605000096,1960,46.42857143
5205020212,1960,42.75053305
1805000733,1960,33.33333333
3805010056,1960,26.81388013
3605000220,1960,22.44897959
4805000001,1960,20
5205020211,1960,12.5
6005000705,1960,7.692307692
3905000002,1960,4.161781946
5205000412,1960,1.858108108
5205000411,1960,0.8
5605180001,1960,0.489929232
5605180001,1960,0.489929232
3405000055,1960,0.014779781
6005000706,1960,0
5505000189,1960,0
5505000049,1960,0
5205000413,1960,0
5105590140,1960,0
4705000092,1960,0
3805010094,1960,0
3005000008,1961,100
2705000001,1961,100
1105300081,1961,100
1105200081,1961,100
1105100081,1961,100
2305130001,1961,89.39393939
3805010082,1961,86.56716418
4505000030,1961,85.71428571
2305130002,1961,80.95238095
3805010079,1961,76.19047619
2305130003,1961,71.73913043
4705000108,1961,71.23893805
3805010061,1961,68.8976378
4505000032,1961,66.66666667
3805010062,1961,60.44776119
4305000034,1961,60
4705000109,1961,54.54545455
4505000033,1961,50
3605000143,1961,50
4505000034,1961,40
3705000013,1961,37.5
3805010051,1961,35.71428571
3605000048,1961,34.39829606
4705000107,1961,33.33333333
3805010019,1961,29.87551867
3805010085,1961,23.91304348
3805010052,1961,23.52941176
4705000105,1961,20
4705000106,1961,18.18181818
3605000215,1961,10.52631579
3405000034,1961,5.411255411
4705000113,1961,4.166666667
5205020051,1961,3.716814159
5205000661,1961,0.275862069
3405000053,1961,0.116267141
5205000633,1961,0.050175615
5205000991,1961,0
5205000711,1961,0
5205000662,1961,0
5205000632,1961,0
5205000631,1961,0
3805030024,1961,0
3805030003,1961,0
3805030002,1961,0
3805010069,1961,0
3605000214,1961,0
3605000213,1961,0
3605000212,1961,0
3605000211,1961,0
3605000210,1961,0
3405000052,1961,0
2305550001,1961,0
1805000863,1961,0
5805000007,1962,100
5705000049,1962,100
4905000077,1962,100
3005000017,1962,100
4805000009,1962,66.66666667
4805000015,1962,62.5
4805000010,1962,60
3605000093,1962,60
3605000039,1962,56.52173913
4705000023,1962,50
3805010067,1962,42.10526316
5305000031,1962,33.33333333
3605000209,1962,27.27272727
5205000841,1962,19.51612903
3105000001,1962,14.03508772
5205001011,1962,3.78250591
3405000065,1962,2.34375
4705000003,1962,1.449275362
3405000032,1962,1.260192735
3405000033,1962,1.03626943
3405000073,1962,0.847457627
3605000140,1962,0.70754717
4705000002,1962,0.606060606
5905000024,1962,0.029730935
6105009004,1962,0
6105009003,1962,0
6105009002,1962,0
6105009001,1962,0
6105008001,1962,0
5305000032,1962,0
4905000062,1962,0
3605000218,1962,0
5305000036,1963,100
4305000039,1963,100
1105000055,1963,100
3805010035,1963,73.77622378
3605000066,1963,70
3605000120,1963,68.04123711
4705000021,1963,58.82352941
5105040001,1963,54.54545455
6005000043,1963,50
5305000037,1963,50
4305000042,1963,50
3805010018,1963,28.57142857
5505000058,1963,20
1705100118,1963,16.16161616
3405000117,1963,2.878103837
5105080001,1963,2.388059701
5105110001,1963,1.740020471
3805010096,1963,0.34965035
6005000013,1963,0
5205001271,1963,0
4705000022,1963,0
2305530004,1963,0
2305530001,1963,0
5505000004,1964,100
2305100003,1964,90
2305100001,1964,84.61538462
2305100002,1964,80
3405000122,1964,78.125
4505000011,1964,73.07692308
3905000037,1964,66.66666667
4705000066,1964,57.57575758
3405000118,1964,53.57142857
5805000008,1964,50
4705000069,1964,50
3805020021,1964,50
3805010021,1964,47.54098361
6005000420,1964,42.25352113
5905000036,1964,42.10526316
5305000020,1964,37.14285714
5605470002,1964,34.86238532
4705000052,1964,34.61538462
5605470001,1964,34.49275362
2305490002,1964,33.33333333
2305180002,1964,33.33333333
3805010020,1964,30.63583815
5705000039,1964,28.57142857
4805000003,1964,25
3805020017,1964,25
5205000903,1964,22.97955209
3405000121,1964,19.23076923
3605000006,1964,14.37246964
2205000051,1964,14.32926829
6005000421,1964,4.301075269
4705000009,1964,3.542234332
3705000010,1964,2.197802198
5505000007,1964,1.754385965
4705000005,1964,1.748807631
4705000029,1964,1.363636364
4705000006,1964,1.360544218
2205000050,1964,1.25
4705000004,1964,1.041666667
3405000119,1964,0.99009901
4705000015,1964,0.958605664
4705000010,1964,0.684931507
4705000017,1964,0.502512563
3405000057,1964,0.5
3405000063,1964,0.323624595
2205000053,1964,0.234192037
5205000544,1964,0.183823529
6005000150,1964,0.168918919
6005000425,1964,0
6005000200,1964,0
4705000068,1964,0
4705000067,1964,0
4705000016,1964,0
4705000014,1964,0
4705000013,1964,0
4705000012,1964,0
4705000011,1964,0
4705000007,1964,0
3805020019,1964,0
2305490001,1964,0
2305050002,1964,0
6005000041,1965,100
4305000004,1965,100
2305140001,1965,100
6005000040,1965,83.33333333
6005000025,1965,66.66666667
5305000006,1965,66.66666667
3005000021,1965,59.09090909
5305000007,1965,50
4505000024,1965,50
5205000422,1965,40.9039548
3805010025,1965,40
4305000061,1965,34.48275862
3605000091,1965,32
3805010028,1965,14.1509434
5905000051,1965,13.33333333
5505000018,1965,8.695652174
5205000423,1965,7.142857143
6005000255,1965,3.225806452
5205000421,1965,0.613496933
4705000008,1965,0.456621005
5205001281,1965,0.179533214
6005000630,1965,0
6005000300,1965,0
6005000090,1965,0
6005000027,1965,0
5805000017,1965,0
5205000424,1965,0
4705000001,1965,0
3705000061,1965,0
3705000012,1965,0
1505000046,1965,0
5505000005,1966,100
5305000033,1966,100
5305000012,1966,100
3805020022,1966,98.32402235
4305000020,1966,95.45454545
4305000040,1966,86.25954198
4505000027,1966,75
4705000056,1966,68.75
4705000025,1966,59.72222222
4705000026,1966,58.75
4905000058,1966,50
3405000106,1966,28.57142857
5105590250,1966,20
5305000011,1966,14.28571429
4705000032,1966,7.103825137
5105660001,1966,4.867256637
5105130001,1966,2.047082907
4705000031,1966,1.75879397
3405000095,1966,0.455166136
3605000098,1966,0.381679389
3405000050,1966,0.091809481
6005000540,1966,0
3405000056,1966,0
1505000422,1966,0
1505000285,1966,0
6005000028,1967,100
4305000055,1967,100
3805010049,1967,100
2705000019,1967,100
2305410001,1967,100
6005000024,1967,77.77777778
3005000007,1967,73.33333333
4905000035,1967,62.5
4305000023,1967,55.55555556
2705000007,1967,50
6005000022,1967,45.83333333
4305000054,1967,33.33333333
4705000091,1967,32
2305110001,1967,29.31034483
3605000044,1967,20.30456853
3405000076,1967,14.6474359
3405000102,1967,11.9047619
6005000021,1967,6.25
5105070003,1967,2.139037433
5105070001,1967,1.839237057
5105160001,1967,1.805674979
5105010001,1967,0.990712074
5905000001,1967,0.850419159
5905000009,1967,0.758341759
5105070002,1967,0.697134005
5905000004,1967,0.220207254
3405000114,1967,0.122984422
6005000023,1967,0
5905000035,1967,0
5205001201,1967,0
5105950077,1967,0
4305000024,1967,0
3005000108,1967,0
5705000065,1968,100
5705000064,1968,100
3005000009,1968,100
2305420001,1968,100
3805010031,1968,89.58534233
5705000066,1968,72.72727273
5905000002,1968,70.58823529
3905000035,1968,58.33333333
4705000147,1968,57.89473684
5205010371,1968,53.44827586
1405000063,1968,45.45454545
4705000055,1968,35.31914894
4705000150,1968,23.52941176
5905000015,1968,23.34558824
4705000152,1968,21.42857143
4705000146,1968,10.52631579
4705000148,1968,10
5105260003,1968,9.554140127
3605000022,1968,8.9306698
4705000054,1968,3.75
5105260002,1968,3.389830508
3405000051,1968,2.122954445
5105260001,1968,2.046479362
5105060001,1968,1.079622132
5205001211,1968,1.023391813
5105260005,1968,0.81300813
5105260006,1968,0.355029586
5605030001,1968,0.351493849
5605030001,1968,0.351493849
6005000430,1968,0
6005000215,1968,0
5205001351,1968,0
5205001341,1968,0
5205001331,1968,0
5105260004,1968,0
4705000151,1968,0
4705000149,1968,0
5105590220,1969,100
4705000122,1969,100
2305270002,1969,100
2305270001,1969,100
1805000010,1969,100
1505000071,1969,100
2205000064,1969,95.38461538
4305000051,1969,85.36585366
2205000061,1969,83.33333333
