systemId,huc4
2305170002,0205
2305210001,0207
2305250001,0207
2305060001,0205
2305170003,0205
2305320001,0205
2305060003,0205
2305170001,0205
2305320002,0205
4505000036,0203
2305230001,0205
2305240001,0205
2305090002,0205
2305550001,0205
2305550002,0205
1205000048,0202
2305560001,0205
2305560002,0205
4505000028,0202
2305360001,0205
2305330002,0205
2305380001,0205
4505000027,0203
500005000001,0205
4505000021,0203
4605000002,0208
4605000007,0208
2305100002,0207
1205000103,0205
4505000022,0202
4505000023,0202
4505000024,0202
4505000025,0203
4505000026,0203
2305570001,0205
4605000005,0208
1305000508,0205
4305000049,0110
500005000013,0205
2305010002,0205
2305060002,0205
2305080002,0205
2305090003,0205
2305120002,0205
2305210002,0207
2305250002,0207
2305270001,0205
2305270002,0205
2305320003,0205
2305170004,0205
2305170005,0205
4305000051,0110
4305000051,0203
4805000015,0204
2305280001,0205
2305380003,0205
2305580001,0205
1305000617,0205
1205000211,0205
1205000211,0414
1205000245,0202
2305130003,0205
4605000006,0204
4605000006,0208
4605000006,0204
4605000006,0208
2305380002,0205
4805000016,0204
2305050002,0207
2305100003,0207
2305160002,0205
2305170006,0205
2305310001,0205
2305600001,0205
2305330003,0205
2305480002,0207
2305340005,0205
2305340003,0205
2305340001,0205
2305340002,0205
2305340007,0205
2305340008,0205
2305340006,0205
2305340004,0205
3405000090,0309
5405000001,0306
1405000063,0318
3405000107,0309
6105007001,0303
4105000003,0315
1305000626,0301
6105002001,0301
3405000057,0309
6105001001,0302
3405000039,0309
3405000095,0309
3405000007,0309
3405000006,0309
3405000016,0309
3405000015,0309
3405000014,0309
5905000015,0318
4105000004,0314
4105000005,0314
5905000002,0318
3405000017,0308
3405000108,0309
3405000041,0309
3405000042,0309
3405000020,0308
3405000036,0309
3405000050,0309
3405000051,0309
3405000076,0309
3405000102,0309
3405000053,0309
3405000106,0309
3405000030,0309
3405000032,0309
3405000033,0309
3405000034,0309
3405000035,0309
3405000031,0309
3405000044,0309
3405000045,0309
3405000038,0309
390005000001,0304
5405000002,0307
4105000002,0313
6105003001,0304
3405000063,0309
3405000043,0309
4105000006,0316
3405000067,0309
6105009001,0302
6105009002,0302
6105009003,0302
6105009004,0302
6105011001,0301
6105005003,0304
4105000001,0315
6105006001,0302
6105005002,0304
6105005001,0304
6105010001,0301
6105004001,0301
1405000036,0315
4105000007,0315
3405000121,0309
3405000122,0309
3405000115,0309
3405000117,0309
3405000114,0309
3405000072,0309
3405000113,0309
3405000065,0309
3405000073,0309
3405000118,0309
3405000119,0309
3405000110,0309
3405000126,0309
3405000111,0309
3405000047,0309
3405000046,0309
3405000079,0309
3405000001,0308
3405000010,0308
3405000052,0309
3405000055,0309
3405000056,0309
3405000037,0309
6105008001,0303
3405000064,0309
2305040001,0205
2705000001,0405
2705000002,0405
2405000001,0410
2405000001,0426
2405000002,0412
340005099012,0410
340005099013,0410
2405000014,0414
2405000014,0414
2405000014,0414
2405000015,0414
2405000003,0412
2405000004,0412
2405000031,0412
2405000005,0412
2405000006,0414
2405000006,0414
2405000007,0414
1205000258,0430
340005099004,0410
340005099004,0426
2405000008,0414
2405000030,0413
2405000009,0426
2405000009,0411
2405000010,0427
340005099001,0410
340005099001,0426
340005099001,0410
340005099001,0426
340005099001,0410
340005099001,0426
340005099001,0410
340005099001,0426
340005099001,0410
340005099001,0426
2405000011,0411
2705000019,0408
2705000017,0410
2705000016,0410
2705000018,0410
2705000007,0408
2605000003,0404
2605000003,0404
2605000003,0404
2605000003,0404
2605000003,0404
2405000024,0413
2405000025,0413
340005099006,0410
2605000009,0712
2605000009,0404
340005099008,0408
340005099008,0424
1505000058,0424
1505000242,0408
2405000021,0410
2405000021,0426
340005099014,0410
340005099014,0426
2605000002,0404
2405000020,0410
2405000020,0426
2405000018,0414
2405000019,0414
2705000006,0405
2405000026,0410
2405000026,0426
2405000012,0410
2405000013,0410
2405000028,0427
2405000022,0427
2405000029,0427
2705000010,0408
2705000010,0424
2705000011,0408
340005099017,0408
340005099016,0408
2405000023,0410
2705000020,0408
2705000022,0408
2405000027,0410
3905540001,0512
3305000027,0507
3305000001,0509
3305000002,0509
4205000006,0513
4905000064,0503
3905460001,0512
4905000032,0502
3905000002,0512
4905000033,0501
4905000066,0501
4905000034,0501
3905000041,0514
3905440001,0514
3905440001,0714
3905000022,0514
3305000003,0507
3305000003,0509
1305000625,0503
3305000004,0507
3305000004,0509
3305000005,0506
3905000003,0509
1505000042,0512
4005000002,0801
4005000002,0801
4005000002,0714
4005000002,0714
4005000002,0802
4005000002,0802
4905000035,0502
4905000036,0502
4905000072,0501
4905000037,0501
3905000023,0509
3905000023,0510
4905000039,0503
4905000040,0503
3905000004,0509
3905000005,0512
3905520001,0509
3905520002,0509
3905520003,0509
3905520004,0509
3905520005,0509
3905520006,0509
4905000041,0501
4905000007,0502
3905000006,0512
4905000005,0501
3905100001,0514
3905110001,0510
4905000019,0503
4905000023,0503
3905000024,0512
3905000025,0514
4905000074,0502
4905000044,0502
4905000045,0502
3905000026,0508
4205000001,0513
4205000002,0513
3905000027,0514
3905000009,0514
3905530001,0508
3905470001,0512
3905100002,0514
3905100003,0514
3305000007,0507
3305000007,0509
3305000006,0507
3305000006,0509
3905000010,0512
3905550001,0512
3305000009,0509
3305000008,0509
1505000946,0512
3905480001,0512
4905000046,0502
3905000011,0514
4905000006,0501
4905000031,0501
4905000029,0501
4905000030,0501
3905000012,0509
3905000013,0514
3905000040,0512
3905000042,0512
3905000028,0514
3905000014,0512
3905000015,0512
3305000015,0504
3305000014,0504
3305000010,0507
3305000016,0509
3905490001,0512
4905000065,0502
4905000049,0502
4905000050,0502
4905000051,0502
4205000008,0513
4205000009,0513
4205000010,0513
4005000001,0514
4005000001,0514
4005000001,0514
4005000001,0714
4005000001,0714
4005000001,0714
3905000016,0512
3905270002,0512
3905270001,0512
3905270003,0512
3905270004,0512
4905000054,0501
4905000053,0501
4905000067,0501
4205000011,0513
3905000030,0514
4905000056,0501
3305000018,0504
3905000031,0509
3905000031,0510
4905000008,0501
4905000010,0501
3905000032,0514
3905000032,0604
3305000019,0503
3305000020,0507
4205000004,0513
4205000005,0513
3305000021,0503
3305000021,0505
3305000022,0509
3305000022,0506
4905000011,0501
4905000012,0501
3305000023,0507
1305000548,0501
1305000551,0501
1305000551,0501
1305000551,0501
4905000014,0501
4905000013,0501
3905000033,0514
4905000057,0501
1505000935,0512
3905000034,0512
4905000058,0502
3305000024,0504
3905000017,0514
3905000018,0512
3305000026,0509
3905500001,0512
4905000016,0501
4905000015,0501
4905000017,0501
1305000574,0501
4905000059,0501
3905110002,0510
3905000035,0514
3905000036,0514
3905000044,0514
3905000020,0514
3905000037,0512
3905000038,0514
1505000057,0504
1505000802,0504
1505000852,0504
4905000060,0501
4905000061,0501
4905000062,0501
1305000623,0503
4905000077,0503
4905000003,0503
3305000028,0506
3905000021,0512
3305000012,0507
4205000007,0513
3305000013,0507
4905000004,0501
4905000063,0501
3905000032,0514
3905000032,0604
260005000153,0713
5105950070,0708
5105590225,0708
5105590220,0708
5105950071,0710
5105500001,0713
5105500002,0713
260005000055,0713
5105010001,0708
260005000210,0713
260005000143,0713
5105020001,0708
5605320001,0714
5105510001,0713
1805000830,0702
1805000830,0702
5605010001,0713
260005000097,0713
5705000001,0701
5605700001,0713
5605030001,0714
5605030001,0714
5605540001,0711
5105030001,0708
2605000004,0404
260005000060,0713
260005000059,0713
3905440001,0514
3905440001,0714
5105040001,0711
260005000099,0713
5105590200,0706
260005000100,0713
4005000005,0714
4005000005,0802
5105520001,0708
5105590360,0713
5605920001,0714
1505000413,0708
1505000045,0701
1505000046,0703
260005000145,0713
260005000065,0713
260005000062,0713
5105590100,0713
5105050001,0708
5105050002,0708
5105530001,0713
4005000002,0801
4005000002,0801
4005000002,0714
4005000002,0714
4005000002,0802
4005000002,0802
260005000101,0713
5605090001,0713
5105540001,0713
5105950075,0708
5105870001,0709
5105870002,0709
5105060001,0711
5105060001,0710
5105550001,0710
5105550002,0710
5105550003,0710
5105550005,0710
260005000067,0713
5105080001,0708
5105090001,0706
5105560001,0713
5105100001,0708
5105100001,0708
5105100001,0709
5105100001,0709
5105570001,0713
1505000908,0713
5105580003,0713
5105580004,0713
5105580002,0713
5105580001,0713
5105580006,0713
5105590140,0713
5605140001,0713
5605140001,0713
5105590180,0706
5105590001,0706
5605150001,0711
5105110001,0711
5105950078,0713
2605000016,0712
5105120001,0708
5105120001,0709
5105620001,0706
5105620002,0706
2605000003,0404
2605000003,0404
2605000003,0404
2605000003,0404
2605000003,0404
5705000002,0704
5605180001,0714
5605180001,0714
5105130001,0708
5105140001,0711
260005000181,0713
2605000009,0712
2605000009,0404
2605000010,0712
5105150001,0711
5605200001,0713
260005000147,0713
5105160001,0708
5105950079,0713
2605000005,0712
2605000005,0404
5605210001,0713
260005000197,0713
5105180001,0711
5105950077,0711
260005000111,0713
260005000112,0713
5105190002,0711
5105190001,0711
5605230001,0714
5605240001,0713
5105590250,0708
5105640001,0713
2605000007,0712
4005000021,0801
4005000021,0801
4005000021,0714
4005000021,0714
4005000021,0802
4005000021,0802
260005000119,0713
5105900001,0713
260005000073,0713
1505000285,0713
1505000422,0713
5105590190,0708
5105590150,0713
5105700001,0708
5105780001,0708
5105780003,0708
5105780002,0708
5105790001,0713
260005000120,0713
5605270001,0713
260005000148,0713
5605280001,0713
260005000124,0713
260005000123,0713
260005000122,0713
5105210001,0708
5105210001,0709
5605290001,0713
5605300001,0714
260005000121,0713
5105800002,0708
5105800002,0709
5105800003,0709
5105800001,0708
5705000039,0705
5705000006,0702
5705000005,0702
5705000009,0702
4005000001,0514
4005000001,0514
4005000001,0514
4005000001,0714
4005000001,0714
4005000001,0714
5705000042,0706
5705000011,0701
5105590270,0711
5105590270,0711
260005000125,0713
2605000006,0712
260005000138,0713
5105220001,0708
5105230002,0708
5105230002,0708
5105230001,0708
4005000016,0801
4005000016,0714
260005000149,0713
2605000001,0712
5105590330,0713
5105810001,0713
5105830001,0712
260005000078,0713
5105840001,0713
5105850001,0709
5605360001,0714
260005000139,0713
260005000201,0713
5105240001,0708
5105630001,0709
5105630002,0709
5705000018,0704
5705000065,0704
5705000064,0704
5705000066,0704
260005000080,0713
5105250001,0706
5605560001,0711
260005000130,0713
5105860001,0713
5105660001,0713
5105260002,0711
5105260003,0711
5105260001,0711
5105260005,0711
5105260006,0711
5105260004,0711
5105300001,0711
5105310001,0711
1705100118,0711
5105590390,0713
260005000085,0713
260005000133,0713
5105880001,0713
1505000071,0702
260005000075,0713
260005000131,0713
260005000132,0713
260005000134,0713
5105890001,0708
5105590410,0713
260005000151,0713
260005000135,0713
5105070003,0708
5105070002,0708
5105070001,0708
5105330003,0711
5605440001,0713
260005000091,0713
260005000092,0713
260005000179,0713
260005000207,0713
5705000021,0704
5105910001,0706
5105910002,0706
260005000209,0713
260005000180,0713
5105920003,0708
1705000168,0708
1705100168,0708
1705000172,0708
5105920001,0708
5105920002,0708
5105920005,0708
5105920004,0708
260005000152,0713
260005000141,0713
5105550006,0710
5605600001,0711
5605470001,0714
5605470001,0711
5605470002,0711
5105580300,0710
5105580300,1023
5905000003,1114
5905000004,0802
5905000004,1111
5905000001,0803
5905000001,0806
5905000001,0802
5905000001,0808
5905000001,1111
5905000001,0805
5905000001,0804
5905000034,0804
4005000012,0801
4005000012,0802
4005000005,0714
4005000005,0802
4005000004,0801
4005000004,0801
3705000041,0802
3705000041,0802
3705000041,1101
3705000041,1101
4005000017,0802
5905000007,0803
5905000037,0804
4005000002,0801
4005000002,0801
4005000002,0714
4005000002,0714
4005000002,0802
4005000002,0802
4005000019,0802
4005000018,0802
4005000014,0802
4005000007,0801
5905000048,0803
5905000012,0803
3705000001,1111
4005000003,0801
4005000003,0801
4005000003,0801
5905000057,0804
4005000029,0802
5905000023,0804
4005000021,0801
4005000021,0801
4005000021,0714
4005000021,0714
4005000021,0802
4005000021,0802
3705000022,1101
4005000009,0801
4005000023,0801
4005000001,0514
4005000001,0514
4005000001,0514
4005000001,0714
4005000001,0714
4005000001,0714
4005000006,0802
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0803
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0801
5905000021,0802
5905000021,0802
5905000021,0802
5905000021,0802
5905000051,0806
4005000016,0801
4005000016,0714
3705000062,1101
4005000024,0801
4005000025,0801
3705000003,0802
3705000003,1111
4005000022,0801
5905000040,0803
5905000038,1114
5905000038,0804
5905000020,0803
4005000011,0802
4005000011,0802
4005000011,0802
5905000032,0803
4005000010,0802
5905000033,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4005000015,0802
4005000015,1101
5905000024,0803
1405250001,0803
1405000057,0803
1405000056,0803
5905000029,0803
1805000534,0902
1805000535,0902
5705000072,0902
1805000546,0902
1805200568,0902
1805400528,0902
1805500528,0902
1805600528,0902
1805000703,0901
1805000704,0901
1805000705,0901
1805000706,0901
1805000707,0901
1805000708,0901
1805000709,0901
5705000003,0902
5705000016,0902
5705000049,0902
5705000015,0902
5705000017,0902
5705000026,0902
5705000036,0901
5705000037,0901
5705000038,0901
5705000030,0901
5705000029,0901
5705000032,0901
5705000031,0901
5705000034,0901
5705000033,0901
1805100568,0902
1805000503,1019
1805000763,1017
1805000758,1017
3605000096,1026
3605000220,1026
4705000114,1020
3605000092,1027
3605000040,1027
3605000039,1027
3605000047,1026
3605000050,1025
4705000103,1012
4705000155,1023
4705000140,1023
3605000121,1030
4705000096,1021
4705000153,1021
1805000022,1012
1805000023,1012
3605000129,1024
3605000127,1030
3605000127,1027
1805000817,1602
1805000816,1018
4705000068,1022
4705000069,1022
3605000066,1025
4705000154,1020
4705000154,1021
4705000061,1020
4705000061,1021
5605810001,1030
4705000038,1023
4705000039,1023
1805000553,1019
3605000051,1030
1805000508,1019
1805001316,1012
1805000009,1016
4705000024,1024
4705000117,1019
3605000095,1027
3605000119,1027
3605000119,1024
4705000050,1010
4705000118,1019
4705000119,1019
4705000157,1019
1805000820,1014
1805000733,1013
3605000091,1027
3605000137,1024
3605000123,1025
3605000205,1027
3605000204,1027
4705000051,1005
4705000060,1020
4705000059,1020
4705000045,1003
4705000112,1008
3605000026,1030
3605000099,1026
1805001368,1013
4705000046,1005
4705000047,1005
4705000022,1017
4705000021,1017
4705000102,1013
4705000056,1022
4705000143,1012
4705000142,1012
4705000062,1022
1805000826,1016
1805000827,1016
1805000828,1016
4705000159,1024
4705000020,1023
4705000018,1023
1705000103,1025
3605000052,1025
4705000040,1024
4705000144,1024
4705000041,1024
4705000042,1024
4705000030,1024
4705000029,1024
4705000031,1024
4705000032,1024
4705000035,1023
4705000033,1023
4705000033,1024
4705000036,1023
4705000034,1023
4705000037,1023
3605000020,1030
3605000045,1027
4705000151,1020
4705000148,1020
4705000149,1020
4705000150,1020
4705000147,1020
4705000152,1020
4705000146,1020
4705000122,1023
4705000008,1023
4705000011,1023
4705000012,1023
4705000010,1023
4705000009,1023
4705000004,1023
4705000001,1023
4705000014,1023
4705000007,1023
4705000003,1023
4705000002,1023
4705000013,1023
4705000016,1023
4705000017,1023
4705000015,1023
4705000006,1023
4705000005,1023
1805000829,1007
1805000836,1008
1805000759,1017
1805000761,1017
3605000146,1030
3605000146,1028
4705000070,1022
4705000071,1022
4705000049,1005
1805000858,1005
4705000101,1013
4705000100,1013
4705000099,1013
3605000120,1027
4705000158,1011
3605000027,1027
4705000057,1022
1805000010,1016
1805001306,1013
3605000046,1030
3605000046,1028
3605000098,1030
3605000221,1024
3605000097,1024
3605000025,1024
3605000219,1024
3605000141,1024
3605000063,1024
3605000024,1024
3605000006,1024
3605000022,1024
3605000139,1024
3605000094,1024
3605000079,1024
3605000218,1024
3605000140,1024
3605000138,1024
3605000009,1024
3605000208,1024
3605000207,1024
1805001314,1019
4705000127,1023
4705000156,1023
4705000125,1023
4705000126,1023
4705000124,1023
4705000123,1023
4705000166,1023
4705000128,1023
4705000129,1023
3605000117,1030
4705000054,1022
4705000055,1022
3605000065,1030
3605000065,1024
1805000559,1019
1805000507,1019
4705000027,1017
3605000044,1027
4705000082,1023
3605000008,1029
3605000209,1029
3605000093,1029
4705000065,1022
4705000067,1022
4705000066,1022
4705000092,1024
4705000083,1024
4705000088,1024
4705000087,1024
4705000084,1024
4705000086,1024
4705000085,1024
4705000089,1024
4705000095,1024
4705000090,1023
4705000090,1020
4705000093,1023
4705000137,1012
4705000023,1024
1705000298,1024
4705000135,1024
4705000043,1005
3605000048,1026
4705000094,1020
4705000098,1013
4705000097,1013
4705000053,1022
3605000021,1027
4705000073,1019
4705000074,1019
4705000075,1019
4705000028,1017
4705000025,1023
4705000026,1023
4705000108,1017
4705000109,1017
4705000106,1017
4705000107,1017
4705000113,1017
4705000105,1017
3605000213,1027
3605000211,1027
3605000212,1027
3605000143,1027
3605000210,1027
3605000215,1027
3605000214,1027
3605000100,1027
1805000007,1018
3605000101,1027
4705000138,1012
1805001305,1013
1805000757,1017
1805000755,1017
1805000756,1017
1805000747,1017
1805000750,1017
1805100751,1017
1805200751,1017
1805000753,1017
1805000743,1017
1805000742,1017
1805000745,1017
1805000744,1017
1805000748,1017
1805000736,1017
1805000735,1017
1805000738,1017
1805000739,1017
1805000741,1017
1805000740,1017
4705000164,1020
4705000164,1022
4705000048,1003
4705000132,1022
3605000124,1027
4705000091,1022
4705000044,1010
4705000133,1023
4705000052,1022
1805000550,1017
1805100015,1002
1805300015,1002
1705000268,1021
4705000134,1019
1805000863,1011
1705000263,1020
1805001361,1025
1805001362,1025
1805001360,1025
4705000136,1020
5905000003,1114
5905000004,0802
5905000004,1111
5905000001,0803
5905000001,0806
5905000001,0802
5905000001,0808
5905000001,1111
5905000001,0805
5905000001,0804
1705100142,1103
5805000001,1103
1705000018,1103
1705000479,1103
1705000480,1103
5805000002,1103
3705000021,1101
5905000036,1114
3705000033,0802
3705000033,1101
3705000027,1101
5905000009,1114
5805003001,1107
5805003001,1107
3705000041,0802
3705000041,0802
3705000041,1101
3705000041,1101
3705000013,1111
5805000003,1107
2205000015,1102
2205000016,1102
4005000002,0801
4005000002,0801
4005000002,0714
4005000002,0714
4005000002,0802
4005000002,0802
3705000031,1111
3705000016,1111
5805000020,1107
3705000023,1111
3005000159,1114
3005000128,1114
3005000165,1114
5805000004,1103
5805000005,1103
3705000015,1111
5905000035,1114
5805000006,1103
5805000007,1105
3705000017,1111
5805000008,1107
3705000009,1111
2205000056,1102
2205000026,1102
2205000027,1102
5805000009,1103
5805000010,1103
5805000011,1103
5805000014,1111
5805000015,1103
3705000001,1111
2205000030,1102
3705000048,1111
3005000166,1114
5805000049,1103
5805000016,1103
5805000043,1103
5805000047,1103
5805000044,1103
5805000017,1107
3705000026,1107
5805000018,1111
5805000019,1103
2205000031,1102
2205000032,1102
3705000004,1111
3705000005,1111
5905000026,1114
3705000012,1111
3705000022,1101
3705000011,1111
5905000013,1114
3705000062,1101
5805000021,1110
3705000063,1101
3705000002,1111
3705000003,0802
3705000003,1111
5905000038,1114
5905000038,0804
3705000024,1111
2205000040,1102
2205000041,1102
2205000042,1102
3005000127,1114
3705000007,1111
3705000040,1101
3705000010,1111
3705000061,1111
4005000011,0802
4005000011,0802
4005000011,0802
1805001308,1102
5805000023,1111
5805000046,1111
3705000008,1111
3705000030,0802
3705000030,1101
1705000109,1103
5805000030,1103
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
4405000516,0808
4405000516,1114
4405000516,0804
3705000014,1111
3705000034,1101
3705000034,1101
4005000015,0802
4005000015,1101
1705000023,1103
1705700023,1103
5805000024,1103
5805000025,1103
5805000026,1103
5805000027,1103
5805000029,1103
5805000035,1103
5805000036,1103
3005000099,1203
3005000007,1203
3005000098,1203
3005000008,1203
3005000009,1203
3005000001,1203
3005000010,1203
3105000001,1209
3005000011,1203
3005000100,1203
3005000002,1203
3005000155,1203
3005000156,1203
3005000158,1203
3105000002,1204
3105000002,1207
3005000118,1207
3005000139,1203
3005000164,1203
3005000102,1203
3005000103,1203
3005000012,1203
3005000013,1203
3005000104,1203
3005000014,1203
3005000105,1203
3005000113,1203
3005000108,1203
3105000006,1204
3005000119,1203
3005000162,1203
3005000163,1203
3005000125,1203
3005000121,1203
3005000015,1203
3005000016,1203
3105000003,1204
3105000003,1202
3105000007,1211
3005000017,1203
3105000004,1204
3105000005,1211
3005000006,1203
3005000020,1203
3005000021,1203
2205000001,1301
2205000002,1301
2205000066,1302
2205000065,1302
2205000063,1302
2205000062,1302
2205000064,1302
2205000058,1302
2205000059,1302
2205000061,1302
2205000074,1302
2205000075,1302
2205000071,1302
2205000060,1302
2205000070,1302
2205000069,1302
2205000073,1302
2205000072,1302
2205000076,1302
2205000077,1302
2205000080,1302
2205000003,1302
2205000004,1302
2205000008,1302
2205000006,1302
2205000007,1302
2205000009,1302
2205000010,1304
2205000011,1304
2205000012,1304
2205000054,1304
2205000055,1304
2205000013,1304
2205000014,1303
2205000078,1302
2205000079,1302
2205000017,1302
2205000020,1301
2205000021,1303
2205000028,1303
2205000029,1303
2205000033,1302
2205000034,1303
2205000035,1303
2205000036,1303
2205000037,1302
2205000038,1304
2205000039,1304
2205000046,1304
2205000047,1304
2205000053,1302
2205000050,1302
2205000051,1302
2205000052,1303
1805000835,1401
1805000724,1408
1805000725,1408
2205000057,1502
2205000025,1504
2205000024,1504
3805020006,1506
3805020008,1506
3805020009,1506
3805020010,1502
3805020011,1502
3805030008,1503
2205000043,1504
3805020015,1502
3805020027,1507
3805020026,1507
3805020021,1505
3805020019,1505
3805020017,1505
3805020022,1505
5205020051,1603
1805000719,1601
1805000720,1601
5205020361,1603
5205010371,1604
5205020211,1602
5205020212,1602
6005000065,1704
5505000001,1710
5505000031,1711
5505000032,1711
6005000001,1706
6005000479,1704
5505000326,1711
6005000420,1704
6005000421,1704
6005000425,1704
6005000235,1705
5505000049,1711
6005000477,1704
6005000002,1706
6005000430,1706
5005000028,1708
5505000058,1701
5505000002,1711
5505000003,1711
6005000255,1705
5505000060,1710
5505000005,1701
5505000004,1701
5505000006,1701
6005000040,1706
6005000041,1706
6005000042,1706
6005000043,1706
5005000026,1708
5005000024,1708
5005000025,1708
5005000022,1708
6005000265,1705
6005000005,1706
6005000030,1707
6005000031,1707
6005000435,1704
5505000007,1711
5505000008,1711
6005000280,1705
6005000547,1702
6005000555,1702
6005000090,1704
6005000540,1702
6005000550,1702
6005000295,1705
6005000445,1704
6005000499,1704
6005000100,1704
6005000300,1705
6005000450,1704
6005000130,1704
6005000180,1704
6005000018,1704
6005000019,1704
6005000020,1704
6005000320,1705
6005000325,1705
5505000009,1711
6005000465,1704
6005000215,1704
6005000150,1704
6005000225,1705
6005000008,1706
6005000570,1706
6005000575,1706
6005000576,1706
6005000705,1706
