COMID,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
969,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.3258495362910445,0.32943030042611093,0.33301106456117735,0.34017259283131024,0.3437533569663766,0.347334121101443,0.3509148852365095,0.3544956493715759,0.36523794177677515,0.36881870591184157,0.3795609983170409,0.3795609983170409,0.40820711139757226,0.4117878755326387,0.4153686396677051,0.41894940380277146,0.4261109320729044,0.4261109320729044,0.4296916962079708,0.44043398861317,0.44043398861317,0.44401475274823643,0.49772621477423284,0.5013069789092992,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657,0.5048877430443657
970,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38034061615179815,0.38456662299792926,0.38456662299792926,0.38456662299792926,0.38456662299792926,0.38456662299792926,0.3887926298440603,0.3930186366901915,0.3930186366901915,0.3930186366901915,0.39724464353632255,0.39724464353632255,0.39724464353632255,0.40147065038245366,0.41414867092084684,0.43527870515150235,0.43527870515150235,0.4437307188437645,0.4437307188437645,0.4437307188437645,0.4564087393821578,0.4733127667666821,0.4902167941512065,0.511346828381862,0.5240248489202552,0.5367028694586485,0.5451548831509107,0.5958669653044838,0.6043189789967459,0.6127709926890081,0.6423530406119258,0.6465790474580569,0.6550310611503191,0.6803871022271056,0.6846131090732367,0.6888391159193678,0.6930651227654989,0.6930651227654989,0.701517136457761,0.7057431433038922,0.7057431433038922,0.7057431433038922,0.7141951569961543,0.7184211638422854,0.7226471706884164,0.7226471706884164,0.7268731775345476,0.7310991843806787,0.743777204919072,0.7733592528419897,0.7902632802265139,0.8071673076110384,0.8156193213033005,0.8282973418416937,0.8282973418416937,0.832523348687825,0.832523348687825,0.832523348687825
971,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374,0.1516822945394374
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,6.632592416498276,6.680137881849518,6.793058362058718,6.852490193747772,6.971353857125877,7.05455842149055,7.125876619517414,7.2328539165577075,7.3695471294425285,7.500297159158445,7.631047188874361,7.773683584928087,7.928206347319625,8.15999049090693,8.40960418400095,8.653274693926067,8.807797456317603,9.033638416736004,9.17627481278973,9.384286223701414,9.604184000950909,9.764649946511351,10.002377273267562,10.127184119814572,10.269820515868298,10.335195530726256,10.471888743611078,10.590752406989184,10.727445619874004,10.893854748603351,11.042434327825983,11.238559372399857,11.440627600142635,11.684298110067752,11.892309520979436,12.058718649708783,12.20135504576251,12.284559610127184,12.409366456674196,12.51634375371449,12.599548318079162,12.706525615119457,12.87887792701771,12.96802567455129,13.104718887436112,13.211696184476407,13.318673481516699,13.479139427077142,13.568287174610722,13.752525852846784,13.978366813265186,14.156662308332344,14.352787352906216,14.566741946986806,14.798526090574113,14.917389753952218,15.024367050992513,15.119457981694994,15.178889813384048,15.232378461904194,15.31558302626887,15.375014857957922,15.44038987281588,15.505764887673838,15.583026268869608,15.65434446689647,15.713776298585522,15.76726494710567
998,1.9973158601089442,2.0288939764743033,2.0762611510223414,2.0881029446593513,2.135470119207389,2.1986263519381066,2.2538880555774847,2.2894134364885135,2.3723059919475804,2.4117786374042787,2.482829399226336,2.553880161048393,2.5854582774137524,2.664403568327149,2.755190652877556,2.798610562879924,2.885450382884661,2.972290202889398,3.047288229257125,3.17360069471856,3.2920186310886557,3.390700244730402,3.4735928001894685,3.5485908265571955,3.6591142338359512,3.745954053840688,3.844635667482435,3.9354227520328413,4.018315307491909,4.077524275676956,4.2156785347754,4.3459382647825056,4.436725349332912,4.578826872977027,4.6577721638904235,4.7959264229888685,4.926186152995974,4.989342385726692,5.048551353911739,5.111707586642457,5.186705613010184,5.261703639377911,5.395910633930686,5.455119602115734,5.5222230993921215,5.589326596668509,5.652482829399226,5.739322649403963,5.845898792137049,5.9761585221441536,6.066945606694561,6.149838162153628,6.295886950343411,6.4261466803505165,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.5406173521749436,6.544564616720612,6.548511881266282,6.548511881266282
1000,1.4234356137488227,1.4393547445642803,1.459253658083602,1.483132354306788,1.4977248908876242,1.5216035871108102,1.5547684429763469,1.5773205449649115,1.5985460527188549,1.6264045316459055,1.6516098221037132,1.6887544606731137,1.715286345365543,1.759063955108051,1.8068213475544235,1.8598851169392818,1.8957031612740611,1.9341743940780833,1.973972221116727,2.011116859686128,2.0456083097862856,2.0867327310595507,2.1066316445788726,2.146429471617516,2.1849007044215387,2.200819835236996,2.2392910680410183,2.2777623008450405,2.312253750945198,2.3427654183414917,2.369297303033921,2.418381289714915,2.4847110014459877,2.5444077420039535,2.602777888327297,2.6611480346506413,2.7115586155662568,2.727477746381714,2.7420702829625503,2.7686021676549792,2.78717448693968,2.809726588928245,2.8322786909168096,2.849524415966888,2.862790358313103,2.881362677597803,2.9025881853517466,2.9251402873403114,2.945039200859633,2.9861636221328984,3.0432071742216205,3.0776986243217785,3.1121900744219366,3.1586208726336875,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314,3.1984186996723314
1024,10.041161178509531,10.344454072790295,10.723570190641247,11.02686308492201,11.254332755632582,11.438474870017332,11.69844020797227,12.175043327556326,12.673310225303295,13.149913344887349,13.604852686308492,13.983968804159447,14.61221837088388,15.392114384748702,16.24783362218371,16.962738301559792,17.861785095320624,18.630849220103986,19.454072790294628,20.25563258232236,21.046360485268632,21.858752166377815,22.595320623916813,23.386048526863085,24.241767764298096,25.140814558058928,25.931542461005197,26.65727902946274,27.38301559792028,28.000433275563257,28.552859618717502,29.41941074523397,30.025996533795496,30.86005199306759,31.60745233968804,32.18154246100519,32.5498266897747,32.70147313691508,32.788128249566725,32.98310225303293,33.09142114384749,33.22140381282496,33.31889081455806,33.43804159445407,33.568024263431546,33.665511265164646,33.7738301559792,33.849653379549395,33.936308492201036,34.12045060658579,34.27209705372617,34.45623916811092,34.66204506065858,34.73786828422877,34.824523396880416,35.81022530329289,36.904246100519934,38.17157712305026,39.25476603119584,40.197140381282495,41.48613518197573,42.94844020797227,44.0207972270364,45.47227036395147,46.65294627383015,47.76863084922011,49.07928942807626,49.94584055459272
1037,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17495975925537124,0.17565959829239275,0.17565959829239275,0.17565959829239275,0.17565959829239275,0.17565959829239275,0.1770592763664357,0.1770592763664357,0.1770592763664357,0.1777591154034572,0.17845895444047868,0.17845895444047868,0.1791587934775002,0.17985863251452167,0.17985863251452167,0.18055847155154314,0.18405766673665055,0.18545734481069354,0.187556861921758,0.18895653999580095,0.19035621806984393,0.19385541325495137,0.19455525229197285,0.19525509132899435,0.1966547694030373,0.19875428651410176,0.1994541255511232,0.20015396458814474,0.2008538036251662,0.2008538036251662,0.2008538036251662,0.2008538036251662,0.20365315977325213,0.20435299881027363,0.2050528378472951,0.2050528378472951,0.20575267688431662,0.20995171110644553,0.21345090629155292,0.2162502624396389,0.21764994051368183,0.22114913569878927,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524,0.22394849184687524
1059,7.7340079508492945,7.8424286230574625,7.860498735092157,7.932779183230935,8.131550415612576,8.203830863751355,8.276111311890133,8.366461872063608,8.49295265630647,8.583303216479942,8.691723888688111,8.854354897000363,9.053126129382003,9.16154680159017,9.360318033971812,9.757860498735091,10.028912179255512,10.336104083845319,10.49873509215757,10.661366100469822,10.84206722081677,11.113118901337188,11.23960968558005,11.456451029996385,11.637152150343331,11.817853270690279,12.088904951210697,12.21539573545356,12.287676183592339,12.396096855800506,12.68521864835562,12.883989880737259,13.11890133718829,13.263462233465848,13.389953017708711,13.823635706541381,14.05854716299241,14.076617275027106,14.185037947235275,14.221178171304663,14.239248283339357,14.36573906758222,14.401879291651609,14.510299963859778,14.582580411998554,14.618720636067945,14.727141308276112,14.853632092518973,14.943982652692448,15.052403324900615,15.23310444524756,15.359595229490422,15.612576797976146,15.73906758221901,15.7752078062884,16.190820383086376,16.67871340802313,17.05818576075172,17.329237441272134,17.907481026382364,18.413444163353812,18.810986628117092,19.226599204915072,19.696422117817132,20.148174918684497,20.654138055655945,21.087820744488617,21.53957354535598
1066,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.3482852568603769,0.35109400893183157,0.35390276100328627,0.3567115130747409,0.36513776928910485,0.3735640255034688,0.37637277757492343,0.3791815296463781,0.3819902817178328,0.3904165379321967,0.39603404207510606,0.3988427941465607,0.3988427941465607,0.41569530657528864,0.43535657107547115,0.47187034800438166,0.5027666207903828,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5617504142909305,0.5645591663623852,0.5645591663623852,0.5645591663623852,0.5645591663623852,0.5645591663623852,0.5645591663623852
1069,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4787625828627547,0.4828545707504706,0.4828545707504706,0.4828545707504706,0.4828545707504706,0.4828545707504706,0.4910385465259023,0.4910385465259023,0.5114984859644816,0.5237744496276291,0.5319584254030608,0.5360504132907766,0.556510352729356,0.5769702921679352,0.5851542679433669,0.5933382437187985,0.5933382437187985,0.5974302316065144,0.6015222194942303,0.6056142073819462,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6178901710450937,0.6219821589328095,0.6219821589328095,0.6260741468205254,0.638350110483673,0.6424420983713888,0.6424420983713888
1070,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5737033134293408,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5776060570581119,0.5854115443156539,0.5854115443156539,0.5932170315731959,0.597119775201967,0.6049252624595091,0.6205362369745931,0.6322444678609063,0.6517581860047613,0.6556609296335324,0.6634664168910744,0.6751746477773876,0.6868828786637006,0.7024938531787847,0.7102993404363267,0.7181048276938687,0.7220075713226398,0.7649377512391211,0.7961597002692894,0.8078679311556024,0.8078679311556024,0.8078679311556024,0.8078679311556024,0.8078679311556024,0.8078679311556024,0.8117706747843734,0.8117706747843734,0.8117706747843734,0.8156734184131444,0.8195761620419154,0.8195761620419154,0.8195761620419154,0.8195761620419154
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.4600406547555365,0.46538996469455446,0.481437894511608,0.48678720445062584,0.4921365143896438,0.4974858243286616,0.4974858243286616,0.5081844442066974,0.5081844442066974,0.5135337541457152,0.5242323740237509,0.5295816839627687,0.5402803038408045,0.5402803038408045,0.5509789237188403,0.5723761634749117,0.5777254734139297,0.5937734032309832,0.5937734032309832,0.6044720231090189,0.6258692628650904,0.6365678827431261,0.6633144324382154,0.6740130523162512,0.6900609821333048,0.7328554616454477,0.7596020113405371,0.7596020113405371,0.7703006312185728,0.7809992510966085,0.80239649085268,0.8130951107307157,0.8344923504867872,0.8451909703648228,0.8612389001818765,0.8719375200599122,0.8879854498769659,0.9040333796940195,0.920081309511073,0.9521771691451802,0.9842730287792876,1.0538140579865196,1.0859099176206268,1.0912592275596449,1.1126564673157162,1.1447523269498234,1.20359473627902,1.2142933561570557,1.2731357654862523,1.3052316251203595,1.3426767946934846,1.406868513961699,1.5085054028030385,1.5138547127420563,1.5406012624371457,1.561998502193217,1.60479298170536,1.610142291644378
1082,22.76454509957048,22.850449043342444,23.006638032018742,23.295587661069895,23.631393986723936,23.881296368606016,24.170245997657165,24.44357672784069,24.693479109722766,24.85747754783288,25.09957048028114,25.302616165560327,25.599375244045298,25.911753221397895,26.177274502147597,26.52869972666927,26.887934400624758,27.239359625146424,27.411167512690355,27.614213197969544,27.81725888324873,28.067161265130807,28.356110894181963,28.6372510737993,28.934010152284262,29.16829363529871,29.35572042171027,29.652479500195234,29.808668488871536,30.05857087075361,30.308473252635686,30.667707926591177,30.96446700507614,31.354939476766887,31.6751269035533,31.9875048809059,32.27645450995705,32.40140570089809,32.51073799297149,32.65130808278016,32.83873486919172,32.95587661069895,33.04178055447091,33.190160093713395,33.2448262397501,33.35415853182351,33.51815696993362,33.63529871144084,33.74463100351425,33.97110503709489,34.127294025771185,34.322530261616556,34.56462319406482,34.689574385005855,34.89262007028505,36.14213197969543,37.165169855525185,38.2194455290902,39.18781725888325,40.148379539242484,41.03865677469739,41.866458414681766,42.764545099570476,42.10074189769622,42.78797344787193,43.58453729012105,44.42795782897306,45.130808278016396
1083,2.0787962779647593,2.0787962779647593,2.0787962779647593,2.0787962779647593,2.0787962779647593,2.0985943377549,2.1183923975450405,2.138190457335181,2.237180756285884,2.3163729954464465,2.3559691150267277,2.4153632943971495,2.4549594139774302,2.514353593347852,2.5539497129281328,2.593545832508414,2.6529400118788358,2.7519303108295388,2.7915264304098195,2.8311225499901007,2.910314789150663,2.9895070283112255,3.0489012076816473,3.1280934468422097,3.14789150663235,3.2666798653731934,3.345872104533756,3.405266283904177,3.4448624034844584,3.4646604632745994,3.5834488220154426,3.662641061176005,3.702237180756286,3.821025539497129,3.9200158384478323,4.019006137398535,4.038804197188676,4.177390615719659,4.276380914670362,4.434765392991487,4.494159572361908,4.6129479311027515,4.711938230053455,4.830726588794299,4.89012076816472,4.929716887745001,4.989111067115423,5.048505246485845,5.1078994258562656,5.187091665016828,5.26628390417739,5.325678083547812,5.4048703227083745,5.5038606216590775,5.583052860819639,5.583052860819639,5.583052860819639,5.583052860819639,5.583052860819639,5.583052860819639,5.6028509206097805,5.6028509206097805,5.642447040190062,5.682043159770343,5.701841219560483,5.721639279350624,5.721639279350624,5.741437339140764
1084,0.758173106083581,0.7642384909322496,0.7642384909322496,0.7642384909322496,0.7642384909322496,0.7703038757809183,0.7703038757809183,0.7703038757809183,0.7703038757809183,0.7703038757809183,0.7763692606295869,0.7763692606295869,0.7763692606295869,0.7885000303269243,0.7885000303269243,0.8127615697215987,0.8188269545702676,0.8248923394189361,0.8248923394189361,0.843088493964942,0.8612846485109481,0.8612846485109481,0.8612846485109481,0.8612846485109481,0.8612846485109481,0.879480803056954,0.8916115727542911,0.8916115727542911,0.8916115727542911,0.8916115727542911,0.8916115727542911,0.89767695760296,0.9037423424516287,0.9037423424516287,0.9280038818463031,0.9280038818463031,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9462000363923091,0.9583308060896464,0.9583308060896464,0.964396190938315,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837,0.9704615757869837
1085,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.0985494880546076,1.103882252559727,1.103882252559727,1.103882252559727,1.103882252559727,1.103882252559727,1.103882252559727,1.1092150170648465,1.1092150170648465,1.1145477815699658,1.1198805460750854,1.1198805460750854,1.1198805460750854,1.1198805460750854,1.1198805460750854,1.125213310580205,1.1305460750853242,1.1305460750853242,1.141211604095563,1.151877133105802,1.1678754266211604,1.1785409556313993,1.1838737201365186,1.2372013651877134,1.2585324232081911,1.2958617747440273,1.3385238907849828,1.4238481228668942,1.4665102389078497,1.5305034129692834,1.5678327645051195,1.6371587030716723,1.679820819112628,1.775810580204778,1.877133105802048,1.914462457337884,2.021117747440273,2.0957764505119454,2.1704351535836177,2.2397610921501707,2.2397610921501707,2.2397610921501707,2.2290955631399316,2.2290955631399316,2.2237627986348123,2.2237627986348123,2.218430034129693,2.218430034129693,2.218430034129693,2.218430034129693,2.218430034129693,2.2237627986348123,2.2290955631399316
1086,1.9508009153318078,2.0080091533180777,2.096681922196796,2.1538901601830664,2.2482837528604116,2.3369565217391304,2.4084668192219683,2.482837528604119,2.560068649885584,2.643020594965675,2.7030892448512587,2.803203661327231,2.877574370709382,2.9519450800915332,3.0320366132723113,3.135011441647597,3.232265446224256,3.306636155606407,3.418192219679634,3.501144164759725,3.564073226544622,3.6613272311212817,3.718535469107551,3.7814645308924484,3.8272311212814643,3.884439359267734,3.933066361556064,3.987414187643021,4.024599542334096,4.067505720823799,4.1533180778032035,4.2105263157894735,4.287757437070939,4.396453089244852,4.453661327231121,4.508009153318078,4.590961098398169,4.633867276887872,4.662471395881007,4.691075514874142,4.751144164759726,4.796910755148741,4.8483981693363845,4.871281464530893,4.922768878718536,4.948512585812357,4.971395881006865,4.991418764302059,5.020022883295194,5.062929061784897,5.1258581235697935,5.1516018306636155,5.200228832951946,5.223112128146453,5.248855835240274,5.423340961098398,5.574942791762013,5.683638443935926,5.823798627002288,6.012585812356979,6.167048054919908,6.358695652173912,6.541762013729977,6.7076659038901605,6.8192219679633865,6.939359267734553,7.096681922196796,7.176773455377575
1087,8.133701241690707,8.196412893515616,8.321836197165434,8.466072996362724,8.610309795560015,8.729461934027343,8.779631255487269,8.92386805468456,9.04929135833438,9.180985827166687,9.300137965634015,9.444374764831306,9.507086416656215,9.588611564028596,9.676407876583468,9.770475354320833,9.845729336510724,9.946067979430579,10.008779631255488,10.09030477862787,10.184372256365233,10.247083908190142,10.341151385927505,10.44776119402985,10.541828671767215,10.635896149504578,10.698607801329487,10.805217609431834,10.886742756804214,10.949454408629125,11.05606421673147,11.231656841841215,11.438605292863414,11.664367239433087,11.752163551987959,11.852502194907814,12.053179480747522,12.065721811112505,12.090806471842468,12.122162297754922,12.153518123667377,12.184873949579831,12.197416279944814,12.24758560140474,12.260127931769722,12.291483757682178,12.37300890505456,12.429449391696977,12.473347547974413,12.51724570425185,12.561143860529286,12.611313181989214,12.667753668631631,12.736736485639033,12.830803963376395,13.244700865420794,13.74639408002007,14.31707011162674,14.756051674401105,15.257744889000376,15.715539947322213,16.16079267527907,16.518249090681046,16.86316317571805,17.170450269660105,17.446381537689703,17.71604164053681,17.998244073748904
1088,0.5276845953789906,0.5352229467415476,0.5465304737853832,0.5540688251479402,0.5578380008292186,0.5616071765104972,0.5653763521917756,0.5766838792356112,0.5842222305981682,0.5842222305981682,0.5842222305981682,0.5992989333232822,0.6068372846858392,0.6219139874109533,0.6369906901360672,0.6482982171799028,0.6596057442237383,0.6822207983114092,0.6822207983114092,0.6897591496739663,0.7086050280803587,0.7274509064867514,0.7425276092118653,0.7500659605744223,0.7576043119369794,0.7726810146620934,0.7877577173872075,0.7915268930684859,0.7952960687497644,0.799065244431043,0.8028344201123215,0.8179111228374355,0.8254494741999925,0.8480645282876635,0.8631412310127775,0.8706795823753345,0.8819871094191699,0.8819871094191699,0.8819871094191699,0.889525460781727,0.8932946364630056,0.8932946364630056,0.8932946364630056,0.8932946364630056,0.8932946364630056,0.9046021635068411,0.9046021635068411,0.912140514869398,0.912140514869398,0.912140514869398,0.9159096905506765,0.9159096905506765,0.919678866231955,0.9234480419132336,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512,0.927217217594512
