Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,15.686476272596707,1.2162939921294663e-08,344.8295141294209,5.4039991883606815e-14,35.93044560456025,2.2394746303346297e-15,479.5001915409275,1.4360602406061573e-18
1949.0,9.020268026701757,1.157563446510445e-08,139.6917231787794,1.0505679374663315e-11,19.099668552670586,1.0438120030554034e-16,200.8697268047489,6.233785489407604e-18
1950.0,9.961277255607818,3.661033625980088e-09,145.98478126751638,1.0027820076839987e-11,20.121105156366596,8.094873559114545e-16,210.0114766475922,7.296998463123449e-20
1951.0,10.132448490467404,4.26439252580412e-09,183.92097423066662,2.427364007838356e-11,20.49896541850672,3.2413572261731344e-16,248.26992076898375,2.046994142274085e-17
1952.0,11.809983452391485,6.4390037509004665e-09,240.2543880959115,1.3649415419234828e-11,23.580920759315234,5.62201300738961e-18,298.85509221071413,1.6599451207919773e-14
1953.0,12.638384516526521,1.0554112394147488e-08,231.77520823324176,7.81488558670158e-11,25.87246926185219,6.075473817591874e-18,293.66400679537514,2.1045411807265963e-14
1954.0,12.723307306226637,8.643889293706193e-09,256.83940589955284,3.07905864079077e-11,25.719717852701265,4.561361215968685e-18,293.7979630627028,8.554081283972194e-14
1955.0,10.883599622519178,1.510396603030708e-08,266.49370182437997,3.1570578715255436e-12,20.85370114674039,2.4054580415069547e-18,278.3482633979677,4.3037314695558373e-13
1956.0,11.563544645497359,3.2881838778869378e-09,311.07267657158695,4.1559330731657043e-13,21.02503819977101,3.0465474634742425e-17,308.39671571870485,3.636864882439033e-14
1957.0,6.577930631241692,8.777927285696398e-10,355.41917051756525,1.0406344527245332e-17,11.386337376655092,1.2538265472465709e-14,325.8305624016489,1.5356242193648398e-13
1958.0,6.960459361567729,3.37807838513076e-10,380.1984914159982,7.867197406759587e-19,11.256681363781304,2.3946165750960497e-14,340.8553012954387,7.158309430239749e-13
1959.0,6.232220123944078,1.3692316490139016e-09,400.14269589208993,2.775495058053335e-19,10.346614294968248,1.959301777608546e-14,356.78172188247595,1.028504791814492e-12
1960.0,7.070038324615155,2.428053288720287e-10,418.2266482354278,6.555862917230962e-16,11.488977443839225,8.591329480336828e-14,382.80281680821486,1.461681000115155e-11
1961.0,5.706993317887843,3.113757987088893e-12,399.66023952873,6.481920658031552e-14,8.817271173575818,6.824813752363748e-12,365.861486052235,1.1944977430699327e-10
1962.0,4.802619181524744,8.82334995723236e-14,422.53692017389153,1.8471770851792111e-13,6.330333938432016,6.911328502648723e-11,398.5474494688249,4.7327600501549614e-11
1963.0,8.241470922369828,7.28019954650126e-12,422.2320398553536,1.0465369547983533e-12,10.31824316564741,1.3425243133535859e-13,426.3273236524151,1.4728056085409296e-11
1964.0,7.728089178599198,1.5793178775242828e-11,403.53668139673755,1.1343899010770131e-12,9.182573075291145,4.152380189271448e-13,424.049749541211,3.7010604908802385e-11
1965.0,6.852057926632504,1.3751277628996514e-11,382.89399655059105,2.9170820410656633e-12,15.911826534350375,7.978626333365097e-10,589.100125983814,1.9233378965441625e-09
1966.0,6.468934574360503,8.957720689245091e-11,315.6609609735042,1.2673122655047912e-12,15.537692799216494,6.441954987348162e-10,534.8011504052533,9.986587053352818e-10
1967.0,6.2007440635912126,1.0481320564061925e-10,288.63246829110494,9.710668147151638e-13,15.866956217966244,5.608952802457734e-10,514.6679440839098,7.227835998723128e-10
1968.0,6.175655738923044,4.427087642977845e-11,277.6868835270302,7.781439048922692e-14,16.053172474359855,4.3006061926165164e-10,552.6600755687723,2.1885562555322158e-10
1969.0,5.352722600731781,5.302178004450395e-11,246.31413471223993,1.0759310566473632e-14,14.886641921507099,4.1727477778744467e-10,511.89785807891053,1.0403558756282824e-10
1970.0,5.038232645534972,2.9059066631921845e-11,217.2929631913861,1.318229372828481e-13,14.476392850962014,4.4324348429306495e-10,486.4817739579512,1.001582516990808e-10
1971.0,4.936589330658581,3.4194525618201704e-11,185.85008673370817,1.6508617482287501e-12,14.264738411660637,4.675258649836508e-10,440.9893706407761,1.70697913005245e-10
1972.0,1.8334182754681692,9.598355232646928e-10,157.88421301546794,5.276543036927748e-11,10.684039983874316,1.960240570343624e-08,399.2044832206353,6.549075109584252e-10
1973.0,2.4937358519549804,9.192716944107121e-11,150.74683829741775,5.957739333607577e-11,10.861283398724444,1.2753135346809435e-08,367.39583007571946,4.928078965908773e-10
1974.0,2.4634213637018956,3.351333806186951e-10,123.5987048836381,5.424679491350217e-10,2.9672070244253828,1.10479717149462e-10,159.39789048276623,4.933649623811936e-12
1975.0,2.395767607176264,4.060360795891995e-10,111.66393599858105,1.2122389014862759e-09,2.8533648537857257,4.8445078304525334e-11,145.1175812556569,1.2268165563400549e-12
1976.0,2.2915525985057847,5.556692158909756e-11,106.98387585037943,1.4021698044788007e-09,2.253648853851777,9.290114951729174e-11,135.74739348139713,1.1884063690779534e-12
1977.0,3.1833038217873693,4.8831496217612786e-12,97.08484098125444,2.0338090218548524e-10,2.8651682127323124,7.098282728498642e-11,80.9101495983167,2.505895073490081e-15
1978.0,3.585655853025651,8.45660269518135e-11,79.16990274125084,3.8506343702472884e-13,2.803254939833586,4.432004460938442e-10,62.123556839149785,1.8815831563488953e-13
1979.0,3.6194932737444656,9.977845166937776e-11,92.24107435882712,1.9727858311251949e-16,2.812437462737037,4.112187147664589e-10,85.474063588636,1.5778088811447394e-13
1980.0,3.957102590283146,4.974208612933418e-11,108.89133996587623,5.66488887633627e-16,3.065129771223287,4.8771152091386955e-09,126.03185809870547,7.274043184305187e-13
1981.0,3.5612645503243527,2.62106330405169e-10,110.3179553311839,1.024888513860647e-12,2.876721550696839,4.790325764607834e-10,140.2417142536799,1.3766546236927295e-12
1982.0,2.661355106994325,1.8407250599974752e-11,98.96127985485754,3.3652881994833795e-12,2.1230629840120425,7.639882537596383e-09,142.23262199748092,1.5951199574257982e-12
1983.0,2.683572196568699,7.365833802850784e-11,96.34056013666321,8.572303576108322e-12,2.148566363738727,7.060260376049154e-09,148.73325073823617,7.01101709234907e-12
1984.0,2.6666047336467305,1.5145363065536948e-10,92.4006781523342,1.8764844735200855e-11,2.2053157317114263,2.696330729470806e-09,146.4712545074185,2.620023784144834e-12
1985.0,2.4697502377563314,1.003806626306997e-09,87.41860820734388,5.7160278857411355e-11,2.1810631001324907,3.633858142010172e-09,142.3601237129917,2.048738720003143e-12
1986.0,1.4030739912171697,3.516304473151345e-08,87.7589310665025,3.847558818657612e-11,1.271957949975377,5.398664759831972e-08,136.52214600715672,5.943713880028046e-13
1987.0,0.9425362382789695,8.112827332910551e-08,92.54878850984505,6.449461404678785e-13,1.001015143354885,3.8957458188151193e-08,157.98402188348166,4.590485823482133e-13
1988.0,0.9563845537957487,3.007578193775096e-08,76.36926161416415,3.184709038911342e-16,0.9918326204514285,4.312560047610152e-08,133.59109409902283,3.1894999956755914e-15
1989.0,0.6213101861257222,1.4989093772846868e-07,59.16064228170143,3.0422021934098363e-16,0.6788036226051304,5.6650809256966904e-08,94.34665707978104,6.506476018805805e-16
1990.0,0.5973827974580912,1.2049040567262818e-07,43.71891727548177,2.8351137623561815e-11,0.39021563234730117,2.2772659752833898e-07,70.73378894534545,1.7281885810706936e-14
1991.0,0.8438576783452785,5.10315259239694e-07,40.76182750862995,6.994669212125525e-11,0.9689639438044324,2.699777673963417e-10,63.647946484101624,2.0295923787658664e-14
1992.0,0.6766785011635186,2.21782536639871e-07,35.17279929912257,5.124141526980324e-10,0.889764692196465,4.440762388125952e-10,52.73553142199245,8.690703325639615e-12
1993.0,0.6665550549945776,1.7231929266108587e-07,31.75203044507799,8.255986268933041e-10,0.8238726748731047,7.851491231833559e-10,49.56404700925657,6.239497804881354e-13
1994.0,0.6665550549945767,1.7231929266110373e-07,31.0095020325482,9.568147579363079e-10,0.8238726748731029,7.851491231834807e-10,48.94473712942727,1.2907748697683452e-13
1995.0,2.4795844600270858,2.2485543562005342e-07,56.308758550823995,1.0872419733232458e-12,3.9699686888216785,8.75461392313294e-10,98.12722989130305,1.047805888998612e-12
