Levee_year,levee_urban_1,county_urban_1,levee_urban_2,county_urban_2,levee_urban_3,county_urban_3,levee_urban_4,county_urban_4,levee_urban_ratio,county_urban_ratio,levee_effect
1965,583.9430355600111,29581.741880012625,624.0115353512874,32169.301647589415,691.3981791514625,35420.2825914741,782.363828094183,39453.86492451211,1.2702534264216578,0.5588363923340036,0.7114170340876542
1966,521.5306665259508,24911.013224392398,558.8674372504502,26943.35675743292,622.7066580698122,29697.099367442937,711.5484365184059,33312.1614971951,1.3794714091408578,0.778765287945087,0.6007061211957707
1967,514.2079954314446,24209.206564044824,549.975240194042,26094.744186269487,614.1499783322615,28748.456311868864,704.8309945134063,32256.00290562066,1.5353089616780262,0.8602368642283542,0.675072097449672
1968,512.5936638219871,22010.36424997004,546.9059132028193,23777.565315259548,610.3407008362985,26473.94330363525,701.4500952661123,30117.121938349283,1.6553022921519682,1.0615529869642746,0.5937493051876936
1969,485.0062695864816,21481.01204413643,514.9072696553428,23114.510154944273,573.5686575273796,25763.236743560155,658.8587541285589,29188.53886197038,1.852416186908746,1.096912200722565,0.7555039861861812
1970,460.8490950325794,20439.682663924166,489.18900499387564,21979.686549320184,545.5722106647427,24555.270471818734,628.7914735689045,27850.68273014942,1.9364688532113958,1.139872690959645,0.7965961622517508
1971,429.39959414979376,19221.592169447074,457.02193613489163,20619.440291859595,512.9102727590843,22996.54398873923,595.0661323747601,26015.765857217928,1.974253944868198,1.1599069455899662,0.8143469992782317
1972,274.8054194341036,16365.210123573484,287.53650758291036,17561.000152566136,324.91946097126475,19673.418406663957,388.85120754274976,22397.33429290815,4.021703237321247,1.277921558301379,2.7437816790198677
1973,235.58247006466368,15076.394424757487,251.44338218540946,16217.373986577742,292.60413903315884,18208.175677820273,357.22612359142175,20746.218308631924,3.074291822961338,1.2244418004846636,1.8498500224766743
1974,214.782278708378,12658.312809171795,228.4143105068295,13680.042570098634,247.56198549884363,15081.98701937223,262.8639151845481,16127.81167686444,0.12249809213639229,0.023582455446450545,0.09891563668994174
1975,209.62369559991103,12043.816303942493,222.92309090943303,13038.534563369763,241.4458260140569,14326.576667378851,256.13693351026785,15299.363711018357,0.10464477175834608,-0.02204766583896045,0.12669243759730653
1976,199.07837966126942,11365.044389701789,212.03437413372112,12311.545371081316,228.6875299305766,13506.41677178033,240.18744771349134,14411.414716050213,-0.11238633148794641,-0.04384891080530595,-0.06853742068264046
1977,200.43685256543336,12229.9129488543,217.88966474260715,13171.934978959538,238.8993050477362,14203.767441303818,253.482661449719,14877.193291914906,-0.1644122303077269,-0.2851272803717173,0.12071505006399041
1978,296.9089988461115,11026.542899165028,316.33929972587896,11820.759903852717,338.68648762865695,12595.492436112227,352.7152435294725,13137.779155552207,-0.2779959513944773,-0.3172058565363699,0.0392099051418926
1979,305.67285100924363,10656.21257412557,325.42058483039244,11421.153239352008,348.051218659048,12170.287141048408,362.1907275256331,12796.430207282767,-0.28399334350747496,-0.18144884342237522,-0.10254450008509974
1980,309.5362401805111,12142.553039033222,331.0773203745989,12940.321209638849,356.05775910934324,13777.418462262294,371.6399618710869,14591.187282042341,-0.2766285338828861,0.020056765566710766,-0.2966852994495969
1981,287.2635323703168,12976.110783693935,306.1218554877146,13797.170406928552,327.4664769011662,14670.720645872503,342.0367819776744,15600.587003785296,-0.22738066445227145,0.13251989453521817,-0.3599005589874896
1982,254.5942133886835,12701.078863002776,269.0333402221596,13462.278208845944,284.7990714905087,14307.72344994403,296.0333498178012,15262.980392974274,-0.22195583868363877,0.2549366315759538,-0.4768924702595926
1983,290.78154902769086,13118.1840266143,304.6277067987879,13823.810198886596,320.21142528808866,14650.996155521925,331.5832192335559,15650.335388687095,-0.17870400341637782,0.4162445674981754,-0.5949485709145532
1984,289.26774784886067,12851.95580628647,303.01195825591066,13505.435661979795,318.76634709702904,14317.727170009606,330.4328137578823,15310.77325031981,-0.151172288888344,0.5196276850135024,-0.6707999739018464
1985,283.17800084572343,12992.592140284092,295.99904798520157,13627.922521635925,311.3338591435999,14425.083665598664,322.90028369919,15417.637370069311,-0.0978564831904275,0.5622638765656511,-0.6601203597560786
1986,268.4546979321705,13050.57923067355,276.7976280964431,13711.037990573303,287.21464242627115,14599.363690332786,295.6262764243367,15565.001905509305,0.008234976493895374,0.46207193212652253,-0.45383695563262716
1987,153.8823023191244,12985.35157962544,159.90923754488898,13638.63139047806,167.54276606326698,14599.254722842597,174.61511158510396,15654.66370102237,0.17345636827211242,0.6155542550784137,-0.44209788680630124
1988,144.5574399354743,12826.917037063376,150.5716137691532,13432.136471129887,158.0327921363016,14372.579863566072,165.14918469236906,15348.532344780693,0.18327018022262953,0.6125597201285007,-0.42928953990587115
1989,139.70165666953147,11867.966964786696,143.9230373404877,12412.462069609646,148.93845279461317,13281.174344448806,154.26884456269025,14097.56109651503,0.2627128855615961,0.4993463574510608,-0.2366334718894647
1990,179.0939043284246,10749.008192045796,183.17988553243924,11199.36933875985,190.32979423612764,12056.966189206501,195.48129469996806,12795.261081313476,0.26077439092937116,0.639339666607023,-0.37856527567765186
1991,236.01107379542208,13763.19701304423,245.89259763015266,14335.733062425075,256.6676771173349,15415.988665011191,265.976041198045,16267.413585100152,-0.05800317477411976,0.48711145963596914,-0.5451146344100889
1992,184.6432996455712,12081.045901098381,193.69884990812014,12579.609103002487,203.986533031546,13569.100522198763,212.87107165786156,14291.091863631731,-0.01888473160384596,0.4481440641337908,-0.4670287957376368
1993,175.63724862382412,11190.477153310681,184.6556795837536,11662.676048168509,194.73295902202844,12603.638969738884,203.2725403615294,13293.489368433648,-0.053096777317044985,0.4609318365780337,-0.5140286138950787
1994,172.52509768042788,10726.538170879645,181.42466071582908,11188.412026904394,191.38307222957565,12109.3128660348,199.92265356907657,12776.389898978092,-0.040449367510328016,0.44428402742836237,-0.4847333949386904
1995,624.4872712697768,31349.561131548882,660.2210446690276,32628.884505185288,700.7286617516932,35300.3889436501,734.0705456966085,37282.51999436419,-0.06693638053868678,0.549358896711156,-0.6162952772498428
