Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,14.610999511917129,1.6391482839304005e-07,326.23648333961546,5.704113806357352e-14,35.72151522356077,2.5898938216168786e-15,445.334712989634,1.5201101187499066e-17
1949.0,8.656696703374458,6.087619692942922e-08,133.2550610822737,1.1631089537530868e-11,19.02422044117465,1.3743517763265414e-16,189.4080411793086,4.998370353078914e-17
1950.0,9.597705932280519,2.0348294584128802e-08,139.54811917101097,1.1012610836118238e-11,20.045657044870644,9.400840118937093e-16,198.54979102215168,7.629466804064679e-19
1951.0,9.768877167140104,2.2500011142748133e-08,170.09095770700173,2.3091924225455534e-11,20.423517307010776,3.909174477666617e-16,230.1576952355391,2.122401398068943e-17
1952.0,11.138250519606167,3.4189731224823066e-08,210.1120066457321,2.8325658879923107e-11,23.321270384461698,1.0232783894099637e-17,270.8248294664453,4.619948043019899e-15
1953.0,11.943630045339724,4.977301047240303e-08,198.82715675559575,1.798429984883e-10,25.612818886998667,1.5240457118844536e-17,263.30431987421537,4.433717555545975e-15
1954.0,12.028552835039847,4.108274793571328e-08,223.27156700401554,6.181255150469141e-11,25.449837174817446,9.876584006832593e-18,262.8521966605563,2.690375591398412e-14
1955.0,10.183599293234355,2.246691226668798e-08,224.39060268696238,1.2048757272727291e-11,20.166172686601016,1.0403246111835597e-17,243.70613182179557,1.0935004834055125e-13
1956.0,10.852930174798402,4.757093668052766e-09,268.3642421373835,1.4131248031042106e-12,20.337509739631614,6.982656709922636e-17,273.42140824925514,1.367681271896511e-14
1957.0,5.778814307710363,1.4026632907644747e-09,304.19371905374555,5.575504307054275e-17,10.545003446367645,2.4139764695331698e-14,282.074117305601,7.805191045878773e-13
1958.0,6.161343038036399,4.708844320580877e-10,328.43706548842147,4.2651203390379595e-18,10.415347433493864,4.971091016266757e-14,296.9555383510624,3.855190384931082e-12
1959.0,5.420571841649849,2.4774099196974633e-09,347.8529162919176,1.4614701106424875e-18,9.477178396545852,3.4077148661383906e-14,312.4464890073955,5.4655757790613496e-12
1960.0,6.245807550738423,4.414582859236426e-10,373.04342156001735,7.203531258768298e-16,10.616480939356236,2.076357714332891e-13,344.6835646294476,4.4764726224322274e-11
1961.0,5.190924153469204,2.0318894735195465e-12,368.7196130565778,8.384039147622163e-14,8.128976932450385,1.0213526387561237e-11,336.60233925354214,2.014382333489311e-10
1962.0,4.309571555507532,9.825634688180043e-13,394.8376659638791,1.9912770645318514e-13,5.642039697306586,1.3408714790379608e-10,372.77042646942846,6.397259544915462e-11
1963.0,7.7484232963526125,2.8342318329485993e-11,394.9988157346313,1.1677244877531556e-12,9.640179227552274,1.4154951785987666e-13,401.0008032881494,1.9032566166853677e-11
1964.0,7.596240129356172,2.3632561898756808e-11,389.2691464699851,1.3057441555452308e-12,8.98889805420334,2.9562370729743267e-13,410.1466187304288,3.699273904550081e-11
1965.0,6.69595256425816,1.4879840643568727e-11,368.1861575673779,3.418768369130248e-12,15.718151513262576,9.53358580193025e-10,575.1030648084231,2.1294802055341572e-09
1966.0,6.34583651351992,4.934288949829745e-11,302.2777799311232,1.2135440135086789e-12,15.465981887992093,6.899862636520909e-10,523.0423042499883,1.1272403065043354e-09
1967.0,6.057536911841538,7.795406807473022e-11,275.4784169470661,8.890805758642269e-13,15.7924125794691,5.958298375069518e-10,503.119809111357,8.397894662238511e-10
1968.0,6.016686468801296,3.3793097660145005e-11,262.055846076752,6.596685775927117e-14,16.006730803997694,4.353254955795174e-10,539.9450840835718,2.6182169826301274e-10
1969.0,5.199692465549145,5.498627379531045e-11,225.74619436059902,9.111163980648316e-15,14.825382121126793,4.151075545634563e-10,494.2038233394735,1.4246027672383109e-10
1970.0,4.8852025103523395,3.330070539662872e-11,198.7947875630016,8.763043187179817e-14,14.415133050581723,4.420556850023056e-10,469.84567104926373,1.361145769181682e-10
1971.0,4.783559195475959,3.861734624617532e-11,167.42149068344008,1.4088816221645374e-12,14.203478611280353,4.674045063588119e-10,424.64217424122444,2.4177533561387815e-10
1972.0,1.6803881402855403,2.027157866810291e-09,132.6246413404259,1.1423048511588648e-10,10.598598365312203,2.0815174623730396e-08,380.02957590504525,1.0285193074606572e-09
1973.0,2.296748558987608,1.0584547478714799e-10,124.69293791404368,1.3432359279156998e-10,10.775841780162333,1.3490401389745615e-08,347.22053771482865,8.471162607042489e-10
1974.0,2.301304525279983,4.8595819325045e-10,99.42103310866099,1.5792649929833986e-09,2.881765405863268,1.5966101486887346e-10,140.81835936182608,9.427633191577284e-12
1975.0,2.269673015613175,7.62114987912298e-10,92.28837404983216,1.9520842920992864e-09,2.808471572252442,7.214773198841138e-11,130.7450345895366,1.8437913790640572e-12
1976.0,2.185567097851788,4.389900309884674e-11,87.9781254474317,2.335216444972167e-09,2.2115882995912166,1.2712685121055164e-10,121.60635602874964,1.822103600473259e-12
1977.0,3.0411236930341943,1.5150081105049097e-11,78.12395174267186,1.5432183212829376e-10,2.784654765909785,7.251676514559785e-11,61.945693956047876,2.096605925539661e-13
1978.0,2.886390919057731,4.95832950681889e-11,62.660288768688645,5.769361489104649e-13,2.5076935188738467,1.3563531407699106e-10,46.917505124575825,8.108205239303826e-12
1979.0,2.920228339776547,6.339547095181377e-11,75.73146038626504,3.2245135353515777e-15,2.516876041777298,1.2131918629558628e-10,70.26801187406215,1.659076495959948e-14
1980.0,2.90626817293517,5.7982911120494395e-11,80.65266691697923,1.921657909113603e-14,2.473370112378081,3.571497835074315e-10,84.66832265753948,1.0970069644196989e-13
