huc4,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
101,8.673617379884035e-18,1.0,2.4434755068503637,7.717131345159674e-10,8.673617379884035e-18,1.0,1.5306285108017885,1.3803707665701266e-11
103,0.0,,0.4950442146408709,7.763046753273508e-09,0.0,,0.6158698492777765,5.8696422406138256e-08
106,0.0,,7.380508679507664,4.773301763327636e-10,0.01878787878787879,0.0010528257933665396,5.664493513588786,1.25755193020948e-10
107,3.469446951953614e-17,1.0,3.6647444157126294,1.565403306030143e-09,3.469446951953614e-17,1.0,4.417464512892156,2.269847361927869e-12
108,0.02382194357366818,7.180794221408513e-05,39.3595111991863,6.686332411543611e-12,4.440892098500626e-16,1.0,35.980363661844734,2.1174882209948616e-15
109,0.010118181818182581,0.005691829882963786,14.992819376237094,6.15199287903599e-13,0.03453333333333375,0.000818846790989119,14.294645519991406,2.8792596105960303e-12
110,0.0037840909090911534,0.12150291881711059,54.231464473233956,1.067167004428056e-14,0.009527272727272829,0.0017128741493213802,47.23906214245886,7.013948093262376e-14
202,0.006954545454545713,0.0056918298829635085,30.73624316850362,1.3580739192574645e-13,0.016067132867133127,7.917113430033641e-05,24.49564147644807,7.076796212243941e-10
203,0.01819489337822744,0.00032837128947662446,6.702431133313873,1.499555073072819e-12,0.022603872053872265,1.449799458761948e-05,7.705177648326533,1.6473336705743024e-10
204,0.017275151515151604,0.0008983745273146964,9.556424592927605,2.773465924307343e-10,5.551115123125783e-17,1.0,13.77990197991938,6.457280219827846e-10
205,0.26157778584288405,4.847949584021209e-09,35.322368418754934,7.053831805495372e-13,0.16282725724206326,0.00013302763064922753,44.4141434891759,3.4811580269941007e-16
206,2.168404344971009e-18,1.0,6.45669905040582,1.2567228960080932e-09,2.168404344971009e-18,1.0,4.639107016453824,3.091748043146498e-11
207,0.0035580419580422684,0.12150291881712194,21.767138416280375,1.0109116519591388e-14,0.024915524475524753,5.8976595331264535e-06,12.243410966990197,4.740871730844507e-10
208,8.326672684688674e-17,1.0,2.222833158919631,0.009039267108361988,0.00956509090909094,0.0017128741493214407,3.038063033879933,6.519257354898461e-06
301,3.469446951953614e-18,1.0,0.1562106628213531,5.836788053145428e-06,3.469446951953614e-18,1.0,1.7208712624565834,1.7366552184263934e-06
302,6.938893903907228e-18,1.0,2.001602780025559,1.5089060649922442e-10,6.938893903907228e-18,1.0,4.082380306305903,6.063961128830465e-08
303,0.0,,0.3072434812323601,1.6757914059641604e-08,0.0,,0.5477751902799044,1.8102580861988226e-07
304,1.734723475976807e-18,0.04973556311940205,2.4282752933696035,2.2009821954093906e-09,1.734723475976807e-18,0.04973556311940205,1.8885323058400978,2.656214983383933e-06
307,0.017994016110471828,0.0017128741493214667,1.1801724452133229,4.5027275862975937e-10,0.0277407748369774,0.00016157695559655815,1.5885916734444505,4.514135625189855e-11
