Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,16.954315652570585,5.587384963507551e-09,388.43092123411384,8.670672830906598e-14,36.848202810251365,1.4161799599307523e-15,530.2609900383245,2.2135096259876083e-18
1949.0,9.344956551923318,7.422599226105414e-09,150.1625973320223,9.087408258936875e-12,19.316562181818334,6.930988793403986e-17,213.83679523315413,2.5632453642691193e-18
1950.0,10.30323075690594,2.522835053650794e-09,159.1124800726476,9.378215691373778e-12,20.375170364461688,2.4431443180778837e-16,225.17186024370108,1.0268241477441237e-19
1951.0,10.474401991765504,2.9658823601241402e-09,201.58543296652533,2.6064080417390957e-11,20.753030626601834,8.632806301801422e-17,269.0427959237346,2.7261239546617682e-17
1952.0,12.1519369536896,4.69030713797008e-09,258.5943760674959,1.505277223108723e-11,23.834985967410333,4.280992089468157e-18,320.21635598188766,1.448359244183845e-14
1953.0,12.911655344027807,7.423834118931702e-09,244.5742743749596,6.891917891328735e-11,26.037765194100643,3.896838468450165e-18,308.2777546307166,1.6266873143081746e-14
1954.0,12.802390741285052,7.977385406901202e-09,267.6966720989857,3.512827298177735e-11,25.795476018395235,3.605663235359776e-18,307.54877288233445,6.336150186635365e-14
1955.0,10.925708938363442,1.4687249146448672e-08,275.5937341423422,3.8469542816355204e-12,20.89087272568777,1.511895108258589e-18,288.1748795579821,4.3354180989988984e-13
1956.0,11.59987755086685,3.2179368243498972e-09,320.44538278976745,5.375612416603381e-13,21.062209778718376,1.938084229870155e-17,318.57551373883325,3.3468875875303175e-14
1957.0,6.741958344734726,8.372202594544482e-10,372.604529328656,1.303319442503872e-17,11.50906494916643,1.3760620121320862e-14,340.0916715899825,1.1288146916243858e-13
1958.0,7.1244870750607845,3.466206289067248e-10,397.3838502270884,5.649901225080648e-19,11.37940893629262,2.974421909876845e-14,355.1164104837728,5.074584229682825e-13
1959.0,6.618892545615729,7.008251019552254e-10,419.85179042248797,2.350170423868116e-19,10.564234136805155,8.120481154367898e-14,373.61973312406144,9.118992481126085e-13
1960.0,7.502561503862523,9.931507285170716e-11,437.8258549930997,8.511526432279016e-16,11.722315744300808,4.3087955541539316e-13,398.2145883196538,1.6549941838053736e-11
1961.0,6.139516497135247,6.091408877131859e-13,418.5839170506772,6.562273311045356e-14,9.05060947403743,2.888061319576471e-11,380.6848689472499,1.2424363532058402e-10
1962.0,5.235142360772137,5.999154301880115e-14,441.2478746828683,1.7628558481082268e-13,6.563672238893616,3.0551706058827025e-10,413.55256172242116,5.107918046463404e-11
1963.0,8.677212283435374,8.936827912827572e-12,445.8282644848414,1.0861804883710612e-12,10.576254193381722,2.893700241094551e-13,444.07157056606366,1.2516771789075086e-11
1964.0,8.163830539664758,1.8194799597805104e-11,429.02334604540965,1.0634641470751024e-12,9.440584103025486,4.9467280787375e-13,444.3055282117148,2.425254411269727e-11
1965.0,7.28166595436474,1.7707156119536464e-11,407.7588420180739,2.6134208133038e-12,16.1698375620847,1.0423413288266063e-09,608.8249962974512,1.4259216602939048e-09
1966.0,6.757913198009579,1.150262332067006e-10,332.1508388197317,1.1756120944293959e-12,15.71014783338687,7.782853861020473e-10,549.2369498458283,7.528429089088621e-10
1967.0,6.489722687240288,1.3028558438819041e-10,305.1223461373329,8.939130959171358e-13,16.039411252136603,6.689204648186425e-10,529.1037435244855,5.379011309688807e-10
