Levee_year,levee_urban_1,county_urban_1,levee_urban_2,county_urban_2,levee_urban_3,county_urban_3,levee_urban_4,county_urban_4,levee_urban_ratio,county_urban_ratio,levee_effect
1948.0,1187.7216819769405,13438.404786441426,1218.3259681549998,14468.7965654229,1294.8758901889114,15899.011687289438,1381.2008899533814,17274.717867399573,1.820683327237929,0.3351292277098721,1.485554099528057
1949.0,636.3380203248122,7209.287506297333,678.5673333250736,7813.780853631883,770.5114251466099,8750.206209994485,863.4938028772231,9602.213731921342,1.2018444328004478,0.4094572350278036,0.7923871977726442
1950.0,637.2696983208494,7451.411610480604,680.4475503991823,8118.454661691515,773.9237502218323,9159.351355567125,869.1287297179209,10106.767617018533,1.2049494107156744,0.4203225110156301,0.7846268997000443
1951.0,759.1172436293846,8186.71436604679,807.0827995386476,8885.097491436105,905.2090220247735,9970.360337429947,1005.3946287925613,10963.260308763322,1.0886989605063704,0.42171243152514637,0.666986528981224
1952.0,752.9774906696119,8178.510550997841,800.8309407063693,8925.840998063024,897.4879016550306,10102.490826287729,997.0260330191393,11159.595979109474,1.080061757044707,0.4145083436290711,0.665553413415636
1953.0,819.723630064697,8251.85618298671,874.0677837595892,9116.559644417905,985.5289257748494,10432.472874803996,1098.4779970560903,11577.028476032961,1.0784033534752941,0.3236394351129117,0.7547639183623824
1954.0,378.92215390071993,5480.198062997328,426.3361557696279,6237.446014981278,522.5177095063964,7356.911682332789,615.6392939353245,8279.184689970658,0.9640102239501789,0.21792737137362006,0.7460828525765588
1955.0,361.22361632000855,5207.016209006661,407.61558892965047,6122.598614853283,498.86369097870437,7362.724583782619,587.1346070136575,8317.46787843751,0.9027196100863202,0.0427715610940087,0.8599480489923115
1956.0,410.67414691743363,5863.584708068416,432.4885244391961,6728.294104695783,474.78284543654627,7819.970155972645,519.7026948286596,8676.390860139323,1.05918547743571,-0.009585523752855707,1.0687710011885656
1957.0,452.488986761529,7281.613676828575,478.3821425719543,8357.09722630181,525.2123665707431,9638.299460837652,573.98533784498,10622.411863296826,0.8836240600150991,-0.08495820048462344,0.9685822604997225
1958.0,362.5554534992776,9809.909336629487,385.5389120005504,11241.181070747258,429.92588080377743,12865.863036329198,475.2687867345986,14120.786785768467,0.9728495573592679,-0.12321069470934631,1.0960602520686142
1959.0,376.7470824675639,10257.52480658902,401.82778148455805,11719.225908354108,446.2776063505204,13333.818223589444,491.1447366774295,14595.20185973372,0.7889106797425436,-0.13704406829749183,0.9259547480400354
1960.0,291.40512348942474,11033.115804223835,310.6547328145469,12420.232135205146,340.4873754108427,13888.76434810241,371.20137143034964,15070.480610929993,0.5955646424170775,-0.14807703115168258,0.7436416735687601
1961.0,275.5743933978051,13312.865017786316,294.84722245359956,14932.302719635618,319.00753456302186,16623.629362060357,343.3719883388575,18070.22156801184,0.26418667987460664,-0.10673179690730972,0.37091847678191636
1962.0,296.71182284310373,14562.064114317976,316.7985116781615,16149.941395855121,342.53873549167247,17805.482633331914,368.6915373565216,19304.117984552904,0.30199666453756446,-0.05620203233197241,0.35819869686953687
1963.0,203.03394029156613,14061.407566514918,221.22924611550212,15668.377615262216,242.1003041790155,17336.663161248063,262.7582360091898,18900.637829892155,0.135344029392388,-0.02675555785045458,0.16209958724284257
1964.0,343.98867184645604,15190.824161067783,375.2770406933184,16734.682267882123,412.7283715061697,18372.32807516528,447.7559452682593,19972.054974016395,0.11950782520905534,0.036187776447966113,0.08332004876108923
1965.0,344.2574852904171,13800.960131451098,375.4736852181803,15085.368028786266,414.20555976279775,16528.095182723016,451.51891897843615,18041.61353958277,0.19532035616072685,0.17837827064122957,0.016942085519497274
1966.0,324.0161622380209,14692.886775544868,352.94662934570385,15956.056472199194,405.89794729270216,17677.32960221301,481.1617528067859,20096.757617046005,1.6015413174610047,0.915362616156147,0.6861787013048577
1967.0,321.59361227676067,13831.354268255822,349.6693683195359,15024.903642298264,402.105594816788,16737.02347643814,477.45413404530836,19092.613820343813,1.6837581546770068,0.9736010885980406,0.7101570660789662
1968.0,284.04483613916784,11713.235156991292,308.3736535028887,12676.909036803765,356.60971029341397,14187.256504819297,427.65636052358093,16288.984974700992,1.9202673178891017,1.180954069535102,0.7393132483539997
1969.0,265.47564359127654,10355.09730600786,289.02007266549924,11198.618919093758,336.2268709986299,12753.473974109645,406.69990417611837,15004.898266772256,1.993193547200721,1.6690771851430193,0.32411636205770167
1970.0,272.22564948658544,9984.904377341018,295.9567374493581,10746.832149378519,343.8913695295293,12235.598527730173,414.6523207504989,14333.50327260705,1.9817828551296683,1.753416822262281,0.22836603286738733
1971.0,89.46717558371067,7660.283973229796,95.07788315682262,8255.822860724227,120.36423148510343,9542.00630948583,170.67981712655882,11423.256943608803,7.967779016425924,2.15890477284838,5.808874243577543
1972.0,59.34159537550836,6066.141598270222,63.29760614290573,6553.748556874709,85.48070533809246,7671.175233130428,132.44103938864197,9335.91916561008,10.870628471884672,2.414110285144591,8.45651818674008
1973.0,64.94788052672092,4320.143668447355,70.73452664099298,4681.899964052805,80.4508626909699,5391.9473354609945,90.09702427700442,6015.573794193157,0.6669693282683102,0.7238855724360906,-0.056916244167780405
1974.0,109.94909021057808,4523.616029645627,120.37313459981553,4917.973245531442,137.14769001891912,5609.734140378213,151.1036455006442,6236.6182239251675,0.338823489291185,0.5896351284934187,-0.2508116392022337
1975.0,100.79107409550582,4612.392203403075,110.60588623299054,4998.71493387944,125.68384823437961,5642.509729529267,136.60850728932058,6221.9248712259705,0.11307877337942385,0.4998215118800824,-0.38674273850065854
1976.0,96.65424657570205,4492.630869000646,105.69235689512011,4842.757849465813,119.52139515273393,5290.011676442605,128.99912213476458,5567.2561662016915,0.048640329347173106,-0.2081601669464337,0.2568004962936068
1977.0,83.64108729731156,3717.5233181642675,92.81734662197775,4000.459526248685,105.59256562653881,4335.062344176854,113.33791759093893,4543.5940572040445,-0.15593580233938398,-0.26297268759263037,0.1070368852532464
1978.0,112.66409347339336,3351.6072346611354,126.76888838145433,3602.4827524795946,145.08149154715517,3889.035574485433,157.17135786587122,4064.2310562850935,-0.14285415721949823,-0.30166369630998746,0.15880953909048923
1979.0,115.45856552255391,3427.0742265391627,129.53345431446465,3678.3756183501696,147.58602952643065,3957.6419232228022,159.46986767139185,4134.891935587431,-0.1556709029352188,-0.2946715850347086,0.1390006820994898
1980.0,114.59276252523227,4134.426553262654,126.33771250470265,4456.818869492393,140.78345955326083,4797.295848638527,150.63963442944595,5103.755425830997,-0.16081593421740792,-0.04942034358509484,-0.11139559063231308
1981.0,65.59993956314571,3912.1297322671176,72.6252201946061,4188.323410031391,79.91168103230089,4497.508045200188,85.23078921059766,4828.3031644013645,-0.2428618218499471,0.1976925825344369,-0.440554404384384
1982.0,59.46318431153175,4086.555860100714,66.289884642254,4400.819862829596,73.63219995518378,4765.992932449021,80.00495870290456,5194.610880347874,-0.06649502116836592,0.3638785994481999,-0.4303736206165658
1983.0,60.34696914023349,3980.991012294002,67.81489850321381,4298.766891749998,77.04318155807907,4697.11667673394,84.34635896017774,5169.863048773534,-0.022061263956024146,0.4876722954835131,-0.5097335594395372
1984.0,93.84730544316356,4249.975093908693,101.0613340207577,4566.419244620178,110.21333905515273,4962.288860187397,117.78984225242577,5467.231137242718,0.050245797584543395,0.5956758117349388,-0.5454300141503954
1985.0,68.96091099473588,4619.148336870105,71.2835232915547,4939.792430202031,75.10854784996096,5355.411388958103,78.65376064639936,5866.003224777812,0.5263902637965585,0.5923943289083171,-0.0660040651117586
1986.0,64.10919366353288,4345.541428078908,66.31057127953801,4649.664035866534,70.01156172509292,5056.2370383831385,73.28170690435984,5553.956977650603,0.4854994234025569,0.6365765862925654,-0.1510771628900085
1987.0,57.86067732960955,3459.410604123702,59.90557426582935,3663.385488353381,63.388205021461786,3957.3875469907007,66.59774554956591,4300.518332495308,0.5695365723601162,0.6822207636026221,-0.11268419124250584
1988.0,69.12095982415877,3812.4050353887797,71.55627835073429,4012.3271799150752,74.86958120741222,4320.510292274777,77.92759005195444,4678.605960161455,0.2556915291250679,0.7911756035589033,-0.5354840744338354
1989.0,68.06043257729968,3422.5925379143823,70.26335317649144,3571.234940268955,73.03429083528007,3826.8481074533033,74.78910038528966,4100.226931265798,-0.2034167955697469,0.8391711885843631,-1.04258798415411
1990.0,65.51037147861828,3471.777552636403,67.19732568018328,3610.5845237004446,68.37039965668848,3845.2477433030786,69.28229487898605,4082.30014888791,-0.459442810331424,0.7077845858005369,-1.167227396131961
1991.0,24.744719047336567,2910.8110800883746,26.003548436593157,3024.278592224167,26.838594686460176,3227.895106206892,27.377122008320192,3410.800790030037,-0.5721999133035438,0.6119652258194661,-1.18416513912301
1992.0,55.11614364802684,3515.223878586323,58.225292921600854,3634.4058879191603,61.89861373262386,3844.465051962611,65.92503003793783,4056.726463831179,0.2950218696593969,0.7809853438180361,-0.48596347415863916
1993.0,55.11614364802684,3433.7717847086487,58.225292921600854,3549.3032851394214,61.89861373262386,3751.5244652435067,65.92503003793783,3961.023429871964,0.2950218696593969,0.8133492930267137,-0.5183274233673167
1994.0,52.71460756744077,3176.9526499297635,55.810315815373734,3285.337061715395,59.48363662639675,3479.825047577775,63.51005293171073,3682.876496266827,0.3006446288995297,0.8734377512760598,-0.5727931223765301
1995.0,153.52408923441834,5632.9173576774165,162.666659583941,5786.872061771387,175.91049604354038,6054.4768152004735,191.39052558747045,6309.183998117772,0.6931813431152105,0.6544293623001645,0.03875198081504605
