year_diff,Levee_year,levee_urban,county_urban,levee_area,county_area
-10.0,1948,110.86617375733832,4143.905133292209,1143.5770000000002,266830.6209775557
-10.0,1949,634.842976195644,8063.687933647933,44843.590000000004,443358.7198115237
-10.0,1950,821.5393145488474,9031.880198110906,45773.541,497439.91328243393
-10.0,1951,850.704786362636,9200.25059133283,47829.128999999986,488880.82654749707
-10.0,1952,294.78533973731726,4278.559076673487,4025.3900000000003,252709.65328313847
-10.0,1953,211.75979830300054,3255.040711326722,3228.5640000000003,173198.2206683373
-10.0,1954,164.1422446940579,3056.195607446157,1339.299,146545.52606173855
-10.0,1955,267.6524628608575,4501.813264959985,6331.825000000001,197928.62789745364
-10.0,1956,281.58989768745295,5979.76418436411,7221.556,227253.8253306025
-10.0,1957,280.35457266366853,5815.927161048798,6382.76,181516.00193723437
-10.0,1958,302.91693649530816,7728.168083706792,4244.390000000002,227843.091430665
-10.0,1959,193.19444156192924,7255.534441022931,4245.396000000001,384460.1669277411
-10.0,1960,246.37041226265634,11963.760248253438,6725.485999999999,549367.5912101239
-10.0,1961,144.31298002284115,9961.971796366368,4618.4929999999995,508667.5345782255
-10.0,1962,138.50521633497246,10803.869381972676,3794.6910000000003,344260.7475205724
-10.0,1963,119.4865004863168,7870.395532958381,2229.827,417253.7936556332
-10.0,1964,122.38068679213927,8792.32121777588,1660.0300000000002,491576.7007562571
-10.0,1965,123.73731495282127,7739.163889674331,4493.073,523797.63491736515
-10.0,1966,242.78189958229677,8304.700161704563,25179.067,365602.63834266114
-10.0,1967,306.53107579571963,8331.702404424632,25970.115999999998,333048.70679050905
-10.0,1968,303.9068231468151,9899.452323492606,23047.494000000002,387205.46323385456
-10.0,1969,142.35417757504575,7850.402636929313,1404.681,311456.8082705833
-10.0,1970,68.68717129893801,6263.497734823539,775.777,305296.8672645168
-10.0,1971,68.96171841811017,3609.88803742412,710.323,227090.99197484733
-10.0,1972,85.66689394925986,4649.786634869551,831.414,344893.7236083462
-10.0,1973,72.16470404698778,5224.708408294692,637.2349999999999,269164.88534105604
-10.0,1974,43.356330503798176,5157.822888287693,489.88899999999995,223136.8955178461
-10.0,1975,41.54927770628937,3411.055161734662,892.8589999999999,105512.32913734234
-10.0,1976,87.81387161817426,3165.841394812949,891.8580000000002,130840.41121626664
-10.0,1977,96.27182936784547,3534.0346817962054,1331.4430000000002,139651.9056847648
-10.0,1978,76.37650990785147,3640.073098668282,777.7740000000001,173080.01229502723
-10.0,1979,33.90913056813871,2650.988670969913,606.424,174692.74327810094
-10.0,1980,53.54962173822162,3196.2646043481095,332.59000000000003,196321.6373928773
-10.0,1981,170.2564174026168,3666.965901956618,509.83700000000005,171059.0028934708
-10.0,1982,175.12604181528224,4514.884313342346,500.1120000000001,150834.17842235902
-10.0,1983,149.73462644843366,5066.457566158458,348.877,112964.8916130397
-10.0,1984,31.38050785052166,5297.9917379808685,185.636,141843.5072918899
-10.0,1985,38.65763611918253,5184.441082331949,202.767,146068.36726248384
-10.0,1986,80.67590484865293,4525.9618213728145,344.61000000000007,149747.4209257674
-10.0,1987,80.72894190222515,3574.472016618217,321.774,92135.43954953618
-10.0,1988,62.65864929134986,2986.7958987048723,280.222,58452.048361917405
-10.0,1989,33.07051950790652,3156.604225625866,89.05499999999998,63665.91392451707
-10.0,1990,38.09888858024803,3828.9676945156248,213.95,100705.2609510827
-10.0,1991,39.636321745275936,4416.281606654047,224.76600000000002,113854.29679957793
-10.0,1992,23.400179593320868,3975.815596909885,351.715,97828.06139580716
-10.0,1993,57.87849099333543,3183.6392873460295,238.403,67568.49332358348
-10.0,1994,128.83172985727217,6157.933917110855,1578.617,81297.79655477389
-10.0,1995,199.56519588236452,8801.150450657504,2774.9339999999997,98993.99173397015
-9.0,1948,111.11470508741053,4236.918481852364,1143.5770000000002,266830.6209775557
-9.0,1949,638.3013724580783,8177.123894748351,44843.590000000004,443358.7198115237
-9.0,1950,837.0285543358505,9144.298402454207,45773.541,497439.91328243393
-9.0,1951,870.137794277942,9329.495444832562,47829.128999999986,488880.82654749707
-9.0,1952,311.00763093976695,4362.120361184972,4025.3900000000003,252709.65328313847
-9.0,1953,217.5193211702834,3322.740367347949,3228.5640000000003,173198.2206683373
-9.0,1954,165.89662818083326,3112.1518847615325,1339.299,146545.52606173855
-9.0,1955,270.2018154782588,4607.024953596929,6331.825000000001,197928.62789745364
