systemId,COMID,year,levee_year,year_diff,levee_area,county_area,levee_urban_%,county_urban_%,levee_urban,county_urban
1405000063,501,1959.0,1968,-9.0,0.63,583.576624896926,45.45454545454545,2.5983746792130025,0.2863636363636364,15.163507255127568
1405000063,501,1960.0,1968,-8.0,0.63,583.576624896926,45.45454545454545,2.6304533789563727,0.2863636363636364,15.350711048400747
1405000063,501,1961.0,1968,-7.0,0.63,583.576624896926,45.45454545454545,2.726689478186484,0.2863636363636364,15.912322428220286
1405000063,501,1962.0,1968,-6.0,0.63,583.576624896926,45.45454545454545,2.769461077844311,0.2863636363636364,16.161927485917857
1405000063,501,1963.0,1968,-5.0,0.63,583.576624896926,45.45454545454545,2.844311377245509,0.2863636363636364,16.598736336888614
1405000063,501,1964.0,1968,-4.0,0.63,583.576624896926,45.45454545454545,2.9512403763900767,0.2863636363636364,17.222748981132543
1405000063,501,1965.0,1968,-3.0,0.63,583.576624896926,45.45454545454545,3.0902480752780157,0.2863636363636364,18.03396541864966
1405000063,501,1966.0,1968,-2.0,0.63,583.576624896926,45.45454545454545,3.165098374679213,0.2863636363636364,18.47077426962041
1405000063,501,1967.0,1968,-1.0,0.63,583.576624896926,45.45454545454545,3.261334473909324,0.2863636363636364,19.03238564943995
1405000063,501,1968.0,1968,0.0,0.63,583.576624896926,45.45454545454545,3.3575705731394354,0.2863636363636364,19.59399702925949
1405000063,501,1969.0,1968,1.0,0.63,583.576624896926,45.45454545454545,3.4003421727972625,0.2863636363636364,19.843602086957063
1405000063,501,1970.0,1968,2.0,0.63,583.576624896926,45.45454545454545,3.4538066723695464,0.2863636363636364,20.15560840907903
1405000063,501,1971.0,1968,3.0,0.63,583.576624896926,45.45454545454545,3.539349871685201,0.2863636363636364,20.654818524474177
1405000063,501,1972.0,1968,4.0,0.63,583.576624896926,45.45454545454545,3.667664670658682,0.2863636363636364,21.403633697566892
1405000063,501,1973.0,1968,5.0,0.63,583.576624896926,45.45454545454545,3.7639007698887936,0.2863636363636364,21.965245077386435
1405000063,501,1974.0,1968,6.0,0.63,583.576624896926,45.45454545454545,3.8280581693755344,0.2863636363636364,22.339652663932792
1405000063,501,1975.0,1968,7.0,0.63,583.576624896926,45.45454545454545,3.8601368691189046,0.2863636363636364,22.526856457205973
1405000063,501,1976.0,1968,8.0,0.63,583.576624896926,45.45454545454545,3.967065868263473,0.2863636363636364,23.150869101449906
1405000063,501,1977.0,1968,9.0,0.63,583.576624896926,45.45454545454545,3.967065868263473,0.2863636363636364,23.150869101449906
1405000063,501,1978.0,1968,10.0,0.63,583.576624896926,45.45454545454545,4.0098374679213,0.2863636363636364,23.40047415914748
1405000036,2010,1975.0,1985,-10.0,0.455,1342.86984959555,33.33333333333333,3.974681187750163,0.15166666666666664,53.374795287843234
1405000036,2010,1976.0,1985,-9.0,0.455,1342.86984959555,33.33333333333333,3.988643768035,0.15166666666666664,53.56229456871389
1405000036,2010,1977.0,1985,-8.0,0.455,1342.86984959555,33.33333333333333,3.9932979614632784,0.15166666666666664,53.62479432900409
1405000036,2010,1978.0,1985,-7.0,0.455,1342.86984959555,33.33333333333333,3.997952154891557,0.15166666666666664,53.6872940892943
1405000036,2010,1979.0,1985,-6.0,0.455,1342.86984959555,33.33333333333333,4.007260541748115,0.15166666666666664,53.81229360987474
1405000036,2010,1980.0,1985,-5.0,0.455,1342.86984959555,33.33333333333333,4.0119147351763935,0.15166666666666664,53.874793370164944
1405000036,2010,1981.0,1985,-4.0,0.455,1342.86984959555,33.33333333333333,4.016568928604673,0.15166666666666664,53.93729313045517
1405000036,2010,1982.0,1985,-3.0,0.455,1342.86984959555,33.33333333333333,4.025877315461231,0.15166666666666664,54.0622926510356
1405000036,2010,1983.0,1985,-2.0,0.455,1342.86984959555,33.33333333333333,4.030531508889509,0.15166666666666664,54.12479241132581
1405000036,2010,1984.0,1985,-1.0,0.455,1342.86984959555,33.33333333333333,4.044494089174346,0.15166666666666664,54.31229169219646
1405000036,2010,1985.0,1985,0.0,0.455,1342.86984959555,33.33333333333333,4.049148282602625,0.15166666666666664,54.37479145248666
1405000036,2010,1986.0,1985,1.0,0.455,1342.86984959555,33.33333333333333,4.053802476030904,0.15166666666666664,54.437291212776884
1405000036,2010,1987.0,1985,2.0,0.455,1342.86984959555,33.33333333333333,4.06776505631574,0.15166666666666664,54.624790493647524
1405000036,2010,1988.0,1985,3.0,0.455,1342.86984959555,33.33333333333333,4.0817276366005775,0.15166666666666664,54.81228977451818
1405000036,2010,1989.0,1985,4.0,0.455,1342.86984959555,33.33333333333333,4.091036023457135,0.15166666666666664,54.9372892950986
1405000036,2010,1990.0,1985,5.0,0.455,1342.86984959555,33.33333333333333,4.095690216885414,0.15166666666666664,54.99978905538881
1405000036,2010,1991.0,1985,6.0,0.455,1342.86984959555,33.33333333333333,4.132923764311645,0.15166666666666664,55.49978713771053
1405000036,2010,1992.0,1985,7.0,0.455,1342.86984959555,33.33333333333333,4.1515405380247605,0.15166666666666664,55.74978617887139
1405000036,2010,1993.0,1985,8.0,0.455,1342.86984959555,33.33333333333333,4.1515405380247605,0.15166666666666664,55.74978617887139
1405000036,2010,1994.0,1985,9.0,0.455,1342.86984959555,33.33333333333333,4.1515405380247605,0.15166666666666664,55.74978617887139
1405000036,2010,1995.0,1985,10.0,0.455,1342.86984959555,33.33333333333333,4.1515405380247605,0.15166666666666664,55.74978617887139
1505000042,128,1962.0,1972,-10.0,0.062,1303.1806244619502,0.0,3.3376492590994102,0.0,43.49559845708135
1505000042,128,1963.0,1972,-9.0,0.062,1303.1806244619502,0.0,3.438354193641203,0.0,44.80796565190708
1505000042,128,1964.0,1972,-8.0,0.062,1303.1806244619502,0.0,3.51987723588932,0.0,45.870358142956476
1505000042,128,1965.0,1972,-7.0,0.062,1303.1806244619502,0.0,3.615786697357695,0.0,47.12023166183813
1505000042,128,1966.0,1972,-6.0,0.062,1303.1806244619502,0.0,3.6637414280918814,0.0,47.74516842127895
1505000042,128,1967.0,1972,-5.0,0.062,1303.1806244619502,0.0,3.7644463626336737,0.0,49.05753561610468
1505000042,128,1968.0,1972,-4.0,0.062,1303.1806244619502,0.0,3.802810147221023,0.0,49.557485023657335
1505000042,128,1969.0,1972,-3.0,0.062,1303.1806244619502,0.0,3.903515081762816,0.0,50.869852218483075
1505000042,128,1970.0,1972,-2.0,0.062,1303.1806244619502,0.0,3.994629070157771,0.0,52.057232061420635
1505000042,128,1971.0,1972,-1.0,0.062,1303.1806244619502,0.0,4.061765693185633,0.0,52.93214352463779
1505000042,128,1972.0,1972,0.0,0.062,1303.1806244619502,0.0,4.14328873543375,0.0,53.99453601568719
1505000042,128,1973.0,1972,1.0,0.062,1303.1806244619502,0.0,4.215220831535032,0.0,54.931941154848445
1505000042,128,1974.0,1972,2.0,0.062,1303.1806244619502,0.0,4.301539346856568,0.0,56.05682732184192
1505000042,128,1975.0,1972,3.0,0.062,1303.1806244619502,0.0,4.339903131443917,0.0,56.55677672939456
1505000042,128,1976.0,1972,4.0,0.062,1303.1806244619502,0.0,4.40224428139836,0.0,57.36919451666764
1505000042,128,1977.0,1972,5.0,0.062,1303.1806244619502,0.0,4.502949215940152,0.0,58.68156171149336
1505000042,128,1978.0,1972,6.0,0.062,1303.1806244619502,0.0,4.608449623555363,0.0,60.056422582263174
1505000042,128,1979.0,1972,7.0,0.062,1303.1806244619502,0.0,4.685177192730063,0.0,61.056321397368514
1505000042,128,1980.0,1972,8.0,0.062,1303.1806244619502,0.0,4.742722869611087,0.0,61.80624550869749
1505000042,128,1981.0,1972,9.0,0.062,1303.1806244619502,0.0,4.776291181125019,0.0,62.24370124030607
1505000042,128,1982.0,1972,10.0,0.062,1303.1806244619502,0.0,4.8242459118592045,0.0,62.86863799974688
1505000045,2042,1961.0,1971,-10.0,0.183,507.07493877740194,50.0,5.694564279551337,0.0915,28.875708334174742
1505000045,2042,1962.0,1971,-9.0,0.183,507.07493877740194,50.0,5.904104523604092,0.0915,29.93823439841927
1505000045,2042,1963.0,1971,-8.0,0.183,507.07493877740194,50.0,6.101318870947861,0.0915,30.93825892947294
1505000045,2042,1964.0,1971,-7.0,0.183,507.07493877740194,50.0,6.236903734746703,0.0915,31.62577579457234
1505000045,2042,1965.0,1971,-6.0,0.183,507.07493877740194,50.0,6.4957475656354,0.0915,32.938307991580274
1505000045,2042,1966.0,1971,-5.0,0.183,507.07493877740194,50.0,6.742265499815112,0.0915,34.18833865539737
1505000045,2042,1967.0,1971,-4.0,0.183,507.07493877740194,50.0,7.062738814248737,0.0915,35.813378518359585
1505000045,2042,1968.0,1971,-3.0,0.183,507.07493877740194,50.0,7.284604955010476,0.0915,36.93840611579496
1505000045,2042,1969.0,1971,-2.0,0.183,507.07493877740194,50.0,7.691359546407001,0.0915,39.00095671109316
1505000045,2042,1970.0,1971,-1.0,0.183,507.07493877740194,50.0,7.937877480586712,0.0915,40.250987374910245
1505000045,2042,1971.0,1971,0.0,0.183,507.07493877740194,50.0,8.147417724639467,0.0915,41.313513439154775
1505000045,2042,1972.0,1971,1.0,0.183,507.07493877740194,50.0,8.640453592998892,0.0915,43.81357476678895
1505000045,2042,1973.0,1971,2.0,0.183,507.07493877740194,50.0,8.960926907432516,0.0915,45.438614629751164
1505000045,2042,1974.0,1971,3.0,0.183,507.07493877740194,50.0,9.318377911993098,0.0915,47.251159092285945
1505000045,2042,1975.0,1971,4.0,0.183,507.07493877740194,50.0,9.392333292247011,0.0915,47.62616829143108
1505000045,2042,1976.0,1971,5.0,0.183,507.07493877740194,50.0,9.490940465918897,0.0915,48.126180556957905
1505000045,2042,1977.0,1971,6.0,0.183,507.07493877740194,50.0,9.601873536299763,0.0915,48.68869435567558
1505000045,2042,1978.0,1971,7.0,0.183,507.07493877740194,50.0,9.663503019844692,0.0915,49.00120202162986
1505000045,2042,1979.0,1971,8.0,0.183,507.07493877740194,50.0,9.823739677061509,0.0915,49.81372195311099
1505000045,2042,1980.0,1971,9.0,0.183,507.07493877740194,50.0,9.996302230987304,0.0915,50.68874341778294
1505000045,2042,1981.0,1971,10.0,0.183,507.07493877740194,50.0,10.131887094786146,0.0915,51.37626028288234
1505000046,2042,1955.0,1965,-10.0,0.148,507.07493877740194,0.0,4.412671021816837,0.0,22.375548882325884
1505000046,2042,1956.0,1965,-9.0,0.148,507.07493877740194,0.0,4.683840749414521,0.0,23.750582612524685
1505000046,2042,1957.0,1965,-8.0,0.148,507.07493877740194,0.0,4.868729200049303,0.0,24.688105610387495
1505000046,2042,1958.0,1965,-7.0,0.148,507.07493877740194,0.0,5.028965857266116,0.0,25.500625541868605
1505000046,2042,1959.0,1965,-6.0,0.148,507.07493877740194,0.0,5.226180204609886,0.0,26.500650072922276
1505000046,2042,1960.0,1965,-5.0,0.148,507.07493877740194,0.0,5.43572044866264,0.0,27.563176137166803
1505000046,2042,1961.0,1965,-4.0,0.148,507.07493877740194,0.0,5.694564279551337,0.0,28.875708334174742
1505000046,2042,1962.0,1965,-3.0,0.148,507.07493877740194,0.0,5.904104523604092,0.0,29.93823439841927
1505000046,2042,1963.0,1965,-2.0,0.148,507.07493877740194,0.0,6.101318870947861,0.0,30.93825892947294
1505000046,2042,1964.0,1965,-1.0,0.148,507.07493877740194,0.0,6.236903734746703,0.0,31.62577579457234
1505000046,2042,1965.0,1965,0.0,0.148,507.07493877740194,0.0,6.4957475656354,0.0,32.938307991580274
1505000046,2042,1966.0,1965,1.0,0.148,507.07493877740194,0.0,6.742265499815112,0.0,34.18833865539737
1505000046,2042,1967.0,1965,2.0,0.148,507.07493877740194,0.0,7.062738814248737,0.0,35.813378518359585
