year_diff,Levee_year,levee_urban,county_urban,levee_area,county_area
-10.0,1948.0,1670.535277587294,15099.839124394504,135433.612,1145137.623735229
-10.0,1949.0,585.5547742992203,5786.141741630428,46885.802,453717.5457204456
-10.0,1950.0,594.3851202014789,6146.205824977474,46952.67099999999,483328.838473756
-10.0,1951.0,602.6658068057994,6830.820986668646,47899.263000000006,535406.4072589981
-10.0,1952.0,693.6934230422664,7719.849315508449,52930.46199999999,595097.3780557736
-10.0,1953.0,749.9874980185298,7464.192282060674,53882.065,598393.2570935508
-10.0,1954.0,755.1788102683868,7884.16517223969,53983.854999999996,604915.3351641579
-10.0,1955.0,338.9092757607623,6733.744742503438,13038.967,475460.7562190569
-10.0,1956.0,356.07876831309625,7079.212986439382,13765.255000000001,529764.2567724031
-10.0,1957.0,342.32243626979476,8715.160168203312,13879.226,609659.8333264352
-10.0,1958.0,362.23322089463943,9635.477241736604,14619.300000000001,651701.1315173627
-10.0,1959.0,357.81283592524744,10433.937198553404,14874.993,669531.8440438777
-10.0,1960.0,398.0685791937584,12112.4605375444,14958.338,840641.7611790814
-10.0,1961.0,331.3127865529242,12740.133349863667,10164.262999999999,885171.7318401884
-10.0,1962.0,272.0483473304553,13527.210006255875,12240.519,898251.4299084961
-10.0,1963.0,441.08537680152006,15476.785630106966,33866.253,978099.1232614622
-10.0,1964.0,377.33206139090174,15586.548551429678,31974.872000000007,979230.572519969
-10.0,1965.0,342.33804212527815,16462.406210447465,30974.990999999998,947038.3354707675
-10.0,1966.0,315.82282233627194,14461.098169104447,28504.544999999995,819281.5261694283
-10.0,1967.0,309.0049115361618,13837.15643659287,28098.007,828963.6296908872
-10.0,1968.0,311.6003999849506,13200.862310253498,27944.256,837034.1555722684
-10.0,1969.0,284.45839182135256,11723.986850449182,27109.938999999995,733134.2673012426
-10.0,1970.0,261.12934371786747,10658.460066237196,27079.386,648965.7512888608
-10.0,1971.0,252.9460312678679,9698.850845101086,23973.370000000003,616582.8541485316
-10.0,1972.0,87.31617740681408,7587.408512203617,2830.564,546553.2147836677
-10.0,1973.0,71.23510781878602,6691.677278133404,1993.152,489974.18983139715
-10.0,1974.0,74.80511570609256,5038.697284043595,2303.265,398576.46745723207
-10.0,1975.0,73.74946161867233,4572.479026589273,2280.877,392844.9118707393
-10.0,1976.0,68.48566077329164,4319.05024009628,1921.094,358449.4628452083
-10.0,1977.0,89.14418836814397,3889.6910903228722,1976.4679999999998,309453.2853455625
-10.0,1978.0,72.53177176916975,3350.0751579464613,1823.7780000000002,219417.3658657677
-10.0,1979.0,73.35394123290999,3652.613613225562,1627.3029999999999,226300.44288904427
-10.0,1980.0,71.9334528038817,3957.3857946448493,1626.7780000000002,224609.00372061014
-10.0,1981.0,64.44982926752088,4345.61943257306,1104.206,248478.80437929224
-10.0,1982.0,55.011782433061384,3642.106817171657,1000.7320000000002,234681.37007149984
-10.0,1983.0,89.37231457860628,3882.378770976623,717.628,221055.5037387016
-10.0,1984.0,90.87880140465296,3944.4466044575756,713.8810000000001,207477.3961274409
-10.0,1985.0,82.42859229271406,3762.6657685808227,677.247,181335.1976405126
-10.0,1986.0,54.83732960192071,3721.549807085696,453.686,178386.03275479373
-10.0,1987.0,61.399270464572744,4107.4563104234685,581.64,166732.4108839411
-10.0,1988.0,60.45699452276924,3831.811562307155,583.4309999999999,155579.32441081002
-10.0,1989.0,62.420660357598635,3638.6920517502754,676.4150000000002,142133.13346171987
-10.0,1990.0,62.963324006119436,2855.0936792658304,622.3030000000001,92940.4813410155
-10.0,1991.0,97.13463750234637,3799.336704641613,1437.405,101279.47385692618
-10.0,1992.0,55.40382075726355,3240.908471998745,1224.645,86037.69924063006
-10.0,1993.0,50.77978490524282,2808.856845637534,1179.6619999999998,75138.07529616127
-10.0,1994.0,50.77978490524282,2729.029944257396,1177.963,67911.56507052633
-10.0,1995.0,199.00635636821067,8241.955839413919,4846.384,188852.6337490554
-9.0,1948.0,1680.1785688869845,15343.290444769988,135433.612,1145137.623735229
-9.0,1949.0,591.5627632034711,5880.976338159239,46885.802,453717.5457204456
-9.0,1950.0,600.3931091057296,6243.103165281036,46952.67099999999,483328.838473756
-9.0,1951.0,608.6737957100503,6950.470187679011,47899.263000000006,535406.4072589981
-9.0,1952.0,700.1193954233513,7873.250280885748,52930.46199999999,595097.3780557736
-9.0,1953.0,756.6034810529558,7597.957806321909,53882.065,598393.2570935508
-9.0,1954.0,762.049014143293,8050.67704922326,53983.854999999996,604915.3351641579
-9.0,1955.0,344.35022789461635,6896.187536204065,13038.967,475460.7562190569
-9.0,1956.0,361.89743107802406,7272.908148399589,13765.255000000001,529764.2567724031
-9.0,1957.0,344.4352095546167,8967.286708005548,13879.226,609659.8333264352
-9.0,1958.0,365.13856875202407,9919.291516298654,14619.300000000001,651701.1315173627
-9.0,1959.0,360.84281245080354,10736.005730321485,14874.993,669531.8440438777
-9.0,1960.0,401.85567676863445,12450.481883451153,14958.338,840641.7611790814
-9.0,1961.0,334.99559940802834,13080.909665442254,10164.262999999999,885171.7318401884
-9.0,1962.0,275.47922028693523,13899.228520257468,12240.519,898251.4299084961
-9.0,1963.0,449.600926387255,15859.30168237353,33866.253,978099.1232614622
-9.0,1964.0,385.95906233584793,15978.135049308534,31974.872000000007,979230.572519969
-9.0,1965.0,350.2773711988404,16852.20977841103,30974.990999999998,947038.3354707675
-9.0,1966.0,323.4623707554644,14766.215587990813,28504.544999999995,819281.5261694283
-9.0,1967.0,316.6004350595123,14113.638186469123,28098.007,828963.6296908872
-9.0,1968.0,319.31772766462933,13463.151919752592,27944.256,837034.1555722684
-9.0,1969.0,291.5433782081181,11941.696984625523,27109.938999999995,733134.2673012426
-9.0,1970.0,267.9006313475708,10846.35123177594,27079.386,648965.7512888608
-9.0,1971.0,259.77908360345367,9852.875656568956,23973.370000000003,616582.8541485316
-9.0,1972.0,89.24775750361142,7698.315095707584,2830.564,546553.2147836677
-9.0,1973.0,73.03992861727164,6790.8923723360485,1993.152,489974.18983139715
-9.0,1974.0,76.73484794912069,5104.192757025938,2303.265,398576.46745723207
-9.0,1975.0,75.67919386170047,4631.09877664495,2280.877,392844.9118707393
-9.0,1976.0,69.73462552393318,4372.932337541692,1921.094,358449.4628452083
-9.0,1977.0,91.15398276051015,3940.823261414974,1976.4679999999998,309453.2853455625
-9.0,1978.0,74.47773577221793,3391.3944543750463,1823.7780000000002,219417.3658657677
-9.0,1979.0,75.29990523595818,3723.9964318044144,1627.3029999999999,226300.44288904427
-9.0,1980.0,73.81765210104754,4035.963769310921,1626.7780000000002,224609.00372061014
-9.0,1981.0,66.01897068067859,4442.005116357073,1104.206,248478.80437929224
-9.0,1982.0,56.4561327069786,3728.302265204376,1000.7320000000002,234681.37007149984
-9.0,1983.0,91.19215366621209,3972.572071968067,717.628,221055.5037387016
-9.0,1984.0,92.82407970198524,4036.5147799948527,713.8810000000001,207477.3961274409
-9.0,1985.0,84.24501094092352,3851.7320329677477,677.247,181335.1976405126
-9.0,1986.0,55.646485783905646,3807.3660841914957,453.686,178386.03275479373
-9.0,1987.0,62.33500828722101,4192.647792266642,581.64,166732.4108839411
-9.0,1988.0,61.392732345417514,3885.4385723221667,583.4309999999999,155579.32441081002
-9.0,1989.0,63.41902949756256,3685.0583783578136,676.4150000000002,142133.13346171987
-9.0,1990.0,63.901395729214514,2880.3396258503917,622.3030000000001,92940.4813410155
-9.0,1991.0,98.90248449951211,3830.0834750751765,1437.405,101279.47385692618
-9.0,1992.0,56.67126749619819,3265.0320308925034,1224.645,86037.69924063006
-9.0,1993.0,51.92179243445101,2828.6680456545396,1179.6619999999998,75138.07529616127
-9.0,1994.0,51.921792434451014,2747.9660845701674,1177.963,67911.56507052633
-9.0,1995.0,203.7789374185426,8299.891794248604,4846.384,188852.6337490554
-8.0,1948.0,1687.0322530213016,15537.592288109223,135433.612,1145137.623735229
-8.0,1949.0,595.8578032452623,5964.8043050296765,46885.802,453717.5457204456
-8.0,1950.0,604.6881491475208,6329.494004763548,46952.67099999999,483328.838473756
-8.0,1951.0,612.9688357518414,7059.7393027663975,47899.263000000006,535406.4072589981
-8.0,1952.0,705.1041844102409,8016.33194880497,52930.46199999999,595097.3780557736
-8.0,1953.0,761.8433771265887,7727.469662796378,53882.065,598393.2570935508
-8.0,1954.0,767.5001539704994,8213.62293142052,53983.854999999996,604915.3351641579
-8.0,1955.0,349.08693999583323,7070.69210006486,13038.967,475460.7562190569
-8.0,1956.0,368.07483672294575,7477.291000720514,13765.255000000001,529764.2567724031
-8.0,1957.0,347.9645904379786,9234.97491113667,13879.226,609659.8333264352
-8.0,1958.0,369.42475994628506,10213.542663822682,14619.300000000001,651701.1315173627
-8.0,1959.0,365.25363231323615,11050.513467350196,14874.993,669531.8440438777
-8.0,1960.0,407.0275128486966,12793.187861079154,14958.338,840641.7611790814
-8.0,1961.0,339.6025665429919,13417.059825341395,10164.262999999999,885171.7318401884
-8.0,1962.0,279.7679264790878,14265.308765144637,12240.519,898251.4299084961
-8.0,1963.0,457.885613036194,16235.879763958274,33866.253,978099.1232614622
-8.0,1964.0,394.36442263332674,16359.353186312166,31974.872000000007,979230.572519969
-8.0,1965.0,357.2420379526144,17231.75862432226,30974.990999999998,947038.3354707675
-8.0,1966.0,330.12241393378724,15072.64292782643,28504.544999999995,819281.5261694283
-8.0,1967.0,322.50602386230037,14387.999141824512,28098.007,828963.6296908872
-8.0,1968.0,325.09868779924585,13720.755999157853,27944.256,837034.1555722684
-8.0,1969.0,296.69516785326545,12161.09969718489,27109.938999999995,733134.2673012426
-8.0,1970.0,272.9275409927182,11045.684341106145,27079.386,648965.7512888608
-8.0,1971.0,264.6833593688196,10020.030006787407,23973.370000000003,616582.8541485316
-8.0,1972.0,90.13227701473758,7823.038045528481,2830.564,546553.2147836677
-8.0,1973.0,73.800378829544,6901.229428165243,1993.152,489974.18983139715
-8.0,1974.0,77.8069618304578,5177.946743606744,2303.265,398576.46745723207
-8.0,1975.0,76.68568274303757,4693.3514333529965,2280.877,392844.9118707393
-8.0,1976.0,70.61660354032843,4431.816525854593,1921.094,358449.4628452083
-8.0,1977.0,93.73340798889264,3997.144830026186,1976.4679999999998,309453.2853455625
-8.0,1978.0,76.92531527244003,3438.5906373484954,1823.7780000000002,219417.3658657677
-8.0,1979.0,77.74748473618027,3783.256169592068,1627.3029999999999,226300.44288904427
-8.0,1980.0,76.33553929357733,4100.85289176522,1626.7780000000002,224609.00372061014
-8.0,1981.0,68.4118837442488,4521.889957014788,1104.206,248478.80437929224
-8.0,1982.0,58.59804510749876,3794.995997941212,1000.7320000000002,234681.37007149984
-8.0,1983.0,93.39770259134086,4043.3248644006812,717.628,221055.5037387016
-8.0,1984.0,95.029628627114,4109.3925275049805,713.8810000000001,207477.3961274409
-8.0,1985.0,86.45055986605226,3921.731875957964,677.247,181335.1976405126
-8.0,1986.0,56.154587497047174,3874.1158546551437,453.686,178386.03275479373
-8.0,1987.0,63.030025273739575,4259.272900704477,581.64,166732.4108839411
-8.0,1988.0,62.08774933193608,3938.5622801547524,583.4309999999999,155579.32441081002
-8.0,1989.0,64.1063701090891,3731.4871620494,676.4150000000002,142133.13346171987
-8.0,1990.0,64.6503823737204,2907.7728597224555,622.3030000000001,92940.4813410155
-8.0,1991.0,100.10511422275776,3860.392305710002,1437.405,101279.47385692618
-8.0,1992.0,57.49859702577051,3288.0933946781593,1224.645,86037.69924063006
-8.0,1993.0,52.749121964023324,2846.791942420097,1179.6619999999998,75138.07529616127
-8.0,1994.0,52.749121964023324,2765.0898641752437,1177.963,67911.56507052633
-8.0,1995.0,206.9185214781248,8347.89017082191,4846.384,188852.6337490554
-7.0,1948.0,1696.391741561697,15783.726461492879,135433.612,1145137.623735229
-7.0,1949.0,602.5607086291413,6069.701036262652,46885.802,453717.5457204456
-7.0,1950.0,611.3910545314,6436.515926816206,46952.67099999999,483328.838473756
-7.0,1951.0,619.7342093274053,7190.389362914335,47899.263000000006,535406.4072589981
-7.0,1952.0,713.0665650112578,8180.170148095434,52930.46199999999,595097.3780557736
-7.0,1953.0,769.9968241103197,7872.110470453574,53882.065,598393.2570935508
-7.0,1954.0,775.7802990674381,8401.07103955663,53983.854999999996,604915.3351641579
-7.0,1955.0,356.567009417244,7263.572329268993,13038.967,475460.7562190569
-7.0,1956.0,376.2464963788375,7700.924304878632,13765.255000000001,529764.2567724031
-7.0,1957.0,351.30234836632314,9493.222145726186,13879.226,609659.8333264352
-7.0,1958.0,372.781811806472,10502.228139416746,14619.300000000001,651701.1315173627
-7.0,1959.0,368.85994150976614,11360.952805410554,14874.993,669531.8440438777
-7.0,1960.0,411.82042460635955,13129.129744085538,14958.338,840641.7611790814
-7.0,1961.0,343.9507562810649,13751.638849467203,10164.262999999999,885171.7318401884
-7.0,1962.0,283.80119134388065,14627.007813878394,12240.519,898251.4299084961
-7.0,1963.0,465.2118334836883,16598.82733075162,33866.253,978099.1232614622
-7.0,1964.0,401.94878229734775,16724.80367125002,31974.872000000007,979230.572519969
-7.0,1965.0,364.1348073821544,17603.66513772898,30974.990999999998,947038.3354707675
-7.0,1966.0,336.6384166176248,15379.492308939041,28504.544999999995,819281.5261694283
-7.0,1967.0,329.4967375986616,14662.407269700114,28098.007,828963.6296908872
-7.0,1968.0,331.84014419926393,13979.221830580223,27944.256,837034.1555722684
-7.0,1969.0,302.18755350046575,12381.497493546969,27109.938999999995,733134.2673012426
-7.0,1970.0,277.6676416340556,11241.00668997959,27079.386,648965.7512888608
-7.0,1971.0,269.4852247160393,10184.670555129685,23973.370000000003,616582.8541485316
-7.0,1972.0,92.07689253440859,7947.686131040517,2830.564,546553.2147836677
