huc6,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
90100,0.021760537190082696,0.0009630435913955751,6.020489121581697,2.5367345425201727e-05,8.326672684688674e-17,1.0,9.961687582034969,3.680358652746605e-12
90201,0.036785026737967956,9.46804802566472e-05,0.6647623181148421,4.36731117767469e-12,4.163336342344337e-17,1.0,0.5707462736067743,3.2942797035586963e-06
90202,0.027090909090909093,4.297359673652068e-05,5.531218160796277,1.323531706789248e-09,1.3877787807814457e-17,1.0,4.57835397150993,7.226376904719852e-14
90203,0.019781086729362657,0.0001473491129969134,0.8499965151802691,3.6142634022110225e-09,0.024181818181818304,2.2784595033584587e-05,0.7901857207725484,8.777504708108978e-10
100301,0.0,0.0,0.057571916906131726,0.16167003646889824,0.0,0.0,0.2681639287469668,0.00012079805561473679
100500,0.00987736943907172,0.12150291881711371,0.44281638185734096,3.0824321977043877e-07,1.3877787807814457e-16,1.0,0.02348399565945769,0.6192190110300022
100800,0.03014949494949498,2.888046061242251e-06,0.13636416259537887,8.009222989402501e-07,8.326672684688674e-17,1.0,0.006817940877145823,0.12150291881711872
101000,2.7755575615628914e-17,0.04973556311940205,0.06704007839151682,4.754091965293368e-07,0.04352491145218422,0.00011143474793029996,0.17991244111153293,3.4909540056907745e-06
101101,0.0,,0.01856172222876812,3.0593467417689376e-05,0.0,,-0.06401900115636117,1.4643833409693016e-06
101102,0.006667132867132872,0.12150291881711335,0.006818783509801588,0.12150291881711317,1.0408340855860843e-17,1.0,6.938893903907228e-18,1.0
101201,0.007963636363636381,0.001712874149321461,2.6588818101314224,1.3509531031189846e-07,2.7755575615628914e-17,1.0,2.096426507852197,0.0001359068311913536
101202,0.0,,0.456084052729574,1.1953371680043782e-07,0.0,,0.13106679241580643,0.0014110434617646463
101301,0.02567157287157329,0.001059482807697968,0.6427785800848915,1.254816700921773e-08,0.020909668109668322,0.0046593588376183225,2.2328985486626225,2.8003245847968656e-10
101302,0.03141310782241047,0.00021722705081083363,0.9022604946967441,8.42802497225957e-08,0.031796194503171504,0.0018448331139885809,3.2545013309968134,3.506822892437604e-10
101303,0.0,,1.3877787807814457e-17,1.0,0.0,,1.3877787807814457e-17,1.0
101600,1.3877787807814457e-17,1.0,0.3314337201440747,1.0330895919295541e-07,1.3877787807814457e-17,1.0,0.45380270701965664,8.799594002355842e-06
101702,0.21367187570317692,7.382275663242623e-07,4.208398244939829,1.4585353749428554e-07,0.2328383975914461,6.436166158382657e-06,6.108058397753453,4.724047741881777e-07
101800,3.469446951953614e-18,1.0,0.04090841932399747,1.9489898744518552e-07,3.469446951953614e-18,1.0,0.7261244430009381,1.0820155365528878e-05
101900,0.010679205500382094,0.12150291881711459,6.825519377624126,2.934200709520029e-10,0.006170043290043392,0.02529324958545552,9.330376608204148,7.731255542462159e-10
102001,0.024992491284526824,0.0004313630421984881,0.08671562740710481,5.5041318614509895e-05,0.07423142933762422,1.3593210357904476e-05,0.4377435165179614,4.8119671105511236e-08
102002,0.10460720388888933,1.6160833495098123e-06,10.220235286826863,1.9240302088639577e-10,0.24029407638607636,3.8733975512975294e-07,23.029518943652064,7.098366870933131e-09
102100,0.024992491284526852,0.0004313630421984917,0.4964375001341246,8.555187242662519e-08,0.10481875716131564,1.812848104481458e-05,1.511020917183787,7.612147592215294e-07
102200,0.08301028041713165,1.6079902194568136e-06,4.742094078916573,9.030977814876649e-13,0.19936461491573976,7.332391376329967e-09,6.818756815731426,4.084220306604605e-13
102300,0.2345548788167653,1.4867886974023874e-05,30.49757718224086,4.3445742185715476e-11,0.9018913681270337,5.834265365820309e-08,35.33384467503856,4.2927310872284394e-13
102400,0.2487308079742987,6.958204949229093e-07,9.36533773789563,6.325115421202688e-11,0.5127646974866655,2.9232329355773373e-09,14.728818059011857,2.5241146602689197e-11
102500,8.326672684688674e-17,1.0,0.11098859214852475,1.873895853055753e-06,8.326672684688674e-17,1.0,0.14545871263464605,1.766861082009685e-05
102600,0.003618181818182631,0.12150291881709574,0.8595309314581385,3.2954677561016133e-05,0.044312737599639274,1.9172401301565592e-05,1.6266740118086247,1.6373973826767468e-10
102701,0.52708035753311,3.236627665458305e-08,13.868754021773967,2.729088022743094e-10,0.8463353108299541,5.521597249986736e-07,23.07185382753937,9.638791561176921e-08
102702,0.012531958762886708,0.00043167982046043925,0.5317618821509953,2.3731995777447126e-09,0.028101968134958133,0.00035937183211909004,0.46577116339878444,3.029919270588489e-08
102801,1.3877787807814457e-17,1.0,0.033707366844977216,2.2417674085216552e-05,0.00949742809153898,0.0010528257933665396,0.041660790482555665,0.00018722681592405523
102802,1.3877787807814457e-17,1.0,0.05112915195586476,1.6676559361213436e-06,0.00949742809153898,0.0010528257933665396,0.07044460936141306,1.3826477304751127e-05
102901,0.00917482517482529,0.0017128741493215032,0.030742373288652036,5.21831453644187e-05,0.02828904428904444,0.00035937183211910646,0.1658666704365368,3.7976099519544334e-06
103001,0.499069716508701,0.0020504239046452784,17.591239499599027,6.682456190568909e-14,0.20484079913333764,5.23107695716586e-07,24.50602084621731,1.0465062598431064e-12
103002,0.0,,1.681562884669967,9.04644254415982e-08,0.0,,1.2845665243416917,1.4871163013220825e-10
110100,0.00604502789629191,0.025293249585452735,0.7299544895073442,5.820277346501575e-08,0.02081679341221543,0.0015623794391591338,1.0940067784590584,1.3309097453463876e-10
110200,0.10522192811089703,6.701890933016593e-06,10.76088901953164,3.4027184637700636e-08,0.1456584620565814,1.3983780286285591e-05,14.478805201700865,1.1046623228568378e-09
110300,0.5384604748261239,1.8640993780183754e-09,13.96035086529865,2.269051773589467e-07,1.3528388179273314,1.1127067416751695e-09,28.11166099157296,7.678361415340772e-08
110500,6.938893903907228e-18,1.0,0.010229710498730338,0.12150291881712545,6.938893903907228e-18,1.0,0.2674879856334744,7.413712121000398e-08
110701,0.06859173553719015,8.892589112183858e-07,1.3110305491997778,2.5860195258012523e-07,1.1102230246251565e-16,1.0,2.0070460020242678,1.2119184960342737e-09
110702,0.00950303030303036,0.025293249585454997,1.5414241311440202,2.212830344432203e-06,5.551115123125783e-17,0.022203904140477255,1.8618525240580572,5.844968005208755e-11
111003,1.214306433183765e-17,1.0,2.2260679416453506,1.953886878785784e-12,1.214306433183765e-17,1.0,11.289128007094469,9.519073976714737e-12
111101,0.008430200308166491,0.005691829882963661,10.0541704287891,5.711289461239652e-13,0.009634514637904518,0.001712874149321464,16.519174384917,3.3845538805887914e-08
111102,2.5758499659045917,5.920910453910037e-09,21.098728670512983,2.476473884563051e-15,2.321042592933093,1.3494149813793595e-07,24.69970156765386,1.2810886979513025e-09
111402,0.9673358599648969,1.1930240320010617e-05,4.406525352191714,8.09324731405784e-07,2.416919800789353,9.277680166797027e-11,11.279730838711494,4.618859459441322e-13
120200,0.5637281618581076,1.6367061841058337e-07,2.772429137739758,1.4411771377223082e-09,0.2329267102159367,2.6628055010222046e-06,1.6551985382324546,8.186829253418906e-09
120301,0.5212266099145588,1.0200105656865952e-08,73.17397998195565,5.544069778823786e-16,1.1348628266863527,6.251697135385957e-12,54.08095737452797,1.790255670613683e-10
120402,1.7081937283567612,4.318132297849319e-09,6.467750593091608,1.5111087397716944e-09,1.132482211324568,2.2810610991431827e-09,5.0272905639404755,4.928624732762789e-10
120701,0.9772863893168993,4.035682005109073e-10,2.272716285283537,1.52860123295635e-09,0.8491363841807926,2.386736890358861e-10,1.595825618316593,5.908811689537661e-11
120903,0.05532631578947374,0.00028380703093143565,0.4113568690089493,4.797855154936956e-07,0.011368421052631625,0.006865962880801154,0.39393291323140733,1.967127097417727e-06
120904,0.05532631578947374,0.00028380703093143565,0.4113568690089493,4.797855154936956e-07,0.011368421052631625,0.006865962880801154,0.39393291323140733,1.967127097417727e-06
121101,0.0033245109321059507,0.12150291881711137,0.06892665039493506,0.0011695655067734635,0.007757192174913913,0.00569182988296342,0.025374096573960614,0.0004313630421984253
121102,0.003423363165332205,0.1215029188171131,0.17952978269768827,1.9235426766277824e-06,0.028528026377767524,0.0003427889493444364,0.34428812757847727,1.5250782289820335e-08
130100,6.938893903907228e-18,7.038159242539328e-05,4.163336342344337e-17,1.0,6.938893903907228e-18,7.038159242539328e-05,4.163336342344337e-17,1.0
130202,1.1982308409730313,3.12577136986092e-08,32.33522060579375,2.455365485310138e-08,10.443676225498287,6.813148605598401e-08,334.3427919461294,9.591417356435747e-08
130301,0.15066720330360917,3.7455806819895895e-07,8.987150954318093,8.750940972866427e-13,0.2806290435626845,0.00019748230998334131,22.605109433784236,3.490404703569159e-07
130401,0.02186015318015344,0.011368609079540645,10.359501142250814,4.6283532632356555e-07,0.018274156954157128,0.0003296079249511851,14.290626109453875,1.1729129780135775e-09
130402,0.015238347107438086,0.0017128741493214583,0.1932000286143345,4.685358194766856e-06,0.027773443526170852,0.005033500942940206,0.41291770821494955,0.00021333136290823177
140100,0.0,,0.08676220725221828,2.9341393192590074e-06,0.0,,4.440892098500626e-16,1.0
140801,0.0,,0.10871130582677124,4.953639869629775e-06,0.0,,0.053787475356799175,0.002749826623980793
150200,0.08849838093857254,2.944283159778801e-07,1.0121181170284963,5.241752535102073e-09,0.019959209318061055,0.008187314242549884,0.8000031951282196,2.0198986425258564e-10
150301,0.0033874972485144483,0.12150291881711935,5.46356363900094,7.469096049594333e-08,2.7755575615628914e-16,1.0,3.71207180131789,4.4709523568058674e-10
150400,0.0,,1.1102230246251565e-16,1.0,0.0,,0.015909339139440593,0.00569182988296352
150503,0.0219434484509905,0.008321898241043738,6.793189760996768,6.423974643176254e-12,2.220446049250313e-16,0.022203904140477255,17.451249028234546,7.188318821909842e-08
150601,0.4884044262149993,5.119609838145713e-08,20.83246078538115,7.065639625864864e-13,0.34605278334000833,0.00010411017028504148,38.36827161711597,3.109949292759199e-09
150701,5.204170427930421e-18,1.0,16.87161802129382,1.5387697336421606e-08,5.204170427930421e-18,1.0,28.464463305345234,4.0276976889977585e-09
160101,3.469446951953614e-18,1.0,0.041664193316148346,0.011662293283922416,3.469446951953614e-18,1.0,0.11362961813495032,8.278810966068998e-06
160202,0.6578901426010888,4.2892899462039617e-07,10.869684647550791,6.149574076042141e-12,0.8849460878627555,2.6349637456877043e-08,11.894177030513003,3.904168776075e-06
160300,0.025092389380531002,0.001560687465732688,0.05908988632054424,1.6987147042002614e-06,0.012166006972378726,0.02529324958545538,0.05833232367540975,0.0006909664705096959
