Levee_year,levee_urban_1,county_urban_1,levee_urban_2,county_urban_2,levee_urban_3,county_urban_3,levee_urban_4,county_urban_4,levee_urban_ratio,county_urban_ratio,levee_effect
1948.0,1688.6711444184807,15565.138167717727,1757.9997434889417,16804.27058310671,1922.4987911694584,18569.293030117413,2096.1253967259318,20218.572828081473,1.5044008949324184,0.3309956042480935,1.1734052906843249
1949.0,597.1700907470924,5978.045270698578,639.0688306991673,6530.803642912412,731.3501024109562,7399.553937994987,824.8782628034627,8182.06345869641,1.2322427953558295,0.41564480980617247,0.816597985549657
1950.0,606.0116977604622,6342.547392479669,648.0776580829073,6906.144319103126,740.6019152444317,7788.6084153140255,834.1525978591601,8586.668956802865,1.2239045988167456,0.4160129407909803,0.8078916580257653
1951.0,614.3298652797936,7072.967728526071,656.6711684744153,7776.422745595919,750.5214200265065,8838.78331511567,845.4681389978219,9784.45098349415,1.2424137144502416,0.34431860663605374,0.8980951078141879
1952.0,706.7720951897301,8029.297958782021,755.9517779064837,8934.552200359603,865.3166007889549,10266.704019252975,974.7980393092803,11415.922894796158,1.226151786112057,0.2694984709935686,0.9566533151184884
1953.0,763.6876458351146,7740.773029378378,816.9357849694428,8592.11780697815,935.0261100411574,9890.875848047044,1055.8906616799825,11012.823476108411,1.269836159605918,0.31785342152977636,0.9519827380761416
1954.0,769.3102854834851,8232.03801532987,823.2500549461149,9279.741446116592,941.9969505149105,10759.256151314394,1063.1022877617393,11970.610319569307,1.2451956775738946,0.1561994860943674,1.0889961914795272
1955.0,350.76563096308683,7083.055529598508,394.9762681638132,8105.408257402977,489.65084539227894,9505.17861602382,581.3032908290628,10615.635059318267,1.0730858282060245,0.08617741518544375,0.9869084130205807
1956.0,369.41662487084074,7490.154443904352,416.1640772683164,8671.665118514857,510.7620458786416,10221.493206557992,603.1214455764299,11443.674546279643,0.97570979724182,0.03442259641416512,0.9412872008276549
1957.0,348.2184698596057,9232.445701848545,369.7223729511761,10579.202201059521,411.86433381001837,12153.670435900875,455.5730239993524,13399.3754619958,1.032593339135163,-0.07503321734497215,1.107626556480135
1958.0,369.19911360467677,10210.776223694858,392.6713367798165,11675.408195170476,435.22996646447353,13330.365478746779,478.0567252285214,14641.824524916901,0.824571896939323,-0.10458117007453605,0.929153067013859
1959.0,365.05230773700816,11047.870210814779,389.28101400840114,12595.907343191997,432.45822457676366,14324.385819709783,475.5491070553838,15712.180504875781,0.778505298464816,-0.10351330976482853,0.8820186082296445
1960.0,406.9963869504015,12788.054127641668,435.78712192364367,14444.461155019304,483.84649906517404,16248.461014567272,532.8611825842065,17774.810986624503,0.7024464142574409,-0.07851757036210283,0.7809639846195437
1961.0,339.5631352250431,13413.091851930207,363.04898078371815,15011.31176291885,397.7905051596746,16686.809303293656,434.28699373580565,18153.106891530282,0.5539780539283248,-0.08254328571742686,0.6365213396457516
1962.0,279.53577072598483,14258.37835152666,298.5262319387427,15976.0658656346,321.66063065267616,17788.812256741534,345.51319858096883,19433.498612724303,0.2560288905605117,-0.042499673267453075,0.2985285638279648
1963.0,457.11521380597014,16223.799596467656,493.47882508008735,17933.603348849985,538.5632370488299,19793.41367344773,582.5786849486332,21574.97182016389,0.21042565239202293,0.04196645037996527,0.16845920201205766
1964.0,393.627199012675,16345.630874741144,429.9485712074864,18069.24685516151,475.3470057326393,19963.343453558035,519.1886229114232,21815.590828491382,0.20704738090943664,0.07462880129575677,0.13241857961367987
1965.0,356.86715527931483,17219.538602494635,389.8548064322299,18901.41776124976,443.34816172260105,20995.637608752608,519.7582110228556,23601.61153153993,1.3163228247459582,0.549441830717603,0.7668809940283552
1966.0,329.75372134642544,15066.876730081782,361.01594474291505,16433.43953409204,412.7760301763398,18270.746284718334,488.0897507900689,20636.948678607187,1.4090967446092115,0.731499194142484,0.6775975504667275
1967.0,322.6377723391062,14382.234265979723,352.26448502103597,15608.03670208843,404.3350711544891,17333.653143266518,481.58896657992193,19603.155560024123,1.6075756785717354,0.8514422470574543,0.7561334315142811
1968.0,325.18234773918294,13716.542554383701,354.66205877255567,14905.38525948815,407.1200023163432,16756.121457204747,485.58446844932024,19244.958375687216,1.6616429870751035,1.0934955547915028,0.5681474322836007
1969.0,296.53235823138226,12158.114190685978,322.04125987758135,13182.442768140934,369.78378731793504,14903.539466216924,442.71107317680645,17184.915993815997,1.8588955679217891,1.2271921118000768,0.6317034561217123
1970.0,272.46615553895174,11041.695499526564,296.441567077586,11966.234999108983,341.98737595313355,13606.817619463749,412.8981372058967,15786.893880988902,1.9576452165793579,1.358013110862018,0.5996321057173399
1971.0,264.26340949137915,10017.403198245387,287.8591451953421,10795.33953105642,333.24004169088187,12256.332851256495,403.2867429884921,14212.188760724832,1.9686169643714826,1.5141593559474904,0.4544576084239922
1972.0,90.43468217485436,7822.474442582992,98.4098980070232,8433.389458155496,124.96769860400286,9698.605130322785,176.65730224203776,11436.759417851024,5.4812795949094735,1.8451654374534754,3.636114157455998
1973.0,73.98538216296234,6902.170705559007,80.9528500868444,7461.146559456125,105.32277964552588,8608.472318228258,154.01270388846757,10174.009659527681,5.988180609493655,1.8007244505906095,4.187456158903046
1974.0,77.95464538673242,5179.148052178655,84.93623791704019,5603.721647065109,96.19147297448369,6354.89588074422,106.78240555808013,7010.2476008080575,0.5169794767626703,0.5435527031281853,-0.026573226365514957
1975.0,76.85961629931221,4695.577704179524,83.68863006426767,5077.444637829879,94.5615675107437,5725.0037381217,104.77135142401046,6328.459003551146,0.49505979408921985,0.5802763011211172,-0.08521650703189732
1976.0,70.76682484538983,4433.541433599117,77.41727135536459,4796.167478535221,86.56937688213193,5398.21093134204,93.59835774876908,5957.056416569574,0.05691863788313101,0.5411068593432276,-0.48418822146009655
1977.0,93.49322996784159,3996.670216176071,104.29551024314443,4313.774616785451,117.73607618727631,4716.188175540863,127.61235476389058,4972.674825302888,-0.08572279880625655,-0.1911602321849395,0.10543743337868294
1978.0,76.73269007412063,3439.5533296693784,86.78964284338515,3693.1158669278034,98.86149804006729,3986.6350091636205,107.23018711095933,4180.053979820521,-0.16787030197974617,-0.23719421351359804,0.06932391153385187
1979.0,77.56702620452754,3779.606119086736,87.68481230712538,4075.4475133120286,99.8053341704742,4413.354579452297,108.17402324136624,4714.558872366339,-0.17287349366445914,0.01812761430087373,-0.19100110796533287
1980.0,76.10188861479278,4095.938358512656,86.1388416127344,4411.728980795457,98.1565321787278,4786.638595358351,106.33997161253967,5157.551192430318,-0.18466894928270183,0.17455228527908262,-0.35922123456178445
