year_diff,Levee_year,levee_urban,county_urban,levee_area,county_area
-10.0,1948.0,57.78338716158891,2596.47431223645,1071.0810000000001,206999.89486372325
-10.0,1949.0,559.9019573681094,5387.001748445615,44743.529,373999.2009117035
-10.0,1950.0,567.1450080893094,5471.422295498536,45059.411,423092.2708151402
-10.0,1951.0,597.4347446994791,5913.552880101654,46731.831000000006,421554.0904450438
-10.0,1952.0,81.02628594320042,2509.570184009339,2978.3399999999997,213433.93363633408
-10.0,1953.0,177.45986763295133,2280.88153752045,2796.1820000000002,142597.0856456652
-10.0,1954.0,132.3343227789176,2090.899570076159,1300.353,113521.99808297092
-10.0,1955.0,235.08334094571708,3433.084184678893,6291.781000000001,158192.30687747648
-10.0,1956.0,188.37819795332476,3668.930744303498,7110.625,188621.20908972033
-10.0,1957.0,182.93036526552785,3179.0453723375217,6260.706,146682.16508575887
-10.0,1958.0,203.0242505257389,3973.2180053731286,4119.979000000001,184380.5138098457
-10.0,1959.0,170.6467535565384,4632.956806534417,4212.746000000001,328163.44203280733
-10.0,1960.0,218.80861255788898,7966.896873362317,6689.0030000000015,479095.8093212335
-10.0,1961.0,119.16885888950235,6853.607170535414,4584.652999999999,443155.4360717587
-10.0,1962.0,89.29236303380145,6971.744527591239,3725.0719999999997,296575.7907915959
-10.0,1963.0,88.85843081848463,5687.218538672167,2185.364,376767.9380618841
-10.0,1964.0,91.53661712430709,6374.2049219593955,1615.2740000000001,447858.6174826585
-10.0,1965.0,96.78826082989879,6050.910614420151,4462.287,447187.8237776683
-10.0,1966.0,218.5877385149298,6099.296126447029,25152.356999999993,299047.6203037727
-10.0,1967.0,222.43522339846754,5953.48084687692,25875.623999999996,266896.5065153818
-10.0,1968.0,210.578101154748,6778.862452983004,22887.346,332097.7351743712
-10.0,1969.0,48.35723336075649,5567.085629660617,1244.0869999999998,265927.139436875
-10.0,1970.0,33.68420412881962,4360.5604566233615,682.079,257651.09810409768
-10.0,1971.0,64.19383746572922,2996.6543943538873,705.132,205771.30934443593
-10.0,1972.0,76.47476722808948,2891.581028326118,820.753,309782.8314376483
-10.0,1973.0,60.63900589724597,2730.023881345761,623.392,235943.93086148484
-10.0,1974.0,27.97513235405635,2127.579084206707,472.197,188158.3844264114
-10.0,1975.0,12.637174857967121,1571.523117412847,857.4930000000002,79586.76699723699
-10.0,1976.0,61.4081924151722,2208.086126422795,859.5930000000001,97967.82419940463
-10.0,1977.0,67.07356550875878,2622.435344625479,1292.4050000000002,108758.2047428946
-10.0,1978.0,64.44325762724574,2324.5313004981535,760.8240000000001,137767.5583633831
-10.0,1979.0,23.738740356498493,1550.5286954988658,591.5459999999999,159964.73720301568
-10.0,1980.0,44.229569097104566,1051.6758197578781,320.57099999999997,129466.50635502834
-10.0,1981.0,139.8153972230209,1079.7056999265349,475.21399999999994,101401.03741645036
-10.0,1982.0,139.35916068063017,1846.0786974929986,458.584,71322.17066177956
-10.0,1983.0,117.24090654075727,3718.8230905521423,311.43399999999997,87925.64990027784
-10.0,1984.0,16.242586289404873,3980.0493169493857,165.57600000000005,119587.05020597827
-10.0,1985.0,13.37229600838009,3412.260844010636,170.26700000000002,116918.47394823651
-10.0,1986.0,50.371149157587425,1946.5945677487325,306.64599999999996,114090.60102033826
-10.0,1987.0,54.77875715668922,1580.3257181907115,289.576,63602.157452632695
-10.0,1988.0,49.09600820149916,1147.8333339853918,263.82099999999997,42945.44920337914
-10.0,1989.0,9.007996401471274,1092.906044914148,54.8,45721.26653754853
-10.0,1990.0,16.65726927575798,2156.1517913034904,183.042,85410.90516013611
-10.0,1991.0,17.47993828984248,2554.392954033222,193.22999999999996,93966.81093014753
-10.0,1992.0,18.98567959332087,2403.3353406346123,346.872,78412.85612039934
-10.0,1993.0,7.047638839041415,898.9409310316798,180.252,27146.304526909153
-10.0,1994.0,40.5228085737091,1482.2162358460414,997.938,34062.70778036199
-10.0,1995.0,70.39570546953237,2153.305702097841,1668.0220000000002,46798.033458193
-9.0,1948.0,57.90724565215495,2668.549480963814,1071.0810000000001,206999.89486372325
-9.0,1949.0,563.0978970072537,5460.1792664146205,44743.529,373999.2009117035
-9.0,1950.0,570.5889797234809,5528.400146155391,45059.411,423092.2708151402
