Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1966,6.772327236695709,4.1696213154711565e-11,341.8656211244388,1.2376172732852505e-12,17.301603775512,8.055772195577253e-10,651.2306176563591,1.6183062720928413e-09
1967,6.414392226774737,4.648082937533179e-11,323.69389672614625,1.5114916832893365e-12,17.18115521234641,5.898658757461086e-10,635.8662683546306,9.164933019935881e-10
1968,5.657063496271171,2.0906284772761435e-10,270.11513395830593,6.6438575593373e-13,16.244266449748,5.015823164349084e-10,577.0936928362526,5.569638417484551e-10
1969,5.530255207688569,5.215864334021015e-11,239.59597532810494,5.393317561197234e-14,16.131603170479476,3.872382229874754e-10,599.81088731911,2.964233492397256e-10
1970,5.554969062038701,1.3357084523235959e-11,239.0132553305457,4.949516372190395e-13,16.18980838720994,3.6473474708343897e-10,571.4705543409416,3.6080083040875617e-10
1971,1.9483502938395745,8.113766843866782e-09,209.06236379483244,2.4899349099284342e-11,12.107441021366615,2.1049330989964514e-08,518.3732427339555,1.4288732103529103e-09
1972,1.5783224467314625,1.9008595162380665e-08,190.55920431371942,1.1894489029589892e-10,11.37489946570687,3.540483789403666e-08,474.16476050939525,1.906181676547523e-09
1973,1.4485899431545164,2.893126662940782e-10,156.8742897636953,1.7113900396242038e-09,2.0001182038255614,4.0066007882162806e-10,174.65265361114962,9.672185188185939e-12
1974,2.3829149359217556,2.9014382347717804e-10,157.96912798375172,1.4791511906582639e-09,2.822055749803207,9.824950245088551e-11,168.7692329705626,1.7714128050994417e-12
1975,2.3733718207159047,3.512611725410928e-10,167.7738824565248,1.7214217697206021e-10,2.2595808016194088,2.0520949286866677e-10,167.8431912370936,1.2592313575420174e-13
1976,2.2127810631925833,1.8837624920255604e-09,167.20073843314924,1.4609446718152655e-11,1.971137659693488,1.7656613377521485e-10,111.66281946127185,2.941944021132857e-14
1977,2.2197951708345087,2.2081360092799835e-09,129.73224680227526,2.7511617643440813e-13,1.632170160386833,2.918254306891546e-09,82.06395202676424,4.361812267813923e-13
1978,3.3171553334575847,5.6706046030330596e-11,116.8458469596601,2.434834763245536e-15,2.5472510681196994,5.562355225917865e-10,85.54520441874081,2.703196219907449e-11
1979,3.890798856994195,2.4183933590031434e-10,114.50737778200232,2.44590036032448e-13,2.7456701785255397,6.461565827339337e-10,84.65626823561172,4.0108653344414906e-11
1980,3.3062360771903805,1.3080333921436798e-09,119.61185003064202,2.5760767914402107e-11,2.2649722215056194,2.423539962015547e-10,105.95679521474995,4.378327127185702e-11
1981,2.680778820884113,4.8469193756152954e-11,119.36119527777123,3.1654543689254935e-11,1.6810051182165182,2.2602681066573625e-08,135.17388819127643,1.0163484584232509e-10
1982,2.5048671550840513,9.981871119833174e-12,116.10267277070284,7.029179866659339e-11,1.9114691221149407,1.877671363035202e-09,151.5826016056567,3.9500207701177905e-11
1983,2.606936461046905,1.2358038569361721e-11,111.19316314008904,9.097986589907031e-11,2.1917875945879217,2.0104088676388692e-09,164.89520737641953,5.0940164168597775e-12
1984,2.585288480467767,5.858091174036977e-10,120.34843926073165,1.3165662147059377e-10,2.2582018405162216,1.5467567221567852e-09,185.5734165659701,5.6582390057902523e-11
1985,1.4980517640136277,1.9780608460993586e-08,110.81616920781221,5.7886706230933917e-11,1.4147826470764073,2.749023244686615e-09,173.05937947886048,7.848100975526071e-12
1986,0.9190960570987148,4.349085225783377e-08,99.81032591595647,1.9383099863166544e-11,1.12300306181681,1.8359898437982654e-09,169.37572572975296,8.038634304524979e-12
1987,1.047296185971014,5.590311050411345e-08,97.36295090602766,5.485542624976567e-15,1.3808582785035775,4.491419843537089e-10,151.57826773631052,5.2610759383775073e-14
1988,0.7715543595329688,8.167291364332464e-08,86.79509760639951,1.6272629238474737e-14,1.040739794463832,3.3454913332917778e-09,131.67009231295037,5.8351576698891204e-15
1989,0.7113344631226859,2.8997550281193797e-08,77.14448695121234,5.478007980604366e-11,0.7769275617817559,8.116397968741979e-12,114.66773678110894,2.9719304194433897e-15
1990,0.6144353311449198,4.1626998693985956e-07,76.47486539194756,2.1611686354557026e-10,0.5204902254518391,1.1779668549284151e-09,108.36092308432183,1.0460836998020103e-13
1991,0.5353070518722491,3.543723069782716e-09,65.28494739906182,4.5505488677175e-09,0.6529115017975347,9.48616703139154e-10,100.6106160749166,1.529090531428827e-10
1992,1.7570793234428788,7.874757512498806e-09,96.07564532725769,1.7175393978283948e-08,1.706430926665064,2.616587663992323e-10,138.27136976420934,6.289813796206024e-11
1993,1.732665372613841,9.669853361153002e-09,94.00518157454803,1.7952122778049744e-08,1.706430926665071,2.6165876639923637e-10,133.70729574159452,8.214809677602967e-11
1994,1.5435004396383203,1.4635095255661659e-08,73.88684988945852,2.2974609438752985e-08,1.4302753116918048,8.337261923772041e-10,119.60800786762422,2.6547973620907573e-11
1995,5.335734572370743,2.6591999370130466e-08,188.38961334648275,9.367981931019417e-08,5.264182043734053,1.0444818136324835e-09,276.1702329017455,2.804217576236858e-10
