Levee_year,levee_urban_1,county_urban_1,levee_urban_2,county_urban_2,levee_urban_3,county_urban_3,levee_urban_4,county_urban_4,levee_urban_ratio,county_urban_ratio,levee_effect
1948,111.93971742040131,4328.363577336578,115.98032547512484,4787.45851395604,126.5194308809874,5383.522987072841,134.39873864246323,5947.986915650754,0.9500302070290618,0.22951460265350132,0.7205156043755605
1949,641.3801914431182,8289.631333088051,657.9318224516078,8883.932831291871,692.4413562910396,9748.399115429882,731.5748713127152,10599.538941859082,1.3643298356278848,0.43216840105843923,0.9321614345694456
1950,846.8223229838095,9256.065058230064,905.8130412714336,9854.383595284186,996.3513118160384,10794.705882766108,1076.430334487762,11714.645397916465,0.3574851264105323,0.5375413900424479,-0.18005626363191563
1951,883.6736708788578,9454.766102661632,971.3215746908645,10185.404437049589,1122.790087099855,11367.308378301608,1262.0407067025,12457.099414874057,0.5887501417183847,0.49156016770643185,0.09718997401195284
1952,322.2798040220363,4448.007006276157,397.02392281637407,4948.466929745815,521.6701926779026,5785.44248630262,628.8553488245763,6515.2189193842805,0.434027959331476,0.4582115347462101,-0.02418357541473415
1953,222.54169161514318,3393.0034030428224,258.49891670859466,3804.635845504176,327.9245402137823,4484.792900850185,396.27203486296634,5065.450524024863,0.9008000331380264,0.4106216208388218,0.49017841229920456
1954,166.8625436900401,3180.3497287619157,173.66229496368504,3554.801741562603,182.4601314781908,4089.1815824663618,191.75220704739104,4534.651772083668,0.3665316855360974,0.18965895332073002,0.17687273221536737
1955,272.2259196519176,4713.164494696506,286.47882847944123,5319.46053699505,310.7555062633124,6116.52854338612,333.2853139520378,6727.640433810811,0.5807164671690292,0.007943063767809733,0.5727734034012195
1956,285.0106007931333,6193.649154738104,299.77746340533713,6832.652825293252,331.834380144203,7674.771365039497,363.59297021222983,8323.278914553292,1.1506660488450953,0.014872964579983217,1.135793084265112
1957,285.3957021570144,6077.455384121193,303.5931530938668,6816.159888496799,336.514509814852,7666.233593694032,367.4049442600816,8255.135185343144,0.697514369041222,-0.20279138930270268,0.9003057583439247
1958,307.6624765524112,8015.25016656823,321.9247348112766,8787.510798764197,345.59466903224995,9659.274854109255,370.5880599057101,10296.18073397991,0.752414689162165,-0.17527081749644824,0.9276855066586133
1959,199.09988097969548,7645.252224903704,212.95464143372624,8639.478482712084,229.73926857175178,9725.73816175517,246.4378965997048,10514.815837894304,0.20526284690074914,-0.2063399352592673,0.41160278216001644
1960,251.5455261775741,12527.476368704218,264.3154130539783,13844.099724150601,282.37398036186806,15269.247781750324,300.7979715777466,16389.1942606282,0.44276855340995636,-0.14937975675042436,0.5921483101603807
1961,149.0127238295849,10487.029788125388,160.27106474309812,11698.92559958067,172.64261287667992,12962.540933906168,182.95530786533584,13970.551032063158,-0.08399514032500632,-0.168236998074496,0.08424185774948967
1962,141.79658132732482,11276.168592711922,150.3236120739356,12356.425384149494,158.67178648378334,13456.647046328912,163.9775962205103,14376.32382535478,-0.3777658490517536,-0.1486498522244959,-0.2291159968272577
1963,123.71336452682965,8196.380746811785,134.3903285242493,8962.505959839997,145.17990212353476,9741.650663656945,155.50143588152758,10522.061684091072,-0.0332894481533067,0.018646831044038414,-0.051936279197345114
