year_diff,Levee_year,levee_urban,county_urban,levee_area,county_area
-10.0,1948.0,607.0223204950254,7283.359717536358,45791.519,568576.5516188594
-10.0,1949.0,572.7979510446719,5746.292528713977,45184.229999999996,473002.8002637769
-10.0,1950.0,624.4109422165827,6990.721980501506,47625.527,556069.4647473485
-10.0,1951.0,609.241528025799,6410.59509564556,47543.136999999995,516335.01745685266
-10.0,1952.0,703.2760075786005,6287.771140175911,47048.3,463405.7802095764
-10.0,1953.0,204.89968102103813,3902.4446014451255,4201.377,297496.8499691164
-10.0,1954.0,272.7942795462698,3874.0589604518095,8769.422999999999,251075.24641780774
-10.0,1955.0,290.8974515527789,3070.6379586271078,7422.284,211180.01216402493
-10.0,1956.0,295.54937767005094,3434.8892441837784,7460.093,211529.40272370906
-10.0,1957.0,283.9287765531977,4618.0195134764335,10064.302,262971.9396519451
-10.0,1958.0,314.6582160549371,5373.016217756993,10305.883000000002,416145.0220278522
-10.0,1959.0,254.90702272087051,7567.570011882741,7817.367,520418.24599873705
-10.0,1960.0,208.00976274135192,8338.607290427717,7532.499000000002,537869.2171554698
-10.0,1961.0,209.3958539377304,9426.945599204479,7756.9980000000005,580930.1112916415
-10.0,1962.0,154.30515024504376,10130.990376430691,5910.496999999999,741979.376334657
-10.0,1963.0,139.95860531037403,10417.473993411997,4958.505999999999,640411.232349905
-10.0,1964.0,123.95445636392448,8727.935208608145,5595.013,538178.704330789
-10.0,1965.0,275.8630615526117,10209.609026735468,26514.746,576347.7033007888
-10.0,1966.0,300.59472416130427,10352.676987071412,27153.554999999997,618548.9840851439
-10.0,1967.0,251.51353961542262,9842.48636802625,26305.712000000003,496894.92418487626
-10.0,1968.0,229.98647108123603,8855.770836299345,26137.128999999994,421033.287249142
-10.0,1969.0,230.88708394827637,8057.6416622431425,23360.538999999997,442095.5496852458
-10.0,1970.0,64.25902494234319,5905.839085210464,1802.515,402112.66199384123
-10.0,1971.0,54.804680596648666,5156.304445323124,1033.525,425982.0343985605
-10.0,1972.0,51.85067937656502,3506.289185913182,1049.0520000000001,319020.12764663994
-10.0,1973.0,49.18274491197926,2932.3918736157343,1040.9219999999998,316365.4820951707
-10.0,1974.0,41.750845948856025,2762.46140831585,1223.8819999999998,260294.79933253935
-10.0,1975.0,80.79191806482942,3259.7797714416392,1257.107,234169.16486992742
-10.0,1976.0,66.43048095513376,2878.0712984503166,1556.771,147596.68069500092
-10.0,1977.0,69.68425448896002,2855.1268781391514,1401.02,165956.40048086847
-10.0,1978.0,76.72311876161423,2895.197293213545,1376.6109999999999,197913.18692742515
-10.0,1979.0,95.64610787825387,2562.0843584589975,1015.236,177706.2941669689
-10.0,1980.0,53.28759149088454,1869.4961342322008,853.942,174275.0941340896
-10.0,1981.0,54.20484612756146,2261.590328670374,380.091,165362.63328248548
-10.0,1982.0,50.65222017851049,2665.861540051612,392.736,147833.4478679429
-10.0,1983.0,43.32413225282386,3190.163256114857,417.667,150668.53787924457
-10.0,1984.0,20.501599883680186,3417.34539763795,219.646,170239.14901229282
-10.0,1985.0,57.72126866136079,3649.626706097876,389.94999999999993,158778.2683773956
-10.0,1986.0,54.14726527716668,3029.9131108838496,412.80899999999997,139161.1824036952
-10.0,1987.0,53.5033422002436,2277.238864246832,351.043,125504.73281250437
-10.0,1988.0,54.16992632534664,1693.6101044754053,291.566,86243.94953613413
-10.0,1989.0,60.91292769089408,2565.988626788473,436.76699999999994,84796.43149402563
-10.0,1990.0,19.733922817038604,2465.1282739369763,235.42000000000002,82788.04995494406
-10.0,1991.0,17.197475876770344,2379.4252432055623,345.917,78718.03098718617
-10.0,1992.0,18.997503848798313,2330.2173060748028,353.09399999999994,72891.9157215458
-10.0,1993.0,50.947570619528534,3137.1529577494707,1177.82,71385.76674841251
-10.0,1994.0,39.36312464661714,1944.7215298622452,1006.455,46746.3199959121
-10.0,1995.0,108.936161102065,3619.959167850216,2662.59,77761.9374584587
-9.0,1948.0,609.0977923836011,7420.808765276013,45791.519,568576.5516188594
-9.0,1949.0,575.0595256829915,5822.915302104063,45184.229999999996,473002.8002637769
-9.0,1950.0,630.6781869893782,7103.162677370362,47625.527,556069.4647473485
-9.0,1951.0,615.5079210181001,6502.775076296649,47543.136999999995,516335.01745685266
-9.0,1952.0,711.0490799602146,6366.214981563588,47048.3,463405.7802095764
-9.0,1953.0,210.84637083722734,3982.3939041231483,4201.377,297496.8499691164
-9.0,1954.0,278.8489915989829,3978.0735542518305,8769.422999999999,251075.24641780774
-9.0,1955.0,293.1984333696403,3144.2724964079944,7422.284,211180.01216402493
-9.0,1956.0,298.04350286260393,3539.1451566334067,7460.093,211529.40272370906
-9.0,1957.0,285.3654225583741,4742.960550455861,10064.302,262971.9396519451
-9.0,1958.0,316.7808188826575,5530.022114931124,10305.883000000002,416145.0220278522
-9.0,1959.0,256.9114227261267,7788.072752137976,7817.367,520418.24599873705
-9.0,1960.0,210.61587488533542,8591.296527324448,7532.499000000002,537869.2171554698
-9.0,1961.0,211.87237390940516,9669.76682306151,7756.9980000000005,580930.1112916415
-9.0,1962.0,157.0895910641018,10414.451143792041,5910.496999999999,741979.376334657
-9.0,1963.0,142.30748647664876,10688.691615878737,4958.505999999999,640411.232349905
-9.0,1964.0,126.00355687582945,8939.89646817854,5595.013,538178.704330789
-9.0,1965.0,282.39740749690054,10431.939902379818,26514.746,576347.7033007888
-9.0,1966.0,307.2559918749738,10572.948154415126,27153.554999999997,618548.9840851439
-9.0,1967.0,257.41768627977234,10034.960090219865,26305.712000000003,496894.92418487626
-9.0,1968.0,235.57691898852354,9013.921257112408,26137.128999999994,421033.287249142
-9.0,1969.0,237.2871589970733,8188.227015800752,23360.538999999997,442095.5496852458
-9.0,1970.0,65.56663534590467,5994.867783977733,1802.515,402112.66199384123
-9.0,1971.0,55.98552031906454,5236.389747004072,1033.525,425982.0343985605
-9.0,1972.0,53.031519098980894,3554.529980774309,1049.0520000000001,319020.12764663994
-9.0,1973.0,50.4253493402775,2974.1331730310403,1040.9219999999998,316365.4820951707
-9.0,1974.0,42.62124846659172,2797.4012786840112,1223.8819999999998,260294.79933253935
-9.0,1975.0,82.60403081893348,3303.038274669433,1257.107,234169.16486992742
-9.0,1976.0,68.24272539737375,2913.267780264495,1556.771,147596.68069500092
-9.0,1977.0,71.4964989312,2887.635672125011,1401.02,165956.40048086847
-9.0,1978.0,78.60245814709468,2929.581906920405,1376.6109999999999,197913.18692742515
-9.0,1979.0,98.09528449901194,2596.21815816707,1015.236,177706.2941669689
-9.0,1980.0,54.60957441786297,1893.1863005550981,853.942,174275.0941340896
-9.0,1981.0,55.462522261160174,2320.970084445037,380.091,165362.63328248548
-9.0,1982.0,51.90989631210921,2731.8752408639775,392.736,147833.4478679429
-9.0,1983.0,44.575316084238544,3273.1709453618473,417.667,150668.53787924457
-9.0,1984.0,20.871252431666058,3501.3530923069816,219.646,170239.14901229282
-9.0,1985.0,58.53037210048917,3736.070288571402,389.94999999999993,158778.2683773956
-9.0,1986.0,55.021203274858706,3077.6661646746034,412.80899999999997,139161.1824036952
-9.0,1987.0,54.37728019793563,2315.232955131259,351.043,125504.73281250437
-9.0,1988.0,54.98870210430502,1711.045089748823,291.566,86243.94953613413
-9.0,1989.0,61.793503294808694,2584.8621197504467,436.76699999999994,84796.43149402563
-9.0,1990.0,20.114098162722115,2482.4403699585346,235.42000000000002,82788.04995494406
-9.0,1991.0,17.51484333004307,2395.173164841877,345.917,78718.03098718617
-9.0,1992.0,19.376941232140975,2345.403245350947,353.09399999999994,72891.9157215458
-9.0,1993.0,52.08957814873672,3158.090068857388,1177.82,71385.76674841251
-9.0,1994.0,40.317601168073395,1959.8451936092529,1006.455,46746.3199959121
-9.0,1995.0,111.61225810173251,3643.96026559431,2662.59,77761.9374584587
-8.0,1948.0,610.8802462971685,7538.737669439883,45791.519,568576.5516188594
-8.0,1949.0,576.5259755534323,5895.277558674072,45184.229999999996,473002.8002637769
-8.0,1950.0,635.1629101968299,7199.779909032635,47625.527,556069.4647473485
-8.0,1951.0,619.9290114192802,6592.509682569134,47543.136999999995,516335.01745685266
-8.0,1952.0,716.3490666718274,6441.779003125362,47048.3,463405.7802095764
-8.0,1953.0,215.0478700174229,4064.031676214727,4201.377,297496.8499691164
-8.0,1954.0,283.6846682957056,4079.9000429774164,8769.422999999999,251075.24641780774
-8.0,1955.0,295.4567315519444,3227.2817705995217,7422.284,211180.01216402493
-8.0,1956.0,300.390889868904,3645.713588791035,7460.093,211529.40272370906
-8.0,1957.0,287.3974106912013,4879.656556696989,10064.302,262971.9396519451
-8.0,1958.0,320.1884839230478,5700.656140956184,10305.883000000002,416145.0220278522
-8.0,1959.0,259.99958739686963,8015.391166495067,7817.367,520418.24599873705
-8.0,1960.0,214.14210997396253,8852.80178203424,7532.499000000002,537869.2171554698
-8.0,1961.0,215.43140300353946,9924.4062163446,7756.9980000000005,580930.1112916415
-8.0,1962.0,160.8461389389061,10691.65973212761,5910.496999999999,741979.376334657
-8.0,1963.0,144.6866342692868,10942.845538032685,4958.505999999999,640411.232349905
-8.0,1964.0,128.25837330613098,9141.545652052968,5595.013,538178.704330789
-8.0,1965.0,287.9804828970853,10642.208798355094,26514.746,576347.7033007888
-8.0,1966.0,312.97009947798176,10784.912614633533,27153.554999999997,618548.9840851439
-8.0,1967.0,262.37077766515074,10230.556694783514,26305.712000000003,496894.92418487626
-8.0,1968.0,240.470755373902,9187.69410722614,26137.128999999994,421033.287249142
-8.0,1969.0,242.05958903427884,8333.004205653855,23360.538999999997,442095.5496852458
-8.0,1970.0,66.13184117275036,6097.713218810611,1802.515,402112.66199384123
-8.0,1971.0,56.30750191216677,5322.534212349853,1033.525,425982.0343985605
-8.0,1972.0,53.353500692083124,3605.777876536996,1049.0520000000001,319020.12764663994
-8.0,1973.0,50.681705933379725,3014.256313412859,1040.9219999999998,316365.4820951707
-8.0,1974.0,42.9405621508722,2832.9034008711023,1223.8819999999998,260294.79933253935
-8.0,1975.0,83.98673897553729,3350.8595566349863,1257.107,234169.16486992742
-8.0,1976.0,69.80525149488192,2955.652615284479,1556.771,147596.68069500092
-8.0,1977.0,73.05902502870816,2926.583410333322,1401.02,165956.40048086847
-8.0,1978.0,80.16498424460286,2970.593683060774,1376.6109999999999,197913.18692742515
-8.0,1979.0,101.16778985238726,2636.3543763434,1015.236,177706.2941669689
-8.0,1980.0,56.618685298914954,1918.4405646819437,853.942,174275.0941340896
-8.0,1981.0,57.22057412431019,2362.287651380868,380.091,165362.63328248548
-8.0,1982.0,53.73825586756692,2779.1364604350038,392.736,147833.4478679429
-8.0,1983.0,46.53593417273911,3334.6753144989075,417.667,150668.53787924457
-8.0,1984.0,21.323020082372935,3565.732465127932,219.646,170239.14901229282
-8.0,1985.0,59.35743994486938,3804.009865082961,389.94999999999993,158778.2683773956
-8.0,1986.0,55.78766646807613,3125.5409593800377,412.80899999999997,139161.1824036952
-8.0,1987.0,55.073435698845365,2354.414179299842,351.043,125504.73281250437
-8.0,1988.0,55.55259907217191,1731.9792966102937,291.566,86243.94953613413
-8.0,1989.0,62.35571876185908,2605.547555912277,436.76699999999994,84796.43149402563
-8.0,1990.0,20.301013436099154,2501.565124792014,235.42000000000002,82788.04995494406
-8.0,1991.0,17.764389920735766,2411.4215711199017,345.917,78718.03098718617
-8.0,1992.0,19.750627682973533,2361.027227281366,353.09399999999994,72891.9157215458
-8.0,1993.0,52.91690767830904,3177.465052278587,1177.82,71385.76674841251
-8.0,1994.0,40.958015424268666,1973.0939775812599,1006.455,46746.3199959121
-8.0,1995.0,113.28409837554715,3661.8359725289088,2662.59,77761.9374584587
-7.0,1948.0,612.6941443069717,7663.94006962855,45791.519,568576.5516188594
-7.0,1949.0,578.0233165821035,5964.465925611047,45184.229999999996,473002.8002637769
-7.0,1950.0,641.8709196987506,7311.47510671176,47625.527,556069.4647473485
-7.0,1951.0,626.7050316459267,6688.944594227901,47543.136999999995,516335.01745685266
-7.0,1952.0,723.49569505369,6530.226002742734,47048.3,463405.7802095764
-7.0,1953.0,220.95232405286532,4157.2342105072985,4201.377,297496.8499691164
-7.0,1954.0,290.786129356601,4197.291349200735,8769.422999999999,251075.24641780774
-7.0,1955.0,297.66244901287035,3308.2291071212094,7422.284,211180.01216402493
-7.0,1956.0,302.5314362277458,3762.155841164334,7460.093,211529.40272370906
-7.0,1957.0,289.7902233229471,5023.352492834425,10064.302,262971.9396519451
-7.0,1958.0,324.1342166745128,5873.228015709146,10305.883000000002,416145.0220278522
-7.0,1959.0,263.12507986858424,8233.519788367263,7817.367,520418.24599873705
-7.0,1960.0,217.16384071953095,9106.678034056473,7532.499000000002,537869.2171554698
-7.0,1961.0,218.63539751769798,10162.478687730109,7756.9980000000005,580930.1112916415
-7.0,1962.0,164.7346088253812,10952.354232006812,5910.496999999999,741979.376334657
-7.0,1963.0,147.71200085022073,11188.177799698737,4958.505999999999,640411.232349905
-7.0,1964.0,130.90697314136244,9343.627871641795,5595.013,538178.704330789
-7.0,1965.0,293.83757328109175,10850.848677353533,26514.746,576347.7033007888
-7.0,1966.0,319.1528007259612,10990.050183193016,27153.554999999997,618548.9840851439
-7.0,1967.0,267.1772891126933,10427.33524709315,26305.712000000003,496894.92418487626
-7.0,1968.0,244.52498181558167,9357.393761437792,26137.128999999994,421033.287249142
-7.0,1969.0,246.79968967561624,8476.518484269385,23360.538999999997,442095.5496852458
-7.0,1970.0,67.45228811817873,6201.0460754836095,1802.515,402112.66199384123
-7.0,1971.0,56.9933761118245,5411.741109385174,1033.525,425982.0343985605
-7.0,1972.0,54.03937489174086,3654.2129062683125,1049.0520000000001,319020.12764663994
-7.0,1973.0,51.42934483891982,3053.3162498438037,1040.9219999999998,316365.4820951707
-7.0,1974.0,43.564730725114835,2869.654795950598,1223.8819999999998,260294.79933253935
-7.0,1975.0,86.23518307015425,3398.7445724457402,1257.107,234169.16486992742
-7.0,1976.0,72.36649940894331,2998.600899255123,1556.771,147596.68069500092
-7.0,1977.0,75.62027294276959,2967.406890310953,1401.02,165956.40048086847
-7.0,1978.0,82.79122223464307,3013.6692818108636,1376.6109999999999,197913.18692742515
-7.0,1979.0,104.04729685542313,2674.8665360724904,1015.236,177706.2941669689
-7.0,1980.0,57.8739167815765,1942.3192874752472,853.942,174275.0941340896
-7.0,1981.0,58.16300178752729,2402.042196830111,380.091,165362.63328248548
-7.0,1982.0,54.68068353078402,2821.8320669885206,392.736,147833.4478679429
-7.0,1983.0,47.42137175997739,3391.1148476731323,417.667,150668.53787924457
-7.0,1984.0,21.39278478825529,3625.109381513165,219.646,170239.14901229282
-7.0,1985.0,59.6148547475884,3865.8222694611873,389.94999999999993,158778.2683773956
-7.0,1986.0,56.04508127079515,3165.976275104531,412.80899999999997,139161.1824036952
-7.0,1987.0,55.330850501564385,2387.908556151207,351.043,125504.73281250437
-7.0,1988.0,55.74024916900857,1748.1012454620002,291.566,86243.94953613413
-7.0,1989.0,62.730284132072775,2622.546076573083,436.76699999999994,84796.43149402563
-7.0,1990.0,20.487928709476197,2515.628304816829,235.42000000000002,82788.04995494406
-7.0,1991.0,17.95130519411281,2426.4211196721362,345.917,78718.03098718617
-7.0,1992.0,19.937542956350576,2375.7773176350265,353.09399999999994,72891.9157215458
-7.0,1993.0,53.297524971390516,3195.4658264768696,1177.82,71385.76674841251
-7.0,1994.0,41.1517174439731,1984.8433085434667,1006.455,46746.3199959121
-7.0,1995.0,113.86520443466046,3678.5247092047416,2662.59,77761.9374584587
-6.0,1948.0,615.685821196512,7802.196062229385,45791.519,568576.5516188594
