Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,2.8926389625315707,8.200057060911684e-07,91.79403108340978,4.161593596446914e-12,8.135578307789956,1.854083622410186e-12,109.87131143656109,5.472792087899423e-16
1949.0,2.7847547937586015,1.381324225967747e-06,56.21114176637974,4.853111856171269e-13,8.174606467364868,6.621304216599038e-14,82.12726659259124,1.1022242164949932e-17
1950.0,8.230823437975857,9.718180927218649e-08,97.67968652066588,9.742242866966834e-12,18.259687678347127,1.2961296890094684e-16,137.60802060267804,4.790051179211875e-16
1951.0,8.204301871089648,7.180883644566975e-08,90.35864687094858,4.606483099530575e-10,18.190758480362632,2.2728570487824975e-16,139.1942314690919,5.822347843506346e-17
1952.0,8.23119437549883,7.808805177315719e-08,89.49933375650653,3.956230828892353e-10,18.187372958477106,2.3096710779277464e-16,137.5587422994567,2.7622224923313915e-18
1953.0,6.031599705662358,6.111813501396194e-08,91.22001785392214,4.2182241791243397e-10,11.822098093263518,7.310156577158783e-17,117.8379470906417,3.383024421377284e-15
1954.0,7.090651523120677,4.1594092039253364e-08,124.13343567104789,3.4602279718884057e-10,13.6853967093512,1.0704525316931913e-15,147.1200432009066,7.203451737180125e-13
1955.0,2.6573049259488073,1.1845698978222863e-06,91.83282641056857,4.050496289873424e-10,6.392267647667834,3.474977350217517e-13,103.40899400582416,1.396138635835385e-12
1956.0,2.6342088501169254,8.990530313145216e-07,121.20494984569845,2.0890495976093408e-11,6.027461530355831,6.873183879946407e-13,107.49586205332366,2.118670270682912e-11
1957.0,2.9225286119658236,3.192045172866119e-07,140.57972132221192,6.547786530023374e-12,6.821635470885827,1.765497394279858e-13,133.93737856368762,2.5726566079575527e-12
1958.0,3.6930510718442875,6.239044883299408e-08,151.19562756776975,1.1880412353732904e-13,7.709185722658557,3.9530723655703556e-14,139.55342321223884,1.2811288626293988e-12
1959.0,2.705425279783288,1.6114384701230957e-08,185.89513965208812,6.6099740989565726e-15,5.1398205716214065,5.644974055643511e-12,160.0703045286308,2.362915402736112e-10
1960.0,2.2439907336259655,1.1944700213147886e-10,212.86974486619624,3.961387495924346e-14,2.617461797647696,3.3222217972738615e-10,180.751041074716,4.4799881574999003e-10
1961.0,2.2706202787363203,2.6153836276990025e-10,190.05288532803337,5.477207478148314e-13,2.623242324455152,1.3283524232298773e-09,176.01530130218407,3.1356759016314827e-09
1962.0,2.8959553276713272,1.9216381753809997e-11,217.96766379829432,9.815714678000544e-13,3.280382767431755,2.67540674225423e-09,202.88526230068317,4.370946233180647e-09
1963.0,2.372550722329235,1.1409575622626852e-12,207.9725431050681,5.409531805892325e-12,2.517174483362613,2.417508168934226e-09,196.60314415625555,2.2977294247244044e-09
1964.0,2.0857231160584337,7.082537519666241e-11,166.3949319892369,1.0544717404708673e-12,2.443191067063564,1.173227832313246e-09,181.63308924291562,1.9755038454558938e-10
1965.0,5.127718019733113,5.943495023062312e-10,170.88537737201284,6.587693165153621e-12,6.231292330308936,3.619906463287862e-12,198.43450463316572,2.8393582403055126e-12
1966.0,5.293729510026914,5.335954794770499e-10,176.52555241253958,2.7048423483967113e-12,6.933635646294391,3.0689772485601574e-12,223.2202437213764,1.6003385560190815e-12
1967.0,4.476288316148857,3.88029008801427e-10,158.28735950861903,8.921103087725877e-12,13.234727515702147,2.415867937619201e-09,348.02135180242647,1.23703927118443e-09
1968.0,4.200120779709758,1.8009842236504079e-10,141.38786401889934,4.2415897424278285e-12,12.91268076833891,2.2413638236175378e-09,332.11838929773353,5.511608157078256e-10
1969.0,4.3701677521174,3.7529274815390214e-10,116.22932190097424,7.874145971650527e-12,13.279412162464364,1.4691328855944072e-09,298.56025442797716,1.2539659273162117e-09
1970.0,0.9362729370338831,3.8552266926956864e-08,87.45506300537602,3.01083176666701e-11,9.519303315170326,9.135618408364951e-08,310.142182610109,1.833483572084764e-09
1971.0,0.7606978149716959,2.694942899294269e-07,79.75050190331996,3.994417715730546e-10,9.078391213404831,1.3834542740293363e-07,282.6909793900236,1.760532777778544e-09
1972.0,0.6274826027475893,6.639382428381282e-09,57.233013827543175,2.3194142980023712e-08,1.3205250278305378,2.7445305588673614e-08,109.6998922321336,4.9779202161886794e-11
1973.0,0.6255772272881335,3.817943808200254e-09,49.48111965613279,7.021379561184e-08,1.3285217469955484,1.0965364252851079e-08,99.75885881677078,3.408219992646454e-11
1974.0,0.8507216501186008,2.9351138091499202e-08,48.72171740677996,1.0969443292356151e-07,1.1602002353578387,6.84700181816955e-10,93.58755828012781,6.096735568676862e-11
1975.0,0.8317151694602138,1.2310021083519986e-08,50.69824766855845,6.063574947192942e-10,1.0295097287544008,3.2141485693711967e-11,41.574938483057366,8.365646435488317e-12
1976.0,0.7972170436442987,1.4664379822210871e-09,37.098583844594856,1.5350771918508018e-11,0.756438751283373,2.3764774357851994e-08,28.45578832767859,1.2670797489924296e-10
1977.0,0.7972170436443002,1.4664379822210824e-09,31.237975326048087,1.0897347964343424e-12,0.7655814006340211,1.6430013690322746e-08,21.85946617221262,6.415034185534047e-11
1978.0,0.964345405327343,8.574338651874296e-10,31.35960442494624,5.564022890275861e-13,0.7068008300864772,6.341730451366998e-08,23.2051872060905,1.1297153206021273e-11
1979.0,1.4891782406166514,4.394617228928986e-11,26.566763202166086,1.8708318449554054e-15,1.1246386950791454,2.2309252128263595e-11,18.51797537721896,3.3046186963458994e-11
1980.0,1.3734772985153612,1.836525169758835e-11,16.691534859248733,5.056275676154941e-14,1.0165962854496735,1.845750811377875e-12,12.77234050068843,1.1007897579507362e-13
1981.0,1.2486455139382748,7.299400121990678e-12,30.895463711523092,2.0284776591412885e-10,0.9629004135683856,1.923740485732201e-12,39.83245059859331,3.146390929754101e-10
1982.0,1.2644114813042409,1.2012090326470825e-11,35.990137420458154,1.1446018267787569e-10,1.003612309672282,5.226534750845682e-11,54.21867911091283,2.1237127035113996e-10
1983.0,1.1250452680894338,2.2238152819150595e-10,47.594343892578365,1.0500093942935618e-09,1.2679476683511663,1.063408918220498e-10,74.08305709773666,2.6196799208345927e-11
1984.0,0.11010108342778346,1.689705030598687e-07,46.36197369878576,1.6150845417419244e-09,0.39729541075604047,3.146703894344333e-06,72.90911640905125,3.393748093603032e-11
1985.0,0.25260009388997773,2.0802805196405377e-06,47.753102434835455,1.7078074927906112e-09,0.4176417873203455,6.364129904599696e-07,80.52138274223873,1.5281432125734025e-10
1986.0,0.25055687339225097,7.689696950447423e-06,33.45952194282353,3.8472560086784416e-10,0.47449744100734215,7.250703730301311e-07,54.03888535305677,1.3653799284386354e-12
1987.0,0.23479090602628538,9.287872222807488e-06,26.222151527271365,1.9297862910928806e-09,0.42464289555279544,3.654190686202753e-06,38.64053231124137,6.105250307913349e-13
1988.0,0.17730262335070002,4.011379313543006e-05,10.904826656278033,1.9542343301543405e-10,0.136054905294964,7.800980280565005e-07,15.664532148885655,4.0349345145429114e-10
1989.0,0.27579824173739276,2.0494679756112754e-05,14.565358041083783,1.6654537733423255e-12,0.15689168393407016,9.558754582973946e-06,22.711923797153332,4.0475862920166726e-10
1990.0,0.15630480079122933,1.1002522194445865e-06,14.851678550669178,1.0564239344153759e-10,0.07769243232610057,0.001022093849619527,19.209462733914393,1.693453258122727e-11
1991.0,0.17123388154855168,3.4662823636452606e-07,14.909053997843543,2.3839246768605646e-10,0.053860564132816036,0.000134713618148808,20.333110053637256,9.9570220604267e-15
1992.0,0.24157980229447285,2.1965287606432753e-08,14.530074792116778,3.05101830617313e-10,0.053860564132816036,0.0001347136181488082,19.96312358598918,2.8353074248247704e-16
