Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,6.8529395308990075,1.49647885326305e-08,217.79162124032985,5.6356701985616576e-15,17.255138277526612,6.66306858964348e-14,297.8395606122474,2.5007987394580747e-18
1949.0,8.833536741697635,1.2964786270719082e-08,127.03789288909138,4.346373252718137e-12,18.675307327033707,8.271791929098223e-17,181.66063092868035,6.305204285513324e-18
1950.0,9.020268026701778,1.1575634465103991e-08,139.6917231787794,1.0505679374661477e-11,19.099668552670593,1.0438120030558059e-16,200.86972680474878,6.233785489416314e-18
1951.0,9.961277255607811,3.661033625980526e-09,145.9847812675166,1.0027820076840466e-11,20.121105156366596,8.094873559112915e-16,210.01147664759162,7.296998463139351e-20
1952.0,9.925105969155574,3.0078773650651966e-09,162.96290703393436,1.760311046018343e-10,19.99856177174476,1.3516076256500501e-15,227.53810023020992,1.0730833490123098e-17
1953.0,11.533133057062159,4.70503173160867e-09,201.7111056809972,8.297113348523906e-11,22.857980292047152,5.8892687746363566e-18,254.59987931107378,1.268811450086331e-14
1954.0,9.8470351331339,3.2084237306380947e-08,179.29893533584237,1.0546393340747988e-10,18.88056669391111,1.1120135093182572e-17,206.62501232271745,8.661326591499726e-13
1955.0,9.630102992002612,1.3394602352835673e-08,210.5267567799135,3.3289968905213494e-11,17.903170371175822,1.4631192377867095e-17,212.97146379994126,4.5938322339627775e-12
1956.0,5.048754785525958,3.492213192657877e-09,212.8901490294203,9.764690409253816e-13,9.670700034409755,2.6764406108286824e-16,204.4584474807201,7.999578807559791e-13
1957.0,5.913331328349038,6.622508367237577e-10,256.2368849273603,2.8137805773879747e-14,10.46485759589396,6.854920038797816e-15,232.60870107635697,8.823501427028568e-14
1958.0,5.450190117331534,6.49707664548405e-09,336.47228213914036,2.8984847836321673e-18,9.940539547322178,1.982621068041909e-14,297.4797166827375,3.404181685157957e-13
1959.0,5.848278897802103,1.3821706196225226e-09,335.96924036411053,8.730231077530861e-17,9.85738449794519,2.99043557809596e-14,293.4551073312043,4.4307006758461024e-12
1960.0,4.383513927160379,1.224442728988305e-10,305.8730890636947,1.095296003061492e-14,6.886798692019642,1.1744321151213894e-12,267.93810631935344,1.4379593316780593e-10
1961.0,4.356759777244196,3.5375615440700444e-13,349.4143470361205,6.915120249148923e-14,5.615069953731805,5.731928628759262e-11,316.67691024304986,3.5269410823478055e-10
1962.0,4.516819068723333,2.6804542868378165e-13,344.53193931017495,5.623510597231611e-13,5.955533612921684,1.3416467820995773e-10,326.6634023006061,6.418030767436068e-10
1963.0,3.7660546921394715,6.985573242051972e-13,335.342153685354,7.777422261291281e-13,4.357199485602727,5.342760666817587e-10,326.8241983935741,3.619224894453685e-10
1964.0,6.308029268875064,8.391569982877676e-11,321.68612006368016,3.4202219574709314e-12,7.196375337052199,1.7972459435581009e-12,330.9020717336516,1.798878660486288e-11
1965.0,6.198913332883482,2.803063270591392e-10,261.0076599085926,1.2847779454059872e-12,7.466935733045823,1.4479278133887278e-12,302.6776346202819,8.892230369026233e-12
1966.0,5.804929893413789,9.410811638472969e-11,258.932390061953,3.0962663625623265e-12,15.120002766463024,9.574499021254114e-10,480.85352576473224,1.9709664098441263e-09
1967.0,5.686904567747952,1.0914842794229436e-10,251.99054722055507,2.1690328254715997e-12,15.131618051570392,8.076992720251994e-10,475.49914520551465,8.410088241945005e-10
1968.0,4.978984636778161,4.87898489717223e-10,206.37506041978827,1.7811355844221073e-12,14.235363272072203,6.950902758539499e-10,425.320234606899,4.822548390964563e-10
1969.0,4.852176348195577,1.0023511016749653e-10,183.89973306199465,2.1226339755080902e-13,14.122699992803682,5.480857204469376e-10,454.73669583589026,1.9097284782574484e-10
1970.0,4.906863196451241,2.971636807233006e-11,173.19156157446878,1.676768495513366e-12,14.17137793680688,4.870608580416797e-10,430.02731885313517,2.722971103669633e-10
1971.0,1.3135807918884819,6.9942312936423475e-09,139.59286264620744,6.830477686861637e-11,10.11368329823627,4.078303836195026e-08,386.8178526061424,1.0920550494355662e-09
1972.0,0.9745548441988552,3.539090764945796e-08,117.65555902232381,3.197419167196501e-10,9.43936482197222,7.565710984055825e-08,343.76381949313964,1.1342489143059685e-09
1973.0,1.289389617710726,8.731371961731084e-10,96.67633652855756,4.873137586400327e-09,1.9685887865761424,3.247063779874073e-10,141.00642897047328,2.1509499379327e-11
1974.0,2.223714610477961,6.395652934817581e-10,96.09353723250581,3.533025153834493e-09,2.7905263325537817,8.037630057950933e-11,135.27231429074902,3.714399397482435e-12
1975.0,2.0676071935244824,1.903667756863183e-10,93.89862665448595,2.1510956931425176e-09,2.2202535729221804,1.5648450596766268e-10,125.58347216358806,4.248416226437468e-12
1976.0,1.9070164360011583,9.77047596804137e-10,85.96759969210558,1.9567687574386706e-10,1.9318104309962632,1.3068381707277717e-10,67.95665089239924,2.7659817698326675e-13
1977.0,1.9178146345521654,9.080840800760871e-10,67.04480155792794,2.37486387332007e-12,1.602370204416876,2.9079287544734514e-09,49.16977000938573,2.3501800460319112e-12
1978.0,2.9972475244479773,1.2812768309425517e-11,63.69161085186312,5.967564920958123e-13,2.5114753545739816,4.571860980318925e-10,49.16507147625606,1.1924160744816744e-11
1979.0,3.555929718818307,7.691338927955043e-11,66.51137758201139,1.4830132608399368e-14,2.709894464979829,5.523348692498618e-10,51.161505051508186,5.345950131777003e-12
1980.0,3.0996557901647748,4.824290104426197e-10,73.94972398956708,2.2323314532366396e-13,2.242080777099005,1.593573227129365e-10,73.0874329741435,7.979853639868673e-12
1981.0,2.4379215825270126,2.5466190814099547e-11,75.80006069078303,3.5643760757900406e-13,1.6432111944710588,1.6562527413911986e-08,102.3998475161248,3.070135615199999e-11
1982.0,2.387232804333175,9.863153106964557e-12,83.3955869761038,8.243182704212706e-12,1.8781033128475997,1.4782163592953486e-09,121.85025274138695,1.041422861398683e-11
1983.0,2.4893021102960304,1.3949859627884375e-11,83.39088108878207,2.0906293393291182e-11,2.0602244627801056,1.0980278315653065e-08,132.38735503257385,2.5609959839756708e-12
1984.0,2.4596267915874,7.517311819681518e-10,83.25531094076973,8.14040687393856e-11,2.115171082809127,1.1000689174884263e-08,138.56932942042698,9.785250342931146e-12
1985.0,1.390317347860531,2.7403984608652045e-08,81.28343686318567,1.3834842502122616e-10,1.2719579499753806,5.3986647598321855e-08,133.5177558015012,2.354109824176001e-12
1986.0,0.8019090192828555,1.2256622709757138e-07,75.29350702402161,1.35645632490835e-10,0.9801783647157762,8.627841252736279e-08,129.406336883228,2.6618515739751714e-12
1987.0,0.7808282419206849,1.5680566683223376e-07,59.20946755953827,1.226929516094019e-12,0.9709958418123232,9.423718592693672e-08,100.21315389477661,1.9785430488163624e-14
1988.0,0.541363366814128,2.565391573811724e-07,50.16882612598039,3.2974460785292534e-16,0.6457798371114176,3.5367290350425916e-08,83.11366883628403,1.1693718210338128e-15
1989.0,0.4947757936361743,9.547658102495125e-08,40.00103027254693,2.8532743048287894e-11,0.3571918468535875,2.3121264211650164e-08,66.43681281948608,5.506166395679703e-15
1990.0,0.3978766616584082,3.1426658344501217e-06,35.99942311762675,3.8348412392099446e-10,0.1989518330641431,1.5497409178942972e-06,54.513882598424516,1.3199841659472716e-13
1991.0,0.3010434052225688,1.033255632052567e-07,30.7739441149225,3.0064609296722324e-09,0.11975258145617662,4.0892967237615245e-05,43.85079094849664,1.2618720382446132e-11
1992.0,0.6665550549945776,1.723192926611078e-07,31.752030445077935,8.255986268932011e-10,0.8238726748731038,7.851491231832946e-10,49.564047009256626,6.239497804885102e-13
1993.0,0.6665550549945776,1.7231929266108587e-07,31.0095020325482,9.568147579364574e-10,0.8238726748731047,7.851491231833559e-10,48.944737129427324,1.2907748697686572e-13
1994.0,0.6537984116379332,1.169299848739319e-07,25.27653624176105,8.632934123644115e-10,0.823872674873102,7.851491231833618e-10,46.559656803601285,1.0461088325189107e-14
1995.0,1.8257860483891477,2.9005865834248305e-07,31.032222309063002,3.408627437552498e-13,3.146096013948572,9.417574351484031e-10,51.56757308770176,2.4181664465190416e-11
