Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1966,5.544387473674199,5.081386319018326e-10,251.26390067913826,2.538357573903805e-12,7.184390775168389,1.7442613239339335e-12,302.9908348062627,5.589779618445836e-13
1967,5.261249326093736,1.5069065426995293e-10,233.22522559246772,3.936309813824061e-12,15.497312998244784,7.856236533513739e-10,536.0551044880744,1.5769747716601727e-09
1968,5.041504036513473,9.41776617062937e-11,207.97660231153156,1.2750744517879823e-12,15.210048747689992,6.807262315861318e-10,517.5760036257153,1.20639528571441e-09
1969,5.177447007175985,1.1248739692542063e-10,179.8068536408117,1.4159252413036583e-12,15.529002465047768,5.525590184322357e-10,473.17784312511355,2.070302856793286e-09
1970,1.7585099055910884,1.0347294134679249e-08,137.96730476691778,5.658143961228208e-12,11.744220890481008,2.5566819081564255e-08,468.45546342117484,4.139030403440603e-09
1971,1.5485963125241113,2.7156865369291687e-08,147.24245905197483,2.0369894899670323e-10,11.281538990853104,3.7951582085726286e-08,449.4396253505266,3.904298211488517e-09
1972,0.7733362250401257,7.186317369921015e-09,123.99827909509338,3.56739359600045e-09,1.4077593736653755,1.7624691957810138e-08,154.91977076802277,9.934693189370398e-12
1973,0.7083176936309297,1.6129504177759552e-08,118.12920826671183,9.240093755254684e-09,1.3781350285288312,1.1260947791725281e-08,141.28932696102765,6.5643933516517165e-12
1974,1.052775772977097,1.2524789803271263e-08,119.98438139785736,6.785063181365458e-09,1.2531647523223555,4.2649157907470015e-10,133.61406526297094,1.391451632522922e-11
1975,1.8941637647466507,7.248126762413433e-10,126.34975496717811,5.080368757547559e-10,1.9005013270137354,2.4612315441790377e-10,86.5343492771674,1.7654385305479886e-12
1976,1.9958497658531984,1.1237585628524026e-08,108.56748076679054,3.705229578709366e-13,1.5987748794572347,3.6866697955050033e-09,69.55048002126597,1.3469044993233966e-12
1977,2.022940674944106,9.319195173273909e-09,96.10567940523418,1.7930508993472484e-13,1.6079175288078833,3.061786761471629e-09,61.74504014849197,4.0267297441059104e-12
1978,2.190069036627147,1.975777123957512e-09,86.41550154053101,1.244069921063318e-13,1.5388096855330673,4.49945853741445e-09,57.33881686789607,7.675196438809239e-12
1979,2.6419016153431976,4.523992728864137e-10,83.96983629105813,7.896373991848015e-13,1.9548922379595108,2.9176232668043934e-10,65.81232157561436,6.346598206130535e-10
1980,2.216201614703369,2.1913802474243206e-10,74.66745806496226,3.21018108640623e-11,1.3017494572511623,2.0045768278852498e-10,57.176362226076265,1.3722179418154087e-09
1981,1.9856400294515684,1.2203432649181493e-12,71.82234897197435,2.4692647232324944e-10,1.2585561722085679,2.3193380637075045e-10,71.72766924062722,2.5347548891260735e-10
1982,2.3621615224381713,9.800689879679549e-12,78.51021181180039,1.0924121417372428e-10,1.6103687855367639,3.2736740795878206e-08,110.04541800717186,1.6282019686403722e-10
1983,2.2809217501027472,1.9461656180880184e-10,94.93790673521801,4.4408040924406657e-10,1.878073841185346,3.3349711108819134e-09,139.06912960015825,5.971288018539504e-11
1984,1.3127218025334333,4.121164392154807e-09,90.45299558566307,1.4461734513619844e-10,1.2524540552761092,2.769042692510789e-08,141.09504310617012,1.4805430996705326e-12
1985,0.8845586601007334,3.934272742107765e-08,92.25656301926051,3.674168081623672e-11,1.0513413475237554,1.2631055762181736e-08,158.25596519825388,2.4672384251472875e-11
1986,0.8337173021664492,1.1359129217775222e-07,75.17415546822895,1.5748124158033193e-12,1.104702663530321,2.214746316151041e-09,132.91490583972495,4.1299791672021915e-12
1987,0.45451885091797184,1.349394367616912e-07,55.11658870314767,8.395155422229083e-12,0.743747400851464,3.515679095106262e-08,91.37819976455239,8.121951176051952e-13
1988,0.528069060338531,1.4905876964228827e-07,53.08262710729878,4.599794364632045e-12,0.7279453285971966,1.8254793107212735e-13,71.72333537128083,2.6921500719885642e-14
1989,0.5267794209242345,9.228634615915592e-07,54.11214627811137,2.567357389078587e-10,0.45932098541267763,9.749226103765379e-09,76.82030294370333,2.211325470888267e-12
1990,0.4069677327576655,8.077232244522964e-08,51.73395442569881,3.288215361535032e-09,0.3967995624508789,4.431295785913357e-08,68.1634498152979,2.7520349129224967e-11
1991,0.42910536966472224,9.860183594346011e-08,56.1116917697982,3.940775363800801e-09,0.3581616336515343,7.342886191203175e-11,76.39658671163164,3.976080414624269e-12
1992,0.5007696548742642,2.547136492392907e-09,57.731184502366034,8.723588576003231e-09,0.5812497875044746,5.207213361181447e-08,89.49085554341752,1.7519781635434567e-10
1993,1.5435004396383167,1.46350952556614e-08,73.88684988945852,2.297460943875353e-08,1.4302753116918048,8.337261923771215e-10,119.60800786762422,2.6547973620907382e-11
1994,1.4156298639988467,1.925244397968857e-08,62.326672671295626,2.7821905849425973e-08,1.409438533052695,2.2149500075052393e-09,93.4154031931962,1.8514112948397533e-10
1995,3.9201047083718876,3.008190275361285e-08,126.06294067518684,1.653937878597244e-07,3.8547435106813595,8.077613027076406e-10,182.75482970855023,3.4625308916431776e-10
