Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,0.8157456566777315,1.5831997767677079e-06,73.16390959427193,2.8361353827900235e-13,1.490420432277861,5.005575831782798e-09,79.43887255706156,3.187120092086228e-13
1949.0,3.2985360901582865,4.4010172742520675e-10,82.99375393805832,1.7948455765991808e-13,7.709199843850769,6.140979393070138e-14,119.35239723822838,4.451302033888596e-19
1950.0,3.4057834437067385,1.7377941434752663e-09,67.94604344254759,9.788680480061072e-12,8.16720865533265,1.4387051537489567e-13,109.31574979570587,1.1378159034313924e-16
1951.0,8.618504805350064,7.336580895261001e-09,91.16330466496464,1.665991191740393e-10,17.990953446512208,2.0740345942487223e-16,142.71509789026726,8.288705052499146e-20
1952.0,6.046420461765027,3.8823651593360134e-08,67.16884339396375,3.7735213543830077e-10,11.607362337967558,1.8307493270398189e-16,94.48439799492596,5.990778993899177e-15
1953.0,6.621422118090543,2.5817832192693547e-09,64.3479894131973,6.664521147874927e-10,11.618788786520426,1.4574208052869765e-15,88.32983935775181,1.2696573224156594e-16
1954.0,1.3161767248463097,1.2520712826606996e-10,64.07666592419116,1.011606984690889e-09,1.8608296704204097,2.33845146365468e-10,74.41509656664871,4.565149211057016e-14
1955.0,2.8069804017663174,2.8887269974428225e-09,108.43177873547376,5.737366436293394e-11,4.518423785591985,2.4423576716425543e-14,106.37956074873318,1.6815232086972145e-11
1956.0,2.884449782230524,3.9378231585170285e-07,112.28024151921477,8.457668301333601e-11,6.251767752247549,6.101865274463659e-13,110.6321654772587,6.293656973328068e-11
1957.0,2.867709211088627,1.8818839861603727e-07,112.45670150982966,1.2431180455928933e-12,5.94369290146264,1.175029212529967e-12,90.41857842541896,5.61806552141154e-10
1958.0,2.072308074832094,1.921840713743733e-08,99.99311201290459,2.1844718079609285e-15,4.765086602128221,4.344909651385296e-15,87.31092081432337,2.1882955467422115e-12
1959.0,2.0940056505457854,5.2496613990601655e-11,143.81715185735544,5.04895651882729e-16,3.191653239950412,2.3178432631212892e-11,119.61350890382255,2.5618582827484013e-11
1960.0,2.558072408799802,2.455426235718164e-11,196.07116189463454,4.405066291538571e-13,3.70454237728336,2.7277003416612024e-10,175.25799659791562,1.1119268088069718e-09
1961.0,2.245198598462377,4.419799898441643e-11,188.95895947871009,4.980796258621652e-13,2.09589854857243,2.237531632285675e-09,161.4259289207165,5.064642029087255e-09
1962.0,1.640437112839404,2.431240104301535e-10,163.75439704591736,1.5451991020028349e-12,1.120813144607192,2.297238228045927e-07,143.37405874297997,4.521539580462658e-09
1963.0,2.076779883974103,8.013793612945796e-11,129.29799158863534,1.574111565029611e-13,2.0740804655548395,2.1003728346816423e-09,132.5380132963195,3.992462225030895e-09
