Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,3.1269321026695067,4.248803457487894e-07,126.65157460651989,1.3782193678394463e-14,8.648909193981304,2.9329324360031884e-13,160.29696087138905,1.5207968877190384e-16
1949.0,3.0141019908772932,5.939730465067496e-07,78.92071116012323,1.0589786433007599e-13,8.472746814041763,6.39399908089975e-14,114.53990426714796,2.156051241584071e-18
1950.0,8.469965418370364,6.828752852443032e-08,120.66419757297183,4.804693419499552e-12,18.59985921553774,1.0779561933933307e-16,170.4978478510966,6.675754195387474e-17
1951.0,8.449354182062635,4.857699009182676e-08,112.80227569833096,1.7322195065359368e-10,18.523816794412717,3.1289640279409136e-16,170.1178267720747,1.3717139195241725e-17
1952.0,9.32085553695115,1.512930952049339e-08,101.67903892328707,2.5782418663753614e-10,19.32271657760254,2.4129607575174748e-15,155.940706656241,1.1433830499507954e-19
1953.0,7.1261379811118015,1.0249053728428618e-08,101.76124873214837,3.7494276905410236e-10,12.997952227059503,7.84253386772671e-15,131.7600331372941,5.362760149326496e-16
1954.0,8.12414852872886,9.200426662527693e-09,131.19129548560838,3.678292190040622e-10,14.84852357041991,1.5137392186271027e-18,156.2849251992974,2.8654004996343385e-13
1955.0,3.6810071482811892,5.220089504841485e-08,98.6157445665666,4.3013039816323073e-10,7.513363318222911,3.8614555077324406e-16,112.09668643035292,3.8699383290784583e-13
1956.0,3.6487065269947614,3.8215042623429466e-08,127.88558616946571,2.6072581397642727e-11,7.1485572009108935,6.404417796670972e-16,116.05323984715818,7.081705880325875e-12
1957.0,3.2286325469821193,1.385171571794632e-07,153.1721924908042,2.850532713487615e-12,7.546080721681641,8.924889458347802e-14,143.55400289788923,2.2437295314748228e-12
1958.0,4.098154998535563,1.1252866542766932e-08,177.19399559050555,6.769174169596253e-15,8.38673924666264,4.8252423407110434e-14,157.8036172808641,1.3313410077463853e-12
1959.0,3.110529206474581,1.4139556849603856e-09,214.74590998098614,1.2694086891909268e-14,5.823592277443677,2.327676346431827e-12,181.7471356902521,2.1266762582234775e-10
1960.0,2.6670671747593264,1.2081713515498956e-11,242.41218443115702,5.239522997230854e-14,3.3263453409078814,6.209848969269977e-11,203.76904524892177,4.3421964338757057e-10
1961.0,2.7128745435611457,2.068589146276315e-11,226.26038821118914,3.1967414498324164e-13,3.350057799330969,2.1025221012859515e-10,205.5349990030802,2.2501413945195983e-09
1962.0,3.1883462386158925,6.66826863282218e-12,250.41406760520374,5.861366759652731e-13,3.4482604798147047,1.3634552579420151e-09,232.73746594494605,4.208167521713895e-09
1963.0,2.462142507399676,6.889915217076018e-13,231.54666640480252,3.15973414996314e-12,2.6399907632386803,1.5333455310242426e-09,219.46585620358508,1.9178077751172563e-09
