year_diff,Levee_year,levee_urban,county_urban,levee_area,county_area
-10.0,1948,2528.819424621804,34583.628989676086,140733.414,1963340.701596566
-10.0,1949,929.6283159329613,12342.247010321418,48868.979999999996,696068.3730946621
-10.0,1950,1066.9645021458048,13543.847652177381,49172.243,747080.7258341023
-10.0,1951,1092.0478155200753,15143.424589331442,50141.867,825814.3817034601
-10.0,1952,1197.2807787938186,16844.06027528141,55200.805,893997.0009921157
-10.0,1953,1314.8890105393007,18266.68509380174,56223.661,897891.9592813738
-10.0,1954,1295.2016037203623,18072.37335982778,55551.187999999995,816942.35454647
-10.0,1955,865.3547390934827,16508.540425340263,14601.605000000003,678481.3726112571
-10.0,1956,686.5441375523826,16490.339336713765,14695.516,784912.2129266809
-10.0,1957,690.8672296203827,20835.88301674839,14447.545000000002,877429.1192090968
-10.0,1958,714.8823793790068,22191.953145033145,15194.708000000002,934439.2539063443
-10.0,1959,613.2895555843546,24039.168007359716,15261.643,955974.739778916
-10.0,1960,646.2114854126417,25650.082942260615,15338.073,1148137.3868029914
-10.0,1961,569.6106033102885,26482.461097849035,10522.913,1228087.3267651475
-10.0,1962,455.4369728497229,25798.567712669937,12533.16,1252518.5493656788
-10.0,1963,608.6388123312698,28138.85594291638,34134.37999999999,1332224.0232084184
-10.0,1964,573.2247426106999,27085.995418566876,32248.639,1333292.9421249917
-10.0,1965,566.1493544346088,28442.485595139613,31335.257999999994,1255263.845671792
-10.0,1966,504.62257764365927,24025.49833159226,28813.574999999997,1094313.2402688777
-10.0,1967,497.5989338867969,23387.521357024052,28405.923,1129922.2748112832
-10.0,1968,496.6058565177465,21248.50425059106,28250.889999999996,1138094.0901260672
-10.0,1969,470.80297110660234,20804.889433503424,27415.162000000004,1021953.1702215908
-10.0,1970,447.38295114164544,19819.908547542866,27383.128,907510.4593960821
-10.0,1971,416.22487206872347,18667.16324920442,24247.706,837433.3507265479
-10.0,1972,269.57034923059496,15911.244433533528,3128.9539999999997,761862.8610162719
-10.0,1973,228.66574696410007,14654.047537931183,2304.87,705302.1638218395
-10.0,1974,208.58987828975384,12301.745607508017,2531.6549999999997,589879.7931774582
-10.0,1975,203.59268156340073,11700.914895272494,2502.0469999999996,623486.0650407157
-10.0,1976,193.88770623330078,11041.538474077555,2135.517,574698.0398354237
-10.0,1977,193.1777816098653,11888.122174432006,2153.922,559110.4385954882
-10.0,1978,288.1822050167576,10718.09416235956,2180.47,449651.34432584036
-10.0,1979,296.8490440015952,10331.71437912521,1998.394,456367.33291672653
-10.0,1980,299.55607755450086,11796.756852302775,2012.9099999999999,448938.43469068175
-10.0,1981,278.01343516098996,12605.030738605768,1473.247,485982.5224803879
-10.0,1982,247.69280850260347,12350.314066644207,1309.303,471595.28896294365
-10.0,1983,283.9601530353082,12788.683991879383,1026.077,459033.9499316845
-10.0,1984,282.36586715536356,12539.429656555703,1017.247,405037.9497348969
-10.0,1985,276.4423272258146,12686.121294379167,983.101,355354.59404676023
-10.0,1986,263.4810508049931,12749.023613157138,782.5419999999999,326378.2264633241
-10.0,1987,150.2083383329948,12701.43144911471,721.36,334684.2077925087
-10.0,1988,140.95260715580832,12587.518587690869,707.755,318374.7124239792
-10.0,1989,137.1466039498803,11658.381643908566,785.38,311241.3962460917
-10.0,1990,176.7063214758086,10587.07899847987,774.1269999999998,260409.19382420238
-10.0,1991,231.126700893898,13561.011422469775,2083.605,253604.14171626928
-10.0,1992,180.45948710557067,11911.535332508798,1859.4270000000001,222662.32217544437
-10.0,1993,171.55378745160473,11034.641922546109,1808.6299999999994,206099.3991535161
-10.0,1994,168.46805160254814,10574.215523764902,1803.3829999999996,195152.0933543518
-10.0,1995,609.2407922086576,30919.689702681775,7718.603,444682.3347421048
-9.0,1948,2567.697131246692,35124.75470573985,140733.414,1963340.701596566
-9.0,1949,949.3090033978453,12539.244255933321,48868.979999999996,696068.3730946621
-9.0,1950,1088.2751940453738,13754.976707194044,49172.243,747080.7258341023
-9.0,1951,1113.421809006946,15390.627874054571,50141.867,825814.3817034601
-9.0,1952,1219.5108188761042,17146.269209530252,55200.805,893997.0009921157
-9.0,1953,1337.5527478240515,18553.258511017175,56223.661,897891.9592813738
-9.0,1954,1318.6904574023138,18383.828853738116,55551.187999999995,816942.35454647
-9.0,1955,886.576551976028,16825.93997879239,14601.605000000003,678481.3726112571
-9.0,1956,696.4224360749215,16844.937190193406,14695.516,784912.2129266809
-9.0,1957,697.2284253516061,21301.537417081287,14447.545000000002,877429.1192090968
-9.0,1958,722.0361496827929,22696.36058082383,15194.708000000002,934439.2539063443
-9.0,1959,619.312795230127,24567.706956000362,15261.643,955974.739778916
-9.0,1960,653.0589820204323,26224.878820955943,15338.073,1148137.3868029914
-9.0,1961,575.9157520797266,27057.76966863948,10522.913,1228087.3267651475
-9.0,1962,461.33699517141264,26403.679227002678,12533.16,1252518.5493656788
-9.0,1963,618.9279428859882,28752.025711072583,34134.37999999999,1332224.0232084184
-9.0,1964,582.8854339662936,27675.238154821018,32248.639,1333292.9421249917
-9.0,1965,575.7271139396084,29022.61996979919,31335.257999999994,1255263.845671792
