Levee_year,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
1948.0,0.48419291664119957,4.1513799474737755e-05,58.32186563166675,4.115353256769302e-12,1.2233441140300174,2.1122299211675624e-09,61.899298773144324,1.634198596052493e-13
1949.0,2.6427391860283223,1.54518021494768e-07,68.3297089748533,2.4084606225424307e-13,7.425565079951262,9.453874621320785e-14,98.3976620982449,1.4047638618491205e-18
1950.0,2.8067594695654563,4.2020357840226333e-07,58.46792577618049,3.0005217195126833e-11,7.9723431672798455,1.8492372794611706e-13,95.24968985991404,1.2345210298553693e-17
1951.0,8.193115023041003,5.25345764366589e-08,82.79511732524799,2.138585295387694e-10,17.876918748269645,2.3891598902451273e-16,127.88876348518596,1.0554361366620817e-18
1952.0,6.013957517346165,4.238109714701187e-08,64.92535210742076,4.1628910740320205e-10,11.598655361223372,1.79427671986229e-16,91.0103790810636,1.491812661938743e-14
1953.0,6.583603941403229,2.4145613732183026e-09,60.62740801088759,7.033537186761556e-10,11.572910230828864,2.4642335441894115e-15,84.00988675500352,1.1415833345236502e-16
1954.0,1.2989117487697577,1.5116451233956022e-10,49.42676013402965,9.730961442312398e-10,1.8236580914730443,8.471913542208528e-10,59.659847384442514,3.115318303130321e-14
1955.0,2.4815538162316653,7.216884600626581e-09,76.85694556345788,2.6466953357025406e-10,4.297049943287057,4.7268503855527105e-15,81.41678828713682,1.8085246913556473e-12
1956.0,2.5532666343710204,1.2601418012749847e-06,79.7318229685275,4.1215075345232457e-10,6.067565488889986,3.577076161695911e-13,84.04474325929809,1.5775849905651328e-11
1957.0,2.5365260632291218,6.225761458012789e-07,91.04968954473799,6.208507976217207e-12,5.749260335074769,6.922537511227856e-13,75.30358579092788,2.886736561313008e-10
1958.0,1.688087959656512,4.272996286884848e-08,82.6083050160835,2.146377418707005e-14,4.270467382090592,1.8375342630710865e-15,71.27896445359531,4.952160657985953e-12
1959.0,1.71605959902414,2.5540734340042384e-10,128.00501115796868,5.085138288539998e-16,2.6970340199127847,1.591797230968826e-11,105.36677823495359,5.868878905128695e-11
1960.0,1.9433764957114867,1.427192076453068e-10,163.7172693749783,5.697812862951854e-13,2.972085019819831,3.444772959829565e-10,147.11068413023065,2.8087070396449864e-09
1961.0,1.9917012621482284,1.3371370727168437e-10,168.9718149088801,7.933459788240269e-13,1.8478301081162236,2.3188075209121758e-09,144.2597856103307,7.336164054743641e-09
1962.0,1.1512456082546967,6.49557457745609e-10,140.1160821654214,3.4358208271141584e-12,0.7125788877430939,3.826432223706398e-08,123.03496751314384,7.0833926784246166e-09
1963.0,1.7659049917978287,2.910293838974912e-11,118.2764626403013,2.0629146900854055e-13,1.8951355844616256,2.8186318321272235e-10,122.26929470828941,3.8714942969095895e-09
1964.0,1.5111349316644782,1.2594052597815247e-10,117.13949313161436,2.0344774936371856e-12,2.0106794422435676,2.0137850448819933e-09,121.06358918961598,9.059062726969893e-10
1965.0,1.4422663482287046,3.513951643149261e-10,126.71657264048895,2.372589902650977e-12,2.2324267896507086,1.2163699022759455e-09,144.36868072133097,4.272185894336727e-11
1966.0,4.039141808843302,3.5550068943358993e-09,113.00508371935172,1.7324630482254723e-11,4.772958623270828,2.4727540277811626e-10,131.62082444962925,6.923811603270803e-12
1967.0,4.093403935543458,1.2171180814963873e-09,103.15783842949065,3.3072307118558168e-12,5.130388503843552,3.908870481669123e-10,144.8232439304814,8.460918925789259e-13
1968.0,4.102440607774756,1.7518403180226298e-10,101.35350276146761,2.707528917596862e-11,12.77314583586877,1.56442445363066e-09,307.69941657394844,8.819961785850854e-09
1969.0,0.540789712878794,3.726996630996374e-07,70.99623357147033,1.6397631518936632e-11,8.797887680259652,1.4107524819281825e-07,269.1521850920697,3.01556362844198e-08
1970.0,0.45299804463360327,6.532445437908533e-07,55.181085385961296,2.7896372689524777e-11,8.651344633382005,1.663719029501536e-07,237.2329759912593,3.726292832884746e-08
